"lb" "log.FC.mle" "ub" "ce" "Z" "cZ" "pvalue" "p.adjust"
3.73922113240794 4.66477091765742 5.14605680598717 3.73922113240794 3.51070828752061 2.65281127346053 0.000446914535051891 0.00798244889191707
1.4438576649892 2.29536346741873 2.96175931279837 1.4438576649892 3.5102220775396 2.65230035267797 0.000447732583636536 0.00799453911475603
1.66598961344908 2.55451740728859 3.22091325266822 1.66598961344908 3.50953109411594 2.65152936409054 0.000448897568254231 0.0080128145196291
0.518307879739713 1.55492363921914 2.40642944164867 0.518307879739713 3.5090030583193 2.65096524085591 0.000449789732662461 0.00802621010665927
3.18389126125824 3.88730909804785 4.44263896919754 3.18389126125824 3.50891805196467 2.65096368710344 0.0004499335131659 0.00802624702950874
1.4438576649892 2.81367134715845 3.51708918394806 1.4438576649892 3.50831789537194 2.65030791187265 0.000450949844470875 0.00804184423524603
0.740439828199591 1.74003359626904 7.07120035930611 0.740439828199591 3.50762324195509 2.64972118690832 0.000452128875759829 0.00805582211892344
0.666395845379633 2.25834147600875 2.96175931279837 0.666395845379633 3.50760471499264 2.64972118690832 0.000452160360818843 0.00805582211892344
3.55411117535805 4.3685949863776 4.84988087470732 3.55411117535805 3.50728461425909 2.64942094565996 0.000452704669043302 0.00806298334757061
3.85028710663787 4.5537049434275 5.03499083175722 3.85028710663787 3.50716895119226 2.64938030458682 0.000452901496098005 0.00806395313926403
2.25834147600875 3.29495723548819 3.85028710663787 2.25834147600875 3.50688996682488 2.64913222539756 0.000453376580225639 0.00806987515739151
2.07323151895885 3.29495723548819 3.96135308086782 2.07323151895885 3.50677513411496 2.64909258296202 0.000453572264602063 0.00807082184182585
0.518307879739713 2.03620952754887 2.85069333856843 0.518307879739713 3.50632083009164 2.64862180102763 0.0004543472089959 0.00808207199218273
1.6289676220391 2.73962736433849 3.40602320971814 1.6289676220391 3.50577820146477 2.64811701521077 0.000455274435260933 0.0080941503188809
0.81448381101955 2.11025351036884 6.07160659123666 0.81448381101955 3.50575622048361 2.64811701521077 0.000455312032839341 0.0080941503188809
2.96175931279837 3.88730909804785 4.51668295201751 2.96175931279837 3.5055779146914 2.64799665897903 0.00045561712477422 0.00809703254250464
1.29576969934929 2.1842974931888 2.92473732138839 1.29576969934929 3.50459387697591 2.64695144982459 0.000457304306905178 0.00812210128568948
0.629373853969654 2.48047342446863 3.10984727843829 0.629373853969654 3.50458791807563 2.64695144982459 0.000457314541475047 0.00812210128568948
1.2587477079393 2.07323151895885 2.77664935574847 1.2587477079393 3.50314051406378 2.64521902536641 0.00045980683729969 0.0081638055332225
0.703417836789612 1.55492363921914 2.44345143305865 0.703417836789612 3.50290337051472 2.64502383516682 0.000460216382894056 0.00816851629406256
2.73962736433849 3.62815515817799 4.14646303791772 2.73962736433849 3.50148846045003 2.64333237024952 0.000462667006980763 0.00820944045782472
1.77705558767902 6.25671654828655 6.7380024366163 1.77705558767902 3.50107915306116 2.64291838415768 0.000463378194612246 0.00821948455573078
0.518307879739713 1.88812156190896 2.62856139010855 0.518307879739713 3.50015013908174 2.64195003711883 0.000464996179354269 0.00824302147301005
1.9991875361389 2.99878130420835 3.66517714958797 1.9991875361389 3.49988719635547 2.64172192771132 0.000465455080518854 0.00824857473417612
1.9991875361389 3.2579352440782 4.07241905509775 1.9991875361389 3.49852576585376 2.64011882507288 0.000467837884130478 0.00828769635394383
0.740439828199591 1.77705558767902 7.03417836789612 0.740439828199591 3.49845884026689 2.64011882507288 0.000467955311626689 0.00828769635394383
3.10984727843829 3.96135308086782 4.47966096060753 3.10984727843829 3.49817643591815 2.63990146072792 0.000468451120600908 0.00829301360704897
1.40683567357922 2.48047342446863 3.18389126125824 1.40683567357922 3.49812106735671 2.63990146072792 0.000468548386993833 0.00829301360704897
1.85109957049898 2.77664935574847 3.40602320971814 1.85109957049898 3.49774062546897 2.63952389147303 0.000469217221952112 0.00830225711244104
2.33238545882871 5.99756260841668 6.40480451392646 2.33238545882871 3.49741695818191 2.63921844287909 0.000469786945573934 0.00830974173123565
4.03539706368776 5.18307879739713 5.62734269431689 4.03539706368776 3.49643896412985 2.63808137021771 0.000471512347631822 0.00833765730414333
1.33279169075927 3.07282528702831 3.73922113240794 1.33279169075927 3.49628354477424 2.63801857268843 0.00047178708617971 0.00833920144944183
1.77705558767902 2.88771532997841 3.55411117535805 1.77705558767902 3.49622300394452 2.63801857268843 0.000471894146076152 0.00833920144944183
3.03580329561833 4.66477091765742 5.14605680598717 3.03580329561833 3.49583856918504 2.63763577326848 0.000472574506343921 0.00834861974120619
0.518307879739713 2.33238545882871 2.96175931279837 0.518307879739713 3.49545826440764 2.63725819171965 0.000473248457772632 0.00835791897453271
2.44345143305865 5.88649663418676 6.33076053110652 2.44345143305865 3.49483549107109 2.63665347071522 0.000474354032822736 0.00837283159569301
1.70301160485906 2.55451740728859 3.22091325266822 1.70301160485906 3.49481609016344 2.63665347071522 0.000474388512846126 0.00837283159569301
3.10984727843829 3.99837507227778 4.51668295201751 3.10984727843829 3.49413194650514 2.63588959640535 0.000475605894608196 0.00839170300897788
3.07282528702831 4.40561697778756 4.92392485752729 3.07282528702831 3.49378508393092 2.63555439498134 0.000476224222936099 0.00839999611916996
3.10984727843829 5.66436468572688 6.10862858264664 3.10984727843829 3.4935182468015 2.63532088785166 0.000476700405562807 0.00840577757480271
3.62815515817799 4.40561697778756 4.88690286611731 3.62815515817799 3.49322115049503 2.63504888987861 0.000477231109544378 0.00841251652112496
2.77664935574847 3.88730909804785 4.40561697778756 2.77664935574847 3.49261596891581 2.63438523016973 0.00047831385221282 0.00842897945290283
1.33279169075927 2.51749541587861 3.14686926984826 1.33279169075927 3.49219662210717 2.63395776343611 0.000479065457592432 0.00843959856520069
3.66517714958797 4.3685949863776 4.84988087470732 3.66517714958797 3.49208969365573 2.63392742718775 0.000479257284213101 0.00844035263161122
1.22172571652932 2.11025351036884 2.77664935574847 1.22172571652932 3.4918892354688 2.63377816513745 0.000479617093601943 0.00844406370762414
4.59072693483749 5.36818875444702 5.84947464277677 4.59072693483749 3.49172632447196 2.63367660673552 0.000479909693802087 0.0084465895704048
3.81326511522788 4.62774892624744 5.0720128231672 3.81326511522788 3.49164186062676 2.63367474220687 0.000480061462646669 0.00844663594948183
1.55492363921914 2.51749541587861 3.22091325266822 1.55492363921914 3.48979915689754 2.63143756324404 0.000483383687133821 0.00850244884220043
2.25834147600875 3.14686926984826 3.81326511522788 2.25834147600875 3.48971004528107 2.63142977457187 0.000483544889425092 0.00850264372780452
2.44345143305865 3.51708918394806 4.07241905509775 2.44345143305865 3.48960850095315 2.63140614834757 0.000483728643523353 0.00850323491988693
1.51790164780916 2.66558338151853 3.2579352440782 1.51790164780916 3.48937683040758 2.63121704743983 0.000484148117176959 0.00850796806102035
2.62856139010855 3.55411117535805 4.10944104650774 2.62856139010855 3.4887010103603 2.63062230806083 0.000485373728065686 0.00852286957549453
1.22172571652932 2.29536346741873 3.03580329561833 1.22172571652932 3.48854225054301 2.63062230806083 0.000485662061040517 0.00852286957549453
4.29455100355763 5.44223273726699 5.84947464277677 4.29455100355763 3.48848138363618 2.63062230806083 0.000485772647339708 0.00852286957549453
0.851505802429529 2.70260537292851 3.36900121830815 0.851505802429529 3.48842852241669 2.63062230806083 0.000485868707525182 0.00852286957549453
0.518307879739713 1.74003359626904 2.44345143305865 0.518307879739713 3.48841187125134 2.63062230806083 0.000485898969936648 0.00852286957549453
1.14768173370937 6.66395845379633 7.03417836789612 1.14768173370937 3.48830784026725 2.63059529540162 0.000486088079295953 0.00852354694587126
2.1842974931888 6.14565057405663 6.51587048815642 2.1842974931888 3.48808601048742 2.63041849299563 0.000486491554641515 0.00852798163781682
4.22050702073766 5.29414477162709 5.70138667713686 4.22050702073766 3.48797055066057 2.63037689470679 0.000486701682446228 0.00852902533737299
0.703417836789612 1.66598961344908 3.14686926984826 0.703417836789612 3.48695074951387 2.62918550952734 0.000488561319192883 0.00855896566546443
2.07323151895885 3.18389126125824 3.77624312381793 2.07323151895885 3.48677386472447 2.62906577378121 0.000488884547265034 0.00856197989733984
3.10984727843829 3.85028710663787 4.3685949863776 3.10984727843829 3.48666497948773 2.62903246804627 0.000489083616408959 0.00856281850577147
1.70301160485906 2.81367134715845 3.36900121830815 1.70301160485906 3.48655215357914 2.62899412307522 0.000489289969819262 0.00856378408857335
2.77664935574847 4.40561697778756 4.92392485752729 2.77664935574847 3.48645429684223 2.62897478082852 0.00048946901104702 0.0085642711917458
4.59072693483749 5.47925472867698 5.88649663418676 4.59072693483749 3.48580667962957 2.62832260821146 0.00049065544929778 0.00858070960798995
1.88812156190896 2.81367134715845 3.51708918394806 1.88812156190896 3.48576227755653 2.62832260821146 0.00049073689229624 0.00858070960798995
3.36900121830815 4.33157299496762 4.84988087470732 3.36900121830815 3.48569353304196 2.62832260821146 0.000490863009461623 0.00858070960798995
2.03620952754887 2.99878130420835 3.62815515817799 2.03620952754887 3.48485874477074 2.62736619366364 0.000492396907471142 0.00860486764743924
0.740439828199591 2.44345143305865 3.03580329561833 0.740439828199591 3.48443639494405 2.62693413468217 0.000493174664061932 0.0086158009324922
3.81326511522788 4.59072693483749 5.03499083175722 3.81326511522788 3.48420132601795 2.62674018192504 0.000493608039218356 0.00862071295875708
0.777461819609571 1.92514355331894 6.33076053110652 0.777461819609571 3.48331429568398 2.62571716362194 0.000495246576512813 0.00864666325540465
1.2587477079393 2.40642944164867 3.10984727843829 1.2587477079393 3.48319799752738 2.62567419299152 0.000495461780089887 0.00864775479221296
1.59194563062912 2.66558338151853 3.33197922689816 1.59194563062912 3.48286669963836 2.62535779009011 0.000496075307378922 0.00865579582850508
4.22050702073766 4.92392485752729 5.29414477162709 4.22050702073766 3.48216812472675 2.62467451302033 0.000497371313770767 0.008673183376319
0.888527793839512 1.66598961344908 2.55451740728859 0.888527793839512 3.48216448288518 2.62467451302033 0.000497378078432926 0.008673183376319
2.44345143305865 3.81326511522788 4.3685949863776 2.44345143305865 3.48176561729479 2.62427209606113 0.000498119484288747 0.00868343839678243
3.36900121830815 4.22050702073766 4.77583689188738 3.36900121830815 3.48141148310629 2.62392653549497 0.000498778607492654 0.00869225316035967
2.25834147600875 3.14686926984826 3.77624312381793 2.25834147600875 3.48117822507341 2.62389750634817 0.000499213197162856 0.00869299401702106
2.36940745023869 5.36818875444702 5.84947464277677 2.36940745023869 3.48116609368169 2.62389750634817 0.00049923580915915 0.00869299401702106
2.22131948459878 3.18389126125824 3.81326511522788 2.22131948459878 3.48114154467532 2.62389750634817 0.000499281569571126 0.00869299401702106
1.88812156190896 6.07160659123666 6.47884849674643 1.88812156190896 3.48069900218451 2.62351467096677 0.000500107158947045 0.00870276968996301
0.777461819609571 1.59194563062912 2.55451740728859 0.777461819609571 3.47980725319953 2.62253222932269 0.000501774637747157 0.0087279012347242
1.18470372511935 2.59153939869857 3.33197922689816 1.18470372511935 3.47973879453209 2.62253222932269 0.000501902862415634 0.0087279012347242
1.03661575947943 2.11025351036884 2.96175931279837 1.03661575947943 3.47952295051046 2.62236233070888 0.000502307343296028 0.00873225393173742
3.81326511522788 4.5537049434275 5.03499083175722 3.81326511522788 3.47825294427367 2.62095623594275 0.000504693432736629 0.00876835173108503
2.77664935574847 5.18307879739713 5.66436468572688 2.77664935574847 3.47760719876989 2.62023943883157 0.000505910708666789 0.00878680488116211
0.518307879739713 1.74003359626904 2.44345143305865 0.518307879739713 3.4774193265195 2.62010501825538 0.000506265374811442 0.00879026925155442
0.81448381101955 2.07323151895885 2.81367134715845 0.81448381101955 3.47716080610982 2.61988070674917 0.000506753789833612 0.00879605306423418
0.777461819609571 2.33238545882871 3.07282528702831 0.777461819609571 3.47703735171745 2.61982817320034 0.000506987183533421 0.00879740811916848
0.81448381101955 1.66598961344908 3.14686926984826 0.81448381101955 3.47674393769859 2.61955942536538 0.000507542292446219 0.00880434314228759
2.55451740728859 3.44304520112809 4.03539706368776 2.55451740728859 3.47657473847384 2.61944865223127 0.000507862657368547 0.00880720305818734
0.703417836789612 2.25834147600875 3.14686926984826 0.703417836789612 3.4758120833225 2.6186248705108 0.000509309023892413 0.00882849731976244
2.88771532997841 5.70138667713686 6.10862858264664 2.88771532997841 3.47576295257004 2.6186248705108 0.000509402331314376 0.00882849731976244
2.92473732138839 3.73922113240794 4.29455100355763 2.92473732138839 3.47546401352313 2.61834898572327 0.000509970409535204 0.00883563905024623
2.1842974931888 3.2579352440782 3.96135308086782 2.1842974931888 3.47523993696757 2.61816830489583 0.00051039661265213 0.00884031906648053
2.66558338151853 3.62815515817799 4.14646303791772 2.66558338151853 3.47504778647615 2.61802821022854 0.000510762355464529 0.0088439493392846
0.777461819609571 1.814077579089 6.81204641943624 0.777461819609571 3.47494108551133 2.61801898847431 0.000510965557547639 0.00884418834929257
1.33279169075927 6.21969455687657 6.58991447097636 1.33279169075927 3.47487656640072 2.61801898847431 0.000511088464762783 0.00884418834929257
1.51790164780916 2.81367134715845 3.48006719253807 1.51790164780916 3.47453482315172 2.61774899643969 0.000511739936405055 0.00885118857801614
2.88771532997841 3.70219914099796 4.22050702073766 2.88771532997841 3.47450042800212 2.61774899643969 0.000511805547388729 0.00885118857801614
3.14686926984826 4.22050702073766 4.81285888329733 3.14686926984826 3.47419599101423 2.61746594090851 0.000512386622691913 0.00885853282540433
1.36981368216925 2.44345143305865 3.14686926984826 1.36981368216925 3.47409666629381 2.61744376329824 0.00051257633562693 0.00885910848252612
1.18470372511935 2.11025351036884 2.85069333856843 1.18470372511935 3.47394046662222 2.61734921348192 0.000512874813729659 0.00886156305674817
2.33238545882871 5.14605680598717 5.59032070290691 2.33238545882871 3.47323077046565 2.61655057986151 0.000514232996061159 0.0088823203509948
0.666395845379633 2.14727550177882 2.85069333856843 0.666395845379633 3.47296538607074 2.61642116555356 0.000514741736605205 0.00888568804567072
3.22091325266822 3.99837507227778 4.51668295201751 3.22091325266822 3.47242908579462 2.61594702992364 0.000515771253805237 0.00889803602589736
0.518307879739713 2.1842974931888 2.81367134715845 0.518307879739713 3.47126165153516 2.61473444254965 0.000518018977071497 0.00892968535981392
1.14768173370937 1.96216554472892 2.73962736433849 1.14768173370937 3.47125498487451 2.61473444254965 0.000518031838925199 0.00892968535981392
1.36981368216925 2.44345143305865 3.14686926984826 1.36981368216925 3.47123065392454 2.61473444254965 0.000518078782660908 0.00892968535981392
0.740439828199591 1.814077579089 2.48047342446863 0.740439828199591 3.4710861721386 2.61465457801038 0.000518357625137546 0.00893177340205061
1.11065974229939 2.81367134715845 3.51708918394806 1.11065974229939 3.47076734790063 2.61435289966827 0.00051897343463554 0.00893966465659601
2.81367134715845 4.22050702073766 4.81285888329733 2.81367134715845 3.47013970961881 2.61365832208094 0.000520187711828864 0.00895785698466503
0.851505802429529 1.9991875361389 2.73962736433849 0.851505802429529 3.46983133001094 2.61336987174478 0.000520785296350979 0.00896542176739415
1.66598961344908 6.18267256546658 6.47884849674643 1.66598961344908 3.46945213222493 2.61299129516201 0.000521520990926057 0.00897535882226376
0.518307879739713 2.22131948459878 2.88771532997841 0.518307879739713 3.46867437149966 2.61210558341229 0.000523032982838103 0.0089986458329236
3.29495723548819 4.18348502932771 4.70179290906741 3.29495723548819 3.46835267583073 2.61180010055382 0.000523659563122163 0.00900669005044431
1.74003359626904 2.59153939869857 3.2579352440782 1.74003359626904 3.4678062681418 2.61120866057071 0.000524725427990638 0.00902228257150387
2.33238545882871 3.40602320971814 3.99837507227778 2.33238545882871 3.4672416591891 2.61068368166707 0.000525828921369835 0.00903614312375806
2.36940745023869 3.33197922689816 3.96135308086782 2.36940745023869 3.4671280307527 2.61068368166707 0.000526051262395119 0.00903614312375806
0.518307879739713 1.85109957049898 2.66558338151853 0.518307879739713 3.46706751592899 2.61068368166707 0.000526169709773544 0.00903614312375806
3.44304520112809 4.29455100355763 4.77583689188738 3.44304520112809 3.46666147182798 2.61027071165634 0.000526965114495591 0.00904705976198887
1.18470372511935 2.22131948459878 2.92473732138839 1.18470372511935 3.46623003927815 2.60982540341914 0.000527811480678609 0.00905884443717428
2.25834147600875 3.18389126125824 3.73922113240794 2.25834147600875 3.46610331944513 2.6097678090662 0.000528060314880669 0.00906036961957328
0.81448381101955 1.88812156190896 2.66558338151853 0.81448381101955 3.4658752255878 2.60958119256535 0.000528508488334328 0.00906531307155654
1.33279169075927 2.11025351036884 2.81367134715845 1.33279169075927 3.46529834929948 2.60895072233116 0.000529643554276297 0.00908203197914046
3.48006719253807 4.25752901214765 4.7388149004774 3.48006719253807 3.46468676456768 2.60827603323916 0.000530849393310366 0.00909995397648682
3.2579352440782 4.07241905509775 4.62774892624744 3.2579352440782 3.46460150992207 2.60827111663276 0.000531017689765713 0.00910008469378229
1.92514355331894 2.85069333856843 3.51708918394806 1.92514355331894 3.46409098980341 2.60790345681724 0.000532026519866965 0.00910986437735267
1.36981368216925 6.18267256546658 6.62693646238634 1.36981368216925 3.46320401846115 2.60690671249033 0.000533783496771999 0.00913642480815125
0.518307879739713 1.51790164780916 2.92473732138839 0.518307879739713 3.46309592989459 2.60687261827919 0.000533997975596154 0.009137334544355
2.36940745023869 3.33197922689816 3.92433108945784 2.36940745023869 3.46281866244826 2.60662319030382 0.000534548521255659 0.00914399249377168
2.96175931279837 3.73922113240794 4.29455100355763 2.96175931279837 3.46262043394115 2.60647432694322 0.000534942450397933 0.0091479681478376
1.74003359626904 2.59153939869857 3.2579352440782 1.74003359626904 3.46220349063322 2.60604708430967 0.000535771903000287 0.00915938697317545
1.66598961344908 2.85069333856843 3.51708918394806 1.66598961344908 3.46201281170876 2.60601112006253 0.00053615163225363 0.0091603487624679
3.62815515817799 4.40561697778756 4.88690286611731 3.62815515817799 3.46170112083426 2.60571775607212 0.00053677289186799 0.00916819754210472
1.814077579089 2.81367134715845 3.48006719253807 1.814077579089 3.46149801876967 2.60556256358002 0.000537178074046041 0.00917235205240268
3.99837507227778 4.70179290906741 5.18307879739713 3.99837507227778 3.46122622812387 2.60534175457179 0.000537720733610768 0.0091782660161663
1.22172571652932 2.92473732138839 3.55411117535805 1.22172571652932 3.46112618704695 2.60534175457179 0.000537920605065141 0.0091782660161663
1.85109957049898 2.92473732138839 3.55411117535805 1.85109957049898 3.46108116395702 2.60534175457179 0.000538010579004769 0.0091782660161663
3.33197922689816 5.0720128231672 5.62734269431689 3.33197922689816 3.46088888143437 2.60520022908134 0.000538394993368181 0.00918205830604849
1.40683567357922 2.29536346741873 3.07282528702831 1.40683567357922 3.4603445709218 2.60461067321604 0.000539484575872471 0.00919787098382452
3.33197922689816 4.07241905509775 4.59072693483749 3.33197922689816 3.46004081909645 2.60432723439623 0.000540093508862729 0.00920548184019481
2.62856139010855 3.70219914099796 4.29455100355763 2.62856139010855 3.45948581271881 2.60372399086773 0.000541207787565266 0.0092216987581593
1.2587477079393 6.10862858264664 6.51587048815642 1.2587477079393 3.4591857422212 2.60346405154562 0.00054181112666669 0.00922869453023397
1.36981368216925 3.22091325266822 3.99837507227778 1.36981368216925 3.45911957902071 2.60346405154562 0.000541944242514886 0.00922869453023397
0.925549785249491 1.92514355331894 2.62856139010855 0.925549785249491 3.45877134542115 2.60312389247723 0.000542645367133673 0.00923785641830989
2.92473732138839 5.59032070290691 6.03458459982667 2.92473732138839 3.45867020930449 2.60309820081608 0.000542849150300804 0.00923854873038972
3.07282528702831 5.59032070290691 5.9605406170067 3.07282528702831 3.45625922765476 2.6002352764711 0.000547728292510774 0.00931598649586344
2.33238545882871 3.44304520112809 3.99837507227778 2.33238545882871 3.45606584497986 2.60009211283305 0.000548121408694844 0.00931987401550845
2.11025351036884 3.29495723548819 3.81326511522788 2.11025351036884 3.45570524707323 2.59973604120518 0.000548855148911367 0.00932954919689134
4.22050702073766 5.0720128231672 5.55329871149695 4.22050702073766 3.45535089588596 2.59938789386923 0.000549577069635865 0.00933901772278314
0.481285888329737 2.48047342446863 3.07282528702831 0.481285888329737 3.45468057163915 2.59863742119229 0.000550945143124655 0.00935945741340561
3.29495723548819 4.40561697778756 4.96094684893728 3.29495723548819 3.45456566630478 2.59859407944282 0.000551179973182692 0.00936063907679799
3.29495723548819 4.66477091765742 5.22010078880711 3.29495723548819 3.45435018106795 2.59842265224412 0.000551620608053367 0.00936531414835932
0.888527793839512 1.74003359626904 2.55451740728859 0.888527793839512 3.45423745039393 2.59838202688024 0.000551851256023082 0.0093664223669869
4.44263896919754 5.14605680598717 5.55329871149695 4.44263896919754 3.45347124660861 2.59758878685981 0.000553421297687734 0.00938808460499518
0.851505802429529 2.07323151895885 2.81367134715845 0.851505802429529 3.45345284078186 2.59758878685981 0.000553459064516382 0.00938808460499518
2.25834147600875 3.07282528702831 3.73922113240794 2.25834147600875 3.45227254756421 2.5961887304831 0.000555885921663296 0.00942642719495981
2.59153939869857 3.36900121830815 3.96135308086782 2.59153939869857 3.4519128992442 2.59583359593315 0.000556627379697958 0.00943617525631037
3.22091325266822 5.10903481457719 5.55329871149695 3.22091325266822 3.45134011976225 2.59520700986359 0.000557810135108883 0.00945339629931086
3.44304520112809 5.03499083175722 5.47925472867698 3.44304520112809 3.45120316432943 2.5951598150257 0.000558093286449251 0.00945469453307238
0.555329871149692 1.40683567357922 2.70260537292851 0.555329871149692 3.45106090987281 2.5951598150257 0.000558387535102354 0.00945469453307238
2.44345143305865 4.03539706368776 4.96094684893728 2.44345143305865 3.45068568106524 2.59478471145073 0.000559164376907825 0.00946501852340269
1.77705558767902 2.92473732138839 3.62815515817799 1.77705558767902 3.450393464296 2.59451529433912 0.00055977005471968 0.00947243990415693
2.59153939869857 3.51708918394806 4.14646303791772 2.59153939869857 3.4500837398163 2.59422355516065 0.000560412687778954 0.0094804820222295
1.36981368216925 2.77664935574847 3.44304520112809 1.36981368216925 3.44940845946323 2.5934853813418 0.000561816178802477 0.00950085781566389
1.88812156190896 3.18389126125824 3.77624312381793 1.88812156190896 3.44887654625673 2.59308476380978 0.00056292400210754 0.00951193239285675
0.629373853969654 2.36940745023869 3.07282528702831 0.629373853969654 3.4488671641886 2.59308476380978 0.00056294356052219 0.00951193239285675
1.33279169075927 2.33238545882871 2.99878130420835 1.33279169075927 3.44876417484986 2.59305618457243 0.000563158299803129 0.0095127228703399
0.777461819609571 1.74003359626904 2.48047342446863 0.777461819609571 3.44825193157101 2.59250636622111 0.000564227493207075 0.009527941788987
3.18389126125824 4.03539706368776 4.5537049434275 3.18389126125824 3.44676686387727 2.59072773305308 0.00056733793496094 0.00957732301936191
1.07363775088941 2.48047342446863 3.14686926984826 1.07363775088941 3.44656620848138 2.59072773305308 0.000567759425709003 0.00957732301936191
1.03661575947943 2.33238545882871 3.03580329561833 1.03661575947943 3.44653350517588 2.59072773305308 0.000567828148928587 0.00957732301936191
0.851505802429529 1.77705558767902 2.51749541587861 0.851505802429529 3.44629083927331 2.59052111393603 0.000568338332769626 0.00958307427550049
1.40683567357922 2.40642944164867 3.03580329561833 1.40683567357922 3.44508030003627 2.58918400270292 0.00057088976785266 0.00962036735246623
1.85109957049898 2.77664935574847 3.36900121830815 1.85109957049898 3.44495835157104 2.58913108802934 0.000571147387276579 0.00962184584193065
1.36981368216925 2.51749541587861 3.2579352440782 1.36981368216925 3.44457971434999 2.5888535380929 0.000571947958652248 0.0096296041861314
2.25834147600875 3.07282528702831 3.66517714958797 2.25834147600875 3.44431531476153 2.58861908167734 0.000572507611215931 0.00963616228352093
2.40642944164867 3.62815515817799 4.40561697778756 2.40642944164867 3.44337079057838 2.58755904196745 0.000574511045512278 0.00966586290784949
2.59153939869857 3.48006719253807 4.07241905509775 2.59153939869857 3.44332256233357 2.58755904196745 0.000574613517615897 0.00966586290784949
3.88730909804785 4.7388149004774 5.22010078880711 3.88730909804785 3.44316679556227 2.58747166485484 0.000574944596547341 0.00966831471208447
2.25834147600875 3.2579352440782 3.81326511522788 2.25834147600875 3.44309339043524 2.58747166485484 0.000575100679137903 0.00966831471208447
3.03580329561833 3.88730909804785 4.40561697778756 3.03580329561833 3.44238216305111 2.58677006317327 0.000576615018628312 0.00968802178139139
1.9991875361389 2.96175931279837 3.59113316676803 1.9991875361389 3.44158699360488 2.58585919614339 0.000578312482413916 0.00971366025473291
0.851505802429529 2.1842974931888 7.4414202734059 0.851505802429529 3.44021309922286 2.58433914277335 0.000581256330316586 0.00975658038966581
2.66558338151853 3.59113316676803 4.22050702073766 2.66558338151853 3.44015340088969 2.58433914277335 0.000581384561868748 0.00975658038966581
3.59113316676803 4.47966096060753 4.96094684893728 3.59113316676803 3.43976927402981 2.58395183311874 0.000582210293528521 0.00976754342561269
2.25834147600875 4.81285888329733 5.29414477162709 2.25834147600875 3.43944961841225 2.58364665018925 0.000582898267924668 0.00977618954655536
4.84988087470732 5.62734269431689 6.03458459982667 4.84988087470732 3.43923674658749 2.5834775168353 0.000583356838133022 0.00978098419129013
0.851505802429529 2.36940745023869 3.22091325266822 0.851505802429529 3.43874697636106 2.5829554995045 0.000584413180769896 0.00979579571839164
4.03539706368776 5.29414477162709 5.70138667713686 4.03539706368776 3.43829430301778 2.58248072022218 0.000585391095709866 0.0098092842836732
3.88730909804785 4.77583689188738 5.22010078880711 3.88730909804785 3.43807043910262 2.58231008349449 0.000585875274038408 0.00981413614565844
0.629373853969654 1.51790164780916 2.22131948459878 0.629373853969654 3.43800023124783 2.58231008349449 0.000586027198075794 0.00981413614565844
0.555329871149692 2.29536346741873 2.88771532997841 0.555329871149692 3.43716622715189 2.58143747546121 0.000587834722243149 0.00983898121180296
3.18389126125824 3.96135308086782 4.47966096060753 3.18389126125824 3.43715541259618 2.58143747546121 0.000587858194511481 0.00983898121180296
1.29576969934929 2.1842974931888 2.85069333856843 1.29576969934929 3.43605930070966 2.58014245615133 0.000590241762870061 0.00987595656290532
2.96175931279837 3.81326511522788 4.44263896919754 2.96175931279837 3.43573930874579 2.57995060314086 0.000590939301460451 0.00988144486050773
0.925549785249491 2.29536346741873 3.07282528702831 0.925549785249491 3.43565186631015 2.57995060314086 0.000591130047430527 0.00988144486050773
1.22172571652932 2.33238545882871 3.10984727843829 1.22172571652932 3.4356463211064 2.57995060314086 0.000591142145609493 0.00988144486050773
1.2587477079393 6.44182650533645 6.84906841084623 1.2587477079393 3.43552585834673 2.57995060314086 0.00059140502062676 0.00988144486050773
2.96175931279837 3.73922113240794 4.29455100355763 2.96175931279837 3.43548736816205 2.57995060314086 0.000591489037222507 0.00988144486050773
0.666395845379633 2.55451740728859 3.2579352440782 0.666395845379633 3.43542894994662 2.57995060314086 0.000591616574066558 0.00988144486050773
2.22131948459878 5.70138667713686 6.14565057405663 2.22131948459878 3.43533140953734 2.57992811532702 0.00059182957833118 0.00988208834242965
1.85109957049898 2.77664935574847 3.44304520112809 1.85109957049898 3.43428130827656 2.57869153434486 0.000594127266926851 0.00991753025175449
2.25834147600875 3.22091325266822 3.81326511522788 2.25834147600875 3.43403047207677 2.5784736216368 0.000594677339791836 0.0099237876167148
2.55451740728859 3.40602320971814 3.99837507227778 2.55451740728859 3.43389642462254 2.57840454560589 0.000594971494346514 0.00992577186945446
0.481285888329737 1.66598961344908 2.40642944164867 0.481285888329737 3.43342701358574 2.57790798139622 0.00059600264069341 0.00994004639681782
0.481285888329737 1.51790164780916 2.29536346741873 0.481285888329737 3.43306905053235 2.57755344291203 0.000596790089008862 0.00995024935569147
0.81448381101955 5.70138667713686 6.47884849674643 0.81448381101955 3.43295810814557 2.5775137500285 0.000597034336945335 0.00995139222363444
0.740439828199591 2.59153939869857 3.2579352440782 0.740439828199591 3.43285389787279 2.57748261174975 0.000597263848374837 0.00995228886268141
3.40602320971814 4.77583689188738 5.29414477162709 3.40602320971814 3.43216844905493 2.57671055720592 0.000598775520208131 0.00997454350398474
