"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","genes"
0.000540627537265011,-1.13061660339251,0.238,0.514,1,"NULL"
0.000541399879950946,-1.84790168421612,0.5,0.672,1,"COPS8"
0.000542519676028587,-0.424736068610192,0.643,0.804,1,"RPLP2"
0.000543600822438978,-0.820210057321662,0.548,0.79,1,"EPRS"
0.000545477311623925,-1.58023338043306,0.19,0.469,1,"GTF3C1"
0.000545667476714958,-3.86822913162141,0.071,0.323,1,"SLC25A40"
0.000545740229921797,-2.31214206012233,0.405,0.616,1,"NUCB2"
0.000547758079113358,-0.749546708950961,0.214,0.547,1,"C1orf174"
0.000549066110391166,-1.10815245422293,0.19,0.502,1,"SUPT5H"
0.000550477210731831,-2.78993284161789,0.167,0.432,1,"PIANP"
0.000551886299860726,-4.47136333094767,0.071,0.325,1,"GPR161"
0.000552412194931573,-4.38928890495611,0.095,0.368,1,"ZNF284"
0.000553027550204158,-0.400903439234473,0.5,0.736,1,"BMPR2"
0.000554051136199234,-1.07157348064917,0.143,0.415,1,"GLMN"
0.000557189550828393,2.5304306688243,0.714,0.517,1,"ABL2"
0.000557672127806046,-1.80899438055639,0.643,0.856,1,"MEG3"
0.000559012590268543,-0.885711094362354,0.405,0.719,1,"FBXW7"
0.000559048175772968,-1.63619959647073,0.095,0.366,1,"PIK3C2B"
0.000559428923672742,-0.350408230295756,0.857,0.983,1,"LUC7L3"
0.000561617606987098,-1.72342228858848,0.19,0.458,1,"ZNF248"
0.000567353749165962,-4.50137470176104,0.095,0.351,1,"TOX3"
0.000568661058533729,-1.33262559271979,0.143,0.434,1,"POLR2J"
0.000569420046073069,-2.52102011473336,0.024,0.274,1,"MPP2"
0.000569944375079126,-0.810443495166033,0.214,0.491,1,"AKAP10"
0.000572139077401664,2.56120082489648,0.333,0.144,1,"KCNMB2-AS1"
0.000576640297581279,-0.986810265660438,0.762,0.88,1,"LINC00632"
0.00058132900339149,2.53008427210741,0.5,0.295,1,"LRRN1"
0.000582386105943304,-4.48026026017517,0.024,0.267,1,"RAB15"
0.000582515015371,-4.39446591070843,0.071,0.321,1,"DDX23"
0.000582649647678333,-3.00979230524862,0.095,0.351,1,"CENPX"
0.0005828410212423,1.4356437961776,0.548,0.295,1,"TNS3"
0.000583423720092004,-1.0075992365281,0.19,0.495,1,"RPS6KA2"
0.000585220183259941,-1.04747005485192,0.167,0.439,1,"HMGB3"
0.000585278375827491,-2.73145204319944,0.286,0.521,1,"FOXRED2"
0.00058618936931002,-2.56706640498775,0.095,0.373,1,"AC138393.1"
0.000587325926487174,-1.20829969205903,0.429,0.658,1,"NME1"
0.000590128018346835,-2.28962233660764,0.238,0.498,1,"NULL"
0.000590779007097752,-3.46107056823514,0.024,0.269,1,"MORN2"
0.000592964669251408,-2.19478564416082,0.214,0.5,1,"IFT172"
0.000597743642153607,-1.94603708391293,0.286,0.524,1,"TMEM181"
0.000598312086947842,1.66769434822023,0.667,0.493,1,"MCL1"
0.000598836182697897,-1.3881991030797,0.548,0.769,1,"PHF20L1"
0.00060422545828533,-0.58760872635583,0.119,0.406,1,"MRPL55"
0.000604851128580503,-0.998491426727189,0.167,0.498,1,"ZNF570"
0.000606461802306305,-3.01602649150817,0.119,0.382,1,"COG1"
0.000606916402700717,-0.741801321556774,0.333,0.646,1,"LINC01158"
0.000607297857864448,-3.20225780184828,0.143,0.403,1,"MTMR12"
0.000609705044858798,-2.79544376233993,0.214,0.491,1,"TFAM"
0.000610488773529182,-1.14869619403908,0.738,0.896,1,"MAPRE2"
0.000612401407585553,1.85306134015865,0.929,0.792,1,"CHD1"
0.000614482150290721,-2.29106612346629,0.119,0.389,1,"ATN1"
0.000615511829813857,0.974719730773439,0.857,0.677,1,"NEAT1"
0.000615887039830112,-1.55420660147591,0.357,0.649,1,"CERS5"
0.000619246591399328,-3.12823054619143,0.119,0.401,1,"TENM4"
0.000619552844747009,-0.383732772555184,0.429,0.708,1,"SFXN1"
0.000623823793825199,-2.8352699147558,0.143,0.436,1,"STAG3"
0.000625029011342994,-0.656598319128578,0.333,0.627,1,"CAMLG"
0.000625825696423827,-1.17250142146173,0.405,0.66,1,"NSG2"
0.00063176702822954,-1.76600427603294,0.548,0.809,1,"CSNK1E"
0.000633201540704415,-1.21627077486619,0.095,0.387,1,"TASP1"
0.000635237591774956,-2.92578409839973,0.119,0.382,1,"URGCP"
0.00063768874409715,-3.59135129757828,0.095,0.349,1,"DNAJC17"
0.000639923759483355,-0.299348113474857,0.667,0.882,1,"ATP5MG"
0.000640101906370969,-2.61584852057402,0.286,0.533,1,"JPH4"
0.000641881103542609,-3.18413301355314,0.071,0.333,1,"PDZRN3"
0.000643045892933113,-0.5856001851879,0.19,0.517,1,"COPB2"
0.000645510527369218,-2.018324173097,0.024,0.264,1,"EEF1A2"
0.000647983892164507,-4.38618778509139,0.119,0.366,1,"CEP162"
0.000648656546332227,-0.272308054601235,0.452,0.729,1,"ATP9A"
0.00065029886770013,1.15748984749269,0.643,0.408,1,"CRY1"
0.000652432421277978,2.87509926825797,0.643,0.458,1,"P4HA1"
0.00065475947737437,-3.97248228246624,0.119,0.366,1,"KCNC1"
0.000655545348283824,-0.502160506238421,0.262,0.524,1,"TSC2"
0.000658627690598675,0.777456664645471,0.452,0.224,1,"SSPN"
0.000661712445102215,0.786559633232661,0.333,0.653,1,"ODF2L"
0.000666649278498047,2.97060009726138,0.31,0.127,1,"MYC"
0.000671705659075238,-0.539400858787325,0.548,0.764,1,"UQCRH"
0.000671776839782273,-0.636687680449282,0.286,0.535,1,"RGS12"
0.000672779883918945,3.24722874011897,0.357,0.172,1,"GM2A"
0.000674035041756515,-4.97439201089793,0.048,0.292,1,"PDIK1L"
0.000674798914686698,0.7228915623142,0.571,0.309,1,"EVI2A"
0.000675928004834396,-5.24731902167045,0.119,0.356,1,"HOPX"
0.000676965693818584,-1.01140929381847,0.119,0.408,1,"CSTF1"
0.00067884685637433,-3.5943934155235,0.095,0.354,1,"AK4"
0.000686567479704292,-1.2641216106488,0.19,0.495,1,"SEPT7P6"
0.000690121850774301,2.13677691983624,0.595,0.41,1,"AC016831.5"
0.000691627410732457,-3.05112022684074,0.143,0.413,1,"LDOC1"
0.000694085728694005,-0.682874196373619,0.238,0.54,1,"ROMO1"
0.000695608602128994,-4.08159181615648,0.119,0.361,1,"CNTNAP4"
0.000702721870445606,-2.29477766032585,0.667,0.731,1,"SLC6A1"
0.000703130716258301,2.12570128948827,0.262,0.087,1,"HS6ST2"
0.000703246553544635,-1.63957109491312,0.5,0.705,1,"RSRC1"
0.000705548068184068,2.89460641583707,0.452,0.231,1,"MGAT1"
0.000706974190604147,-4.10125981926786,0.095,0.335,1,"VPS4A"
0.000707902304585091,-4.46462332938667,0.024,0.255,1,"FAM161B"
0.000708369807632124,-2.39357682139517,0.095,0.363,1,"ZNF540"
0.000709294147289631,-0.493154801213712,0.143,0.441,1,"TARSL2"
0.000710103055759968,-1.0666905692708,0.524,0.75,1,"DNAJB14"
0.000710213947045248,-1.59685795013019,0.619,0.802,1,"USP33"
0.000714879142388638,2.23795451373971,0.643,0.45,1,"FBXO7"
0.0007157136750924,-1.86271102993996,0.19,0.483,1,"ARF3"
0.000718166397045102,-0.768369789662803,0.762,0.95,1,"C11orf58"
0.000720487935437253,-3.95031892881149,0.048,0.283,1,"CYB561"
0.000720545268327641,-1.29079461509435,0.381,0.682,1,"AC240274.1"
0.000723797301006345,-2.15002782628705,0.333,0.585,1,"RHOT1"
0.000725204156328367,-1.13494095294917,0.762,0.866,1,"FUBP1"
0.000727795003339474,-3.27799041432644,0.024,0.262,1,"HRH2"
0.000729107697851682,-0.893850079094932,0.786,0.946,1,"RBM6"
0.000734723220865536,-3.62225162327908,0.024,0.252,1,"PACSIN1"
0.000736485297872379,-2.41487473275698,0.238,0.479,1,"POLR1D"
0.00073651194368679,-0.461762969768018,0.667,0.882,1,"UBA52"
0.000736768383908085,-1.8130521775098,0.333,0.604,1,"VCP"
0.000738753919482571,-1.60560625183057,0.31,0.58,1,"PNMA1"
0.000739642999983079,-3.98159632233315,0.071,0.316,1,"LRRC37A3"
0.000740720694545596,-1.61873490578602,0.262,0.521,1,"NHP2"
0.00074531032063608,-1.26318736715657,0.214,0.465,1,"ERI3"
0.000745335413825638,-1.75917671073156,0.238,0.528,1,"HIVEP1"
0.000749279945440415,-1.22558535679484,0.381,0.677,1,"ITFG1"
0.000749906547230307,-2.09939348183217,0.095,0.363,1,"CARHSP1"
0.000750954371305277,-3.60118118010107,0.31,0.542,1,"AP1M1"
0.000753929053373482,-1.42580806792926,0.31,0.618,1,"KDM6A"
0.000754877095675098,-3.53071440321298,0.095,0.347,1,"COMMD7"
0.00075528037452705,-0.862162980488348,0.357,0.59,1,"SMIM26"
0.000756279232985089,-1.78576815251531,0.548,0.724,1,"AEBP2"
0.00076151636701308,-2.14842631017049,0.143,0.399,1,"IFT43"
0.000762830322028068,-1.20827365394355,0.214,0.483,1,"METTL16"
0.000763808478227082,1.4250128899777,0.333,0.142,1,"NEDD4"
0.000765873640403533,-1.49061840672687,0.024,0.267,1,"PI4KAP1"
0.000766572424757223,1.14455926003057,0.524,0.307,1,"CREM"
0.000766790257929808,-0.40138475366957,0.095,0.361,1,"NQO2"
0.000766922402782985,-1.91134875871343,0.5,0.67,1,"DAD1"
0.000767168072031899,-1.78048602578193,0.238,0.486,1,"DCAF10"
0.000770141922328717,-1.19636861080003,0.31,0.611,1,"NAE1"
0.000772473782619406,-3.34492658365289,0.071,0.323,1,"PWRN1"
0.000774463095431817,-1.80007151475623,0.238,0.486,1,"MRPL27"
0.000776234658535057,-1.26098455298463,0.238,0.552,1,"LRRN3"
0.000779706704349739,-0.966477007510309,0.857,0.88,1,"CTBP1"
0.000785231590238282,-4.42140326523827,0.024,0.25,1,"NULL"
0.000786397338230834,-5.16692382604694,0.071,0.307,1,"MICAL2"
0.000787391243235242,-2.05656871076183,0.238,0.517,1,"VPS26B"
0.000788708932172214,-3.0357045434696,0.143,0.401,1,"PDCD7"
0.000789115810716645,-0.862985561819271,0.286,0.571,1,"ZZEF1"
0.000789573944667644,0.461398052439813,0.214,0.505,1,"PPM1L"
0.000794545848639779,-5.55001834727871,0.024,0.25,1,"SDC4"
0.000794588256169304,-2.74451125015582,0.095,0.351,1,"MRPS24"
0.000798153148409705,1.78654151007759,0.262,0.097,1,"PRTG"
0.000799358459909738,2.9596831172635,0.619,0.387,1,"USP53"
0.000800761617551005,-3.37019392717945,0.071,0.337,1,"LCMT2"
0.000802078528150952,-1.73961530018442,0.238,0.512,1,"SAT2"
0.000802557267067085,-3.62084966470381,0.024,0.252,1,"CELSR3"
0.000805123773091799,-2.77827730362129,0.119,0.368,1,"SMIM13"
0.000805834285275527,1.03325258891767,0.738,0.639,1,"ABHD2"
0.000806043620770851,-0.478522800612732,0.095,0.363,1,"KATNAL1"
0.000808410886331599,-1.627585403869,0.31,0.542,1,"ATAD1"
0.000809245504108684,-2.53067508629395,0.167,0.434,1,"MRPL1"
0.000811277966815919,2.039298516796,0.452,0.224,1,"MAGT1"
0.000814281811573239,-3.88782597533312,0.071,0.311,1,"DIRAS2"
0.00081486340881175,-0.778282825882185,0.238,0.524,1,"MED4"
0.000815170133025958,-1.39503395652222,0.238,0.547,1,"KLHDC10"
0.000823136081101118,-1.45008879056359,0.262,0.554,1,"ULK2"
0.00083039783146605,-0.781725416480146,0.833,0.936,1,"POGZ"
0.000832649642881548,0.30495762658729,0.143,0.406,1,"PIP4K2C"
0.000833177874615062,1.42145153592799,0.786,0.481,1,"NR3C1"
0.000837742743578585,-5.55422836268098,0.024,0.25,1,"STOX1"
0.000838159519808682,-1.63870646120714,0.31,0.594,1,"SEMA6D"
0.000842978403961965,-3.13451802940031,0.119,0.368,1,"PSPH"
0.000851114230969873,-0.627731834337764,0.738,0.854,1,"OGT"
0.000857044222658695,-0.987148730010078,0.214,0.481,1,"MRPS23"
0.000859904590322225,-4.27790218677959,0.119,0.363,1,"SLC7A14"
0.000860109271416637,-0.526460782988634,0.357,0.656,1,"ZYG11B"
0.00086290149532522,-2.0057599381502,0.214,0.505,1,"PMS2P4"
0.00086596197768794,-1.43071895085467,0.024,0.262,1,"LINC00599"
0.00087007180526653,-3.16842119378677,0.19,0.45,1,"CLCN4"
0.000870917804347976,-0.706626312021458,0.405,0.7,1,"FAM76A"
0.000871876532499112,-0.935808959144129,0.31,0.571,1,"KIAA1191"
0.000872798672427684,-4.27151805276066,0.071,0.309,1,"TGFB2"
0.000875325451332082,-1.12819778597311,0.643,0.828,1,"PPP6R3"
0.000876809016825033,-1.45990059117894,0.095,0.351,1,"PCBP1"
0.00088038559589486,-1.01745642652949,0.048,0.292,1,"CIC"
0.0008841396071684,-2.6041897121371,0.143,0.401,1,"C1QBP"
0.000886543487530412,1.55238601907869,0.262,0.099,1,"PRKCA-AS1"
0.000888717727263755,-1.48089122781222,0.19,0.455,1,"HPRT1"
0.000890431228440908,-1.26893503587726,0.381,0.62,1,"C1orf52"
0.000890475205324246,-4.10607685916364,0.095,0.33,1,"TMEM222"
0.000893980609283002,-7.22941156479064,0.143,0.382,1,"VIP"
0.000900164985495256,-2.77602770711899,0.119,0.373,1,"ST8SIA5"
0.000901524193850897,-1.74567687373575,0.024,0.262,1,"CYP4X1"
0.000904536802364937,-1.45869368789877,0.262,0.571,1,"BCAS3"
0.000906131512016034,-0.643865083485294,0.69,0.91,1,"NSD3"
0.000909116346949644,-3.39089549834585,0.119,0.361,1,"TUBGCP6"
0.000911132027114061,-1.84750593115043,0.571,0.722,1,"SNRNP200"
0.000919642752813771,-1.67421686378069,0.048,0.29,1,"NR2F2-AS1"
0.000920659152768574,-1.5580457810361,0.167,0.443,1,"ATIC"
0.000923743875528495,-1.7346307861675,0.214,0.488,1,"RAB3C"
0.000924041646729348,-0.720325472891998,0.238,0.514,1,"AC114491.1"
0.000928049973047487,4.32739773127486,0.286,0.123,1,"SLC11A1"
0.000933865755017249,-0.537882414775008,0.238,0.568,1,"TUBE1"
0.000934276361830975,-0.771908602358943,0.286,0.585,1,"WASF3"
0.000942033580116826,-1.09068108316603,0.19,0.481,1,"CCDC136"
0.00094252306073271,-1.64653968326011,0.19,0.448,1,"USP13"
0.000946818354014405,-5.14924464698465,0.143,0.389,1,"MYLK"
0.000949239816102731,-1.58846841964282,0.048,0.302,1,"RFX2"
0.000950466309657951,-3.39626872806322,0.024,0.252,1,"GRIP2"
0.000951822111342171,-3.28556027605036,0.048,0.281,1,"CAMTA2"
0.000955795602690554,-0.448453192027241,0.167,0.446,1,"CSNK2B"
0.000959740745525228,-4.31199519548027,0.143,0.375,1,"RAPGEF5"
0.000961262376903227,-1.23041825905238,0.214,0.467,1,"ITGB1BP1"
0.000962024367295119,-0.650193960830419,0.071,0.337,1,"ARHGEF17"
0.000963984853854491,-0.710227581457502,0.095,0.373,1,"AP001324.1"
0.000965712897196814,-1.8670116916394,0.452,0.66,1,"EIF4EBP2"
0.000966421251846746,-4.46100171936241,0.167,0.396,1,"PPAT"
0.000968538528673619,-2.23404306843634,0.262,0.498,1,"ANKRD46"
0.000968761560188328,-1.73720328489797,0.476,0.672,1,"OSBPL1A"
0.000969393034228079,-1.07082403421901,0.214,0.476,1,"BLOC1S1"
0.000970210959652661,-1.96554279384274,0.119,0.375,1,"GPN1"
0.00097380055975506,-0.911299633085006,0.69,0.906,1,"CADM1"
0.00098289734670034,0.259683485395714,0.214,0.507,1,"MAPKAPK5"
0.000988090209405338,-1.80768965759678,0.31,0.583,1,"RAB11FIP2"
0.000991152672947128,-3.4549701364585,0.119,0.361,1,"RUSC2"
0.000995324314827154,-0.501075092121899,0.381,0.698,1,"DYNC1LI2"
0.000997716040838081,-0.722105524319908,0.452,0.708,1,"PHKB"
0.00100184662078945,-0.424540546210145,0.214,0.483,1,"RSBN1"
0.00100307227449543,-1.18887182981359,0.405,0.642,1,"SUCLA2"
0.00100517154109706,-2.37938717469662,0.143,0.399,1,"KLHDC2"
0.00100810215735657,1.72213410461628,0.881,0.637,1,"MBNL1"
0.00101085934128434,-0.977745099165394,0.19,0.458,1,"TMEM175"
0.00101706863025544,-4.07293362156142,0.071,0.302,1,"CDK5"
0.00101931159546019,-1.20721564273107,0.333,0.594,1,"PDHB"
0.00102002224312832,-2.20707890989014,0.119,0.375,1,"ZDHHC13"
0.0010248198855866,-4.68166726123388,0.167,0.387,1,"SPRYD3"
0.00102657053173161,-0.675665207159941,0.286,0.561,1,"SMIM7"
0.00104164890303227,-2.41569059403584,0.095,0.344,1,"PRKAR2B"
0.00104376528319433,-1.49740564176853,0.262,0.507,1,"FIS1"
0.00104960391902194,2.33511377624085,0.786,0.505,1,"ETF1"
0.00104970489132477,-0.632863979516597,0.19,0.491,1,"GALNT11"
0.00105300116772671,0.782445171064965,0.548,0.297,1,"SFT2D2"
0.00105461495670731,-2.05568315189611,0.095,0.351,1,"DOK6"
0.00106489211435389,-0.725840767148503,0.167,0.434,1,"TIMM8B"
0.00106781523664973,-3.02310435325001,0.095,0.347,1,"INTS7"
0.0010681601388972,-3.55012584348311,0.167,0.399,1,"DAG1"
0.00106929356997183,0.506526754590844,0.119,0.363,1,"SMIM29"
0.00107202518736024,1.97940326433248,0.381,0.179,1,"MATN2"
0.00107865797617128,-2.38281098666122,0.5,0.653,1,"UBE2L3"
0.00108162418115212,1.21163720499259,0.381,0.16,1,"PI4K2A"
0.00109020280182666,-0.579332979210665,0.381,0.689,1,"SYT14"
0.00109205121685238,1.35819586973354,0.714,0.469,1,"BHLHE41"
0.00109296780392313,-2.45118333172564,0.071,0.314,1,"ARL6"
0.00109442472997423,-1.30524977267742,0.595,0.71,1,"PCDH10"
0.00109448675511066,-1.12464816561886,0.69,0.783,1,"TPR"
0.001097554415445,-2.15381904986159,0.238,0.507,1,"DROSHA"
0.00110056414229547,-2.43201265975304,0.333,0.592,1,"ZNF195"
0.00110619119316175,-2.79842591627296,0.048,0.283,1,"EML2"
0.00110789688785231,-2.41180899841471,0.143,0.401,1,"FAXC"
0.00111380522945449,-0.359539685391581,0.429,0.625,1,"MSL1"
0.00111526517740719,-1.73157780563042,0.095,0.351,1,"SLC38A6"
0.00111594031813254,-0.754787576009548,0.929,0.986,1,"RTN4"
0.0011163011628797,-1.13192007744307,0.595,0.736,1,"ANKRD26"
0.00112147229259963,-0.293099381873476,0.571,0.804,1,"SETD2"
0.00112190920191196,-1.87564789543245,0.31,0.566,1,"LPGAT1"
0.00112295762502159,-1.10985155988212,0.095,0.356,1,"STAG3L1"
0.00112418916218986,-1.61283713952645,0.143,0.42,1,"ANKRD39"
0.00112507189298874,-2.695521526766,0.214,0.476,1,"DHX8"
0.00112511811956049,-2.69110373379468,0.143,0.396,1,"DOPEY2"
0.00113024192578244,-0.966314009432209,0.286,0.575,1,"PSMC2"
0.00113385780927988,-0.821847108304733,0.548,0.816,1,"RAP1GDS1"
0.00113483233384774,-0.69185250976657,0.262,0.568,1,"SGK494"
0.00113757422410898,-1.60253482250689,0.595,0.767,1,"ANKS1B"
0.00113808733803073,-3.52630228282016,0.095,0.333,1,"MAPKAPK5-AS1"
0.00113883359037944,-0.957775474801038,0.143,0.415,1,"ECHDC1"
0.001140583318207,-0.607360327162042,0.238,0.514,1,"AC004453.1"
0.00114489016612895,3.84093763271047,0.262,0.106,1,"ADGRE2"
0.00114677596930702,-4.23040545388312,0.214,0.436,1,"ZNF528"
0.00114833812745251,-2.52825188106276,0.048,0.281,1,"DPM3"
0.0011522321473606,-1.26969744698341,0.143,0.373,1,"SEZ6"
0.00115442402161455,0.467513634303193,1,0.83,1,"FOS"
0.00115573785129087,-1.56053047246514,0.095,0.363,1,"NT5C1A"
0.00115585727482785,-1.53499570602346,0.19,0.481,1,"SNRNP70"
0.00115647293826649,-2.94535529869075,0.286,0.531,1,"HECW2"
0.00115915637764818,-1.38263904510157,0.262,0.502,1,"PPP3CB"
0.00116590902819795,-0.650794477152169,0.476,0.703,1,"PHF21A"
0.0011669214883463,-0.265219337330262,0.262,0.533,1,"MICAL3"
0.00117009149519478,1.49986630514049,0.262,0.094,1,"SERPINB8"
0.00117096902082157,-1.75709262188681,0.071,0.325,1,"GAPDHP60"
0.00117100798518133,2.15515274284181,0.286,0.113,1,"NKD1"
0.00117103061456228,-2.24422009938532,0.31,0.55,1,"SCN8A"
0.00117186758727524,-1.59603089453748,0.214,0.493,1,"NDUFAF2"
0.00117970763106914,-1.26331168638041,0.286,0.58,1,"COPS5"
0.00118018207090542,-4.09506348914173,0.119,0.351,1,"ZNF519"
0.00118120099542432,-2.22817239754607,0.048,0.283,1,"AC010642.2"
0.00118341687949635,-2.37148961325404,0.143,0.415,1,"ZFP90"
0.00118405636347901,-1.09301869399773,0.5,0.663,1,"ATP5IF1"
0.00118499805019394,-4.8810580853394,0.071,0.297,1,"AADAT"
0.00118682258895728,-1.46345453477044,0.143,0.41,1,"ELAVL1"
0.00118933062657103,-1.41253315294725,0.024,0.252,1,"SNCB"
0.00119312798963004,-0.895181188795086,0.143,0.389,1,"TUBBP1"
0.0011962132431148,2.23007278696512,0.405,0.21,1,"EHD3"
0.00119953097670187,-0.276272199146054,0.476,0.762,1,"SUMO1"
0.00120015330361568,-1.40110018550682,0.167,0.427,1,"DBT"
0.00120199737136637,-0.254347918660941,0.619,0.762,1,"TXNL1"
0.0012055514101725,-3.92593084971035,0.048,0.271,1,"ZFYVE27"
0.00120661372609299,-1.64374532748486,0.238,0.498,1,"WIPI2"
0.00120869794685585,-0.68829525024593,0.524,0.738,1,"RSL1D1"
0.0012090666259519,0.603856301222955,0.381,0.604,1,"PPP1R2"
0.0012097042152667,-1.20879905134287,0.357,0.597,1,"ACSL6"
0.0012112322058347,-1.89820776014584,0.643,0.752,1,"TOMM20"
0.00121290577360918,-2.98826705516983,0.048,0.281,1,"TSGA10"
0.00121476088736219,-1.76708619741837,0.143,0.401,1,"SVBP"
0.0012169516400414,-2.095203677075,0.31,0.118,1,"ARHGAP31"
0.00122055255683463,-2.77864024940595,0.024,0.25,1,"TTC13"
0.00122334025836159,-3.19929318234907,0.048,0.276,1,"ANKS3"
0.00122374238472115,2.73772073511291,0.333,0.146,1,"MAP2K3"
0.00122745030135684,-3.38197815137921,0.071,0.311,1,"SNTA1"
0.00122965552022123,1.624294605511,0.786,0.63,1,"ARID5B"
0.00123541792442543,-3.92366352940729,0.095,0.33,1,"PPP1R3E"
0.00123915466059562,-0.80469592210782,0.667,0.873,1,"THOC2"
0.00124228722686006,-2.75805165344442,0.119,0.356,1,"LGALS1"
0.00124251644579652,-1.36474637122162,0.19,0.465,1,"TIMM13"
0.00124404273690735,-1.77766440362119,0.405,0.656,1,"PARP1"
0.00125150087812886,-3.19739596926547,0.143,0.382,1,"IDH3G"
0.00125255110758465,-0.894540073210476,0.214,0.472,1,"RALGPS1"
0.00125498871382754,-1.52030913297317,0.095,0.361,1,"TTC39B"
0.0012561532914368,-1.5049718019319,0.167,0.436,1,"ZFP14"
0.00125658756504349,-0.939815763824328,0.524,0.675,1,"ATP6V0B"
0.0012614548105764,-1.57289115462602,0.5,0.689,1,"ARFGEF3"
0.00127013781889394,-1.04913221463218,0.214,0.488,1,"NDUFS8"
0.00127027843571699,3.48200576197578,0.286,0.118,1,"AKNA"
0.00127880235889836,0.589770952803389,0.571,0.83,1,"SPIN1"
0.00128256997214403,1.01637668092591,0.929,0.882,1,"JMJD1C"
0.00128414453149248,-0.671517632564931,0.405,0.717,1,"CHMP5"
0.00129099775200948,-0.992300233812691,0.19,0.436,1,"SH3YL1"
0.00129224587286866,-3.73438039868366,0.31,0.502,1,"TXN2"
0.00129883307011808,-2.58450533626524,0.095,0.34,1,"IPO11"
0.00130866488000246,-0.942114715392323,0.048,0.292,1,"REEP2"
0.00130880167619841,-1.17443724809982,0.381,0.656,1,"XIAP"
0.00131496474501985,2.52751688069488,0.69,0.566,1,"MOB1A"
0.0013197194035035,-1.08844381111055,0.119,0.382,1,"BCL9"
0.00132254338652293,-2.56356004776644,0.333,0.542,1,"TLE3"
0.0013236318875826,-3.14834278820806,0.31,0.517,1,"NECAB1"
0.00132805691567098,-1.86112936115141,0.238,0.483,1,"NOL4"
0.0013280864428225,-2.34159295338073,0.071,0.309,1,"CRYBB2P1"
0.00132861104066112,0.413472609788867,0.476,0.252,1,"VEGFA"
0.0013308220668736,-2.49991250549467,0.31,0.533,1,"ATG13"
0.00133120564058766,-3.66948579285321,0.119,0.351,1,"SLC39A11"
0.001331936317358,-1.56381890650379,0.167,0.422,1,"NUP62"
0.00133752539972553,-0.444287266417593,0.405,0.67,1,"EAPP"
0.00134317100444262,-1.60081738671537,0.119,0.368,1,"AARSD1"
0.00134515481070408,-3.64469882142342,0.214,0.436,1,"SLIT2"
0.00136325977195625,-3.20623517458493,0.071,0.304,1,"ULK3"
0.00136463915479633,-1.85134130882418,0.048,0.276,1,"AURKAIP1"
0.00136624175591337,-1.6371020577581,0.19,0.448,1,"ERICH1"
0.00136780680672971,1.89771654475412,0.071,0.316,1,"ABCA3"
0.00137179053771948,2.81835649749745,0.405,0.196,1,"RBBP8"
0.0013728679342519,-0.875897296288988,0.405,0.623,1,"CCT7"
0.00137753880745079,-1.94002725562214,0.071,0.309,1,"ASNS"
0.00137808330353169,-1.2481200493695,0.452,0.665,1,"IRF2BPL"
0.00138199925289979,-2.40277168482858,0.357,0.578,1,"NCAN"
0.00138276098572512,-2.73025171826415,0.262,0.502,1,"MRPS10"
0.00138375259595744,-0.340508909552695,0.381,0.656,1,"CEP57"
0.00139647487120748,-3.21893317839013,0.095,0.328,1,"TULP3"
0.00139879874412167,-1.83293635145138,0.405,0.608,1,"NAP1L3"
0.00140392484857939,-0.635908082307743,0.81,0.95,1,"NKTR"
0.00140763073105347,0.413897331534878,0.524,0.71,1,"C5orf42"
0.00141540187446252,-0.407562099421477,0.738,0.915,1,"NCOR1"
0.00142076089178113,-1.19877364837685,0.095,0.361,1,"AC093879.1"
0.00142161078593986,-2.51531791536454,0.071,0.307,1,"SLCO1C1"
0.00142203739394564,-1.53120820754167,0.405,0.618,1,"LSM3"
0.00142267510858272,-0.950291953110475,0.333,0.594,1,"LSM5"
0.00143197384197067,-2.18073289534949,0.333,0.554,1,"TRIM23"
0.00143613387148273,2.10052838976083,0.143,0.422,1,"ZNF490"
0.00143818672540586,-0.659630370240595,0.333,0.542,1,"NUDC"
0.00143845066800283,-0.647743102704818,0.357,0.653,1,"ESF1"
0.00143936935788561,-1.49059563420037,0.238,0.498,1,"MLH3"
0.00144230591597484,-2.86324944328221,0.167,0.415,1,"CPT1C"
0.00144408193546925,-4.15298536315951,0.048,0.264,1,"FNTB"
0.00144580474677593,-0.419430664042572,0.452,0.712,1,"CWC27"
0.00145194432320892,-0.984082842009033,0.262,0.493,1,"LMBRD2"
0.00145400086781175,1.79694530843243,0.619,0.399,1,"BACH1"
0.00145603905007573,-3.89414232989811,0.167,0.401,1,"CREG2"
0.00145748289820221,-3.07954460259514,0.31,0.507,1,"MRAS"
0.00146236978041919,0.596992599283626,0.167,0.455,1,"BBS7"
0.00146256070801553,-2.54157675025996,0.119,0.349,1,"PDE1A"
0.00146459276114176,-0.804763819291487,0.833,0.899,1,"SRP9"
0.00146951036647448,-0.992524999004991,0.214,0.491,1,"UBQLN2"
0.00147162318718071,-0.858346838537653,0.167,0.403,1,"AC131235.1"
0.00147433687375572,-3.01391815955363,0.119,0.368,1,"RUNDC1"
0.00147879912508746,-3.53397311238524,0.048,0.274,1,"ZNF398"
0.00148202071797869,-2.60797911242311,0.071,0.302,1,"PLXNA1"
0.00148265882318521,-4.1403924180637,0.095,0.321,1,"GEMIN8"
0.00148435667247408,2.26131194149363,0.643,0.472,1,"MED12L"
