gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PLXNC1,0.799022732226911,0.642621511994605,0.327,0.328,1
DIAPH1,0.049248368304095,0.642562105962046,0.288,0.474,1
RXYLT1,0.471290143486261,0.642216207871931,0.269,0.235,1
LAS1L,0.41629372708046,0.64219063571996,0.269,0.349,1
CTTNBP2NL,0.105777705262594,0.641880741423832,0.558,0.515,1
FAM120B,0.760937643313071,0.641219789735485,0.308,0.282,1
ELK4,0.26229880925659,0.641054397513097,0.5,0.451,1
TJP1,0.000703681143103,0.640764160943071,0.673,0.453,1
NUP153,0.002332874873529,0.640312125848431,0.731,0.529,1
ANAPC16,0.73471732714039,0.638563787575494,0.538,0.532,1
RHOB,0.026185737676673,0.637662583444738,0.865,0.741,1
IRS2,0.071419067807403,0.637563483675343,0.673,0.541,1
TMEM223,0.012284709965284,0.636784185811379,0.096,0.27,1
TTN,0.493230441413579,0.636479974144202,0.481,0.584,1
TPT1,0.067522577849148,0.635608473806381,0.923,0.919,1
BABAM2,0.672462290934013,0.635584079762946,0.365,0.323,1
RDX,0.034281959762383,0.635190701790613,0.885,0.802,1
SUCO,0.140845136648976,0.63432668207551,0.635,0.541,1
RAD21,0.243942921301219,0.631938527361675,0.788,0.82,1
RAP2A,0.109464477559809,0.631696499803609,0.731,0.642,1
SERF2,0.810084971763284,0.6315942922685,0.769,0.794,1
MT.RNR2,0.021510742795263,0.631208518928785,1,1,1
UQCRHL,0.098631631007476,0.630285750720387,0.308,0.459,1
CNTN1,0.437446237568891,0.629472225118162,0.519,0.666,1
MIER3,0.391106363018116,0.629242782872312,0.269,0.331,1
KAZN,0.609401848801799,0.629139131918707,0.538,0.483,1
SRSF10,0.710565597726637,0.627499105739957,0.827,0.855,1
TAF1D,0.81806276054136,0.626776125809133,0.635,0.648,1
GOPC,0.327301302403794,0.626682253818862,0.288,0.355,1
PMPCB,0.994537491641444,0.62567111385496,0.519,0.541,1
TSNAX,0.404469942793409,0.624536171839712,0.404,0.485,1
PDK1,0.508783132286681,0.623444131732933,0.25,0.314,1
EBLN3P,0.892645125521946,0.622180182228505,0.365,0.349,1
CUL4B,0.929726253608192,0.621066653793804,0.5,0.503,1
DANT2,0.042349358784749,0.620460504310776,0.231,0.372,1
ZNF664,0.142629182943095,0.620113726770053,0.442,0.36,1
AC138207.8,0.789210691195348,0.61916492857671,0.385,0.36,1
EMC1,0.218303231930657,0.619074118440167,0.308,0.436,1
ANP32B,0.02684444425448,0.6188420384178,0.423,0.297,1
RANBP1,0.814480391246901,0.61871263907518,0.462,0.509,1
SPDYA,0.867716084945299,0.618235166083953,0.365,0.378,1
FGD5.AS1,0.060891143127081,0.61816220129531,0.788,0.672,1
RALY,0.177247801421152,0.617734433886755,0.327,0.262,1
ZSWIM6,0.16291947288704,0.617730224772937,0.596,0.599,1
GNA12,0.001354149582527,0.617610830110022,0.577,0.34,1
KLHL5,0.006441553708803,0.617542832307162,0.635,0.468,1
MED12L,0.757884044317174,0.617292668860984,0.481,0.471,1
SREK1,0.145328883796904,0.617008506689241,0.885,0.892,1
SSH1,0.106176025255618,0.616730152272641,0.231,0.366,1
DHX8,0.480523512474399,0.616492714343087,0.365,0.465,1
FAHD2A,0.773271256106166,0.616318629695221,0.308,0.355,1
AC009245.1,0.526310244363704,0.615771491096092,0.231,0.267,1
EDIL3,0.277414120184933,0.614394629317651,0.596,0.596,1
HACD2,0.921725828675766,0.614363438641809,0.327,0.346,1
UHMK1,0.150440589090012,0.614278574711618,0.269,0.395,1
AHSA2P,0.618002903532503,0.614090494309604,0.346,0.395,1
ACADSB,0.236778229486616,0.613717433178841,0.346,0.413,1
WDR3,0.960696155586874,0.613715947535527,0.327,0.305,1
PHF11,0.07357722065376,0.613586920279187,0.365,0.233,1
TAF13,0.162315183168462,0.612687570328391,0.615,0.555,1
PCDHGC3,0.52333402048451,0.611679332886614,0.269,0.241,1
NECAP2,0.173329117421805,0.611028817520903,0.192,0.302,1
HYDIN,0.963029766805683,0.609691302615115,0.269,0.259,1
FDX1,0.400341676484889,0.609537998720767,0.212,0.262,1
AK9,0.791512953975445,0.609518016379847,0.269,0.297,1
MSL1,0.74387285767796,0.609467956310605,0.615,0.605,1
SRGN,0.001263551645098,0.609175311008448,0.25,0.096,1
HIBADH,0.550173117917908,0.609162510339161,0.25,0.215,1
ARSB,0.10576050877771,0.608921771538424,0.481,0.398,1
ST7.AS2,0.71195413481669,0.608603959336226,0.308,0.302,1
STAM2,0.244671469488942,0.608419082168121,0.404,0.483,1
NLGN1,0.361045776049144,0.608046514927763,0.538,0.491,1
UBXN4,0.029001810214907,0.607862213204407,0.885,0.849,1
LMO4,0.522053043155705,0.607823049575792,0.538,0.48,1
ZBTB8B,0.002342220118063,0.607469475082468,0.423,0.23,1
UBE2H,0.274006445907299,0.60742257157262,0.75,0.648,1
LRCH3,0.142438028122918,0.607308703155331,0.635,0.526,1
NEBL,0.707023733192361,0.607271709146481,0.673,0.61,1
TMEM97,0.415173816067461,0.605847913525061,0.327,0.282,1
ASCC1,0.428156757616775,0.605323086329957,0.519,0.494,1
UGP2,0.681530433380655,0.605297679933664,0.558,0.561,1
GLTP,0.02585575962385,0.605294635225316,0.635,0.48,1
FOXN2,0.016152287456651,0.605141026459971,0.731,0.558,1
THUMPD1,0.21650263736852,0.605061868163785,0.712,0.788,1
ERN1,0.004584713596885,0.604375736419353,0.365,0.201,1
DYM,0.603338647312577,0.603929068042535,0.5,0.477,1
YBX1,0.114423355859738,0.603428405201279,0.846,0.779,1
DNAJC13,0.014691154688158,0.603203587926198,0.327,0.488,1
SMYD3,0.962499283951889,0.602575496491313,0.385,0.401,1
RPL27A,0.290152703425371,0.602237512146838,0.865,0.884,1
ZDHHC14,0.083442470555196,0.602209539355214,0.404,0.311,1
GPR161,0.697060767244381,0.602108204931366,0.308,0.32,1
GLIPR2,0.000238477348075,0.601002921399233,0.25,0.081,1
XRN2,0.387670859525446,0.600351955917123,0.654,0.663,1
KCTD20,0.473892093488856,0.600294154477147,0.538,0.509,1
GTF2F2,0.971996657060413,0.600294154477147,0.442,0.483,1
PDSS1,0.012037215331288,0.599907217357786,0.269,0.134,1
NSMAF,0.282902328479092,0.599704291044885,0.519,0.48,1
SNX16,0.203212561564978,0.599252437983034,0.288,0.206,1
SIL1,0.783224637517866,0.599027283005633,0.269,0.25,1
TRIM9,0.706987847034371,0.598858600589526,0.635,0.677,1
ORC2,0.139645408270632,0.598632233225221,0.404,0.517,1
HAUS5,0.119744847273278,0.598375918915363,0.308,0.218,1
REEP3,0.000466212476528,0.597926855006285,0.75,0.5,1
MAGT1,0.205484846883428,0.597213305606479,0.327,0.238,1
ZBED3,0.043804224907486,0.597067687335788,0.288,0.172,1
ARL2,0.717158657181388,0.596698757629219,0.327,0.384,1
RPL28,0.921186870053973,0.596025822840343,0.731,0.753,1
AC091181.1,0.76371909107491,0.596010477071166,0.25,0.235,1
LSM1,0.779930033986912,0.595866442436338,0.365,0.34,1
PSMC1P1,0.849827455284609,0.595665267817018,0.269,0.288,1
SMG1P3,0.187209797462553,0.595378086482403,0.365,0.285,1
KDM6B,0.003218089799392,0.595229882153248,0.442,0.265,1
APOOL,0.451333973456379,0.594912845459143,0.577,0.535,1
TP53INP1,0.133005418446871,0.594765307339165,0.327,0.235,1
TUBA1B,0.44569715481083,0.594507193000315,0.673,0.797,1
ENSA,0.063929876273227,0.594475614334298,0.692,0.547,1
PIGG,0.326028164486645,0.594295413855704,0.288,0.326,1
PSMA3,0.906606479115656,0.594121679854543,0.731,0.837,1
ROCK1,0.108002369979283,0.59339283245874,0.731,0.709,1
SAP30BP,0.554966057632879,0.593204357739552,0.596,0.608,1
WNK3,0.797592681102153,0.590146199101064,0.596,0.605,1
RPS7,0.784165295932297,0.589987335738853,0.769,0.82,1
MGAT5,0.104969059867525,0.589730865645683,0.346,0.244,1
RGS2,0.741838368447674,0.589507049550779,0.481,0.526,1
UNC80,0.298509581136642,0.589461408416731,0.577,0.509,1
ST3GAL5,0.966690478713538,0.58878190702865,0.519,0.602,1
METTL14,0.550625167528971,0.588454150902093,0.365,0.416,1
NIT1,0.735894358282143,0.588223931219442,0.25,0.23,1
SGK1,0.027411204490067,0.588081908906368,0.635,0.485,1
TBC1D1,0.03218404282242,0.587965687173334,0.385,0.238,1
ODR4,0.73990724580087,0.587547348963449,0.538,0.552,1
MAGI2.AS3,0.369216416774582,0.587408822993527,0.558,0.465,1
GPALPP1,0.415686530926721,0.587395260238933,0.596,0.573,1
FBXL3,0.048292510414833,0.5864490984783,0.423,0.285,1
WASHC4,0.18571298773064,0.58471205904704,0.615,0.578,1
PM20D2,0.091608076957877,0.583920199746404,0.25,0.157,1
ZC3H6,0.102666300404786,0.58390272685066,0.404,0.552,1
GPR155,0.456706170766277,0.583478591002255,0.692,0.622,1
IFT22,0.461126421629422,0.583352409020644,0.25,0.297,1
C5orf42,0.094582929651366,0.583294136682235,0.654,0.674,1
SNHG5,0.682445957828629,0.582413129346568,0.75,0.628,1
SFPQ,0.000188381667255,0.582284983212036,1,0.962,1
IP6K1,0.076883298230205,0.582246131261403,0.154,0.267,1
ZNF131,0.074602992023375,0.582010987968832,0.75,0.625,1
LRRFIP1,0.479688344666096,0.581886671514058,0.673,0.666,1
DHX36,0.432942824928409,0.580492389869961,0.846,0.84,1
CDK12,0.156232267506922,0.58013118141947,0.538,0.404,1
DCUN1D3,0.265053085220598,0.579799200176532,0.346,0.27,1
PTDSS1,0.466697893697659,0.578956543914588,0.25,0.302,1
BCL10,0.070159818255807,0.578951881653343,0.538,0.43,1
DYRK1A,0.230245060777129,0.578518337780713,0.712,0.648,1
C2orf49,0.548219687557529,0.57848332048582,0.327,0.375,1
NEK7,0.01185288536427,0.57838531895918,0.365,0.212,1
B4GALT1,0.247512703316432,0.577978303307939,0.346,0.27,1
PSMD12,0.221540174211549,0.577821154248698,0.827,0.828,1
AP1B1,0.230470177168643,0.577680179813164,0.269,0.36,1
SHC3,0.006572382020762,0.577505353668803,0.596,0.372,1
PIP5K1A,0.399139390030743,0.577315153154053,0.462,0.366,1
AC020928.1,0.343561437256981,0.576107843211275,0.385,0.317,1
AF117829.1,0.642223602300477,0.57600995996637,0.365,0.326,1
TCEA1P2,0.917882166005421,0.575663289940123,0.288,0.314,1
CTDSPL2,0.342727430980577,0.575654567525825,0.538,0.52,1
GSTM2,0.613980464617493,0.575523037783628,0.462,0.381,1
DERA,0.042784687261408,0.57529860142388,0.269,0.157,1
KLF12,0.238974461453958,0.575039618917216,0.481,0.424,1
ZNF138,0.02048276402631,0.574822699103471,0.173,0.337,1
HMGB1P10,0.030108986543192,0.574024583054611,0.673,0.593,1
SON,0.044053726991123,0.57379423168514,1,0.997,1
KLF3.AS1,0.81926686071947,0.573594437838263,0.288,0.317,1
GNE,0.609702410922764,0.573253393338788,0.385,0.363,1
ZFAS1,0.771072326769421,0.573153106524948,0.692,0.785,1
TMEM67,0.479016900943021,0.572998273005008,0.481,0.43,1
RPS6,0.053516653907226,0.572343275535743,0.942,0.93,1
CXXC4,0.643224571316286,0.571991453211463,0.346,0.395,1
PPFIA1,0.522825904529512,0.571736106908487,0.308,0.372,1
RF00045-ENSG00000199977.1,0.130608527569452,0.570179842795438,0.269,0.186,1
EIF2S1,0.67635136120611,0.570112147688764,0.673,0.698,1
FAM92A,0.524664003712504,0.569631629570109,0.308,0.375,1
RALGAPA1,0.840564817418308,0.569196039397906,0.673,0.759,1
DENND4B,0.425870458139197,0.568898958201613,0.231,0.299,1
AC003102.1,0.659153327330177,0.568587958045038,0.231,0.27,1
GATM,0.018235741024566,0.568473288613276,0.538,0.407,1
ZNF394,0.640017944013771,0.567817293043163,0.25,0.294,1
EIF4EBP2,0.962506381186555,0.567247953844788,0.635,0.674,1
DNAJC24,0.903906918912846,0.566533812546307,0.365,0.372,1
ILF3,0.241425846418532,0.566461238164702,0.827,0.753,1
RBBP7,0.151331770698711,0.566420260368086,0.558,0.456,1
SRSF3,0.005171852389426,0.566400348696073,1,0.977,1
FBXO38,0.381809572683171,0.566204651994303,0.365,0.453,1
ATF4,0.058437991687397,0.566169233852043,0.75,0.654,1
AC116347.1,0.001271421037085,0.566168370572521,0.269,0.116,1
ZNF587,0.238535820108451,0.565917102508562,0.404,0.535,1
NFX1,0.044633999467685,0.565636170334677,0.269,0.462,1
TMEM9B,0.372160625753861,0.564217661058859,0.308,0.398,1
COMMD8,0.057338282236514,0.563237192474789,0.115,0.25,1
PTAR1,0.293784473078454,0.5626696259886,0.5,0.416,1
FOXO1,0.727006209507624,0.562384068688892,0.308,0.282,1
RPS16,0.365075263589747,0.562376440506551,0.731,0.718,1
TBC1D23,0.217350942292132,0.562356313223242,0.538,0.451,1
AC107081.2,0.172647579380309,0.561905017944023,0.269,0.18,1
SWAP70,0.184426995161454,0.561681024750278,0.346,0.265,1
SCD5,0.831017235400305,0.560659723879764,0.673,0.82,1
PDS5B,0.112334819327122,0.560417198953274,0.904,0.863,1
MXRA7,0.264147227588532,0.560205672629675,0.308,0.387,1
SNRPGP10,0.004975889490415,0.559466650138885,0.596,0.407,1
KIF5B,0.005917781797082,0.558354722646493,0.923,0.73,1
PTPRE,0.548497526101569,0.558121959230903,0.5,0.515,1
DEGS1,0.423704764337019,0.557964495723247,0.519,0.506,1
USP13,0.12145556061758,0.557913039775468,0.308,0.419,1
EMC10,0.732162862567228,0.55726609434479,0.404,0.459,1
BMP7,0.027346586783525,0.5571704863799,0.365,0.227,1
AFF1,0.685455326373894,0.556856792923431,0.308,0.279,1
ABCC4,0.014079309284548,0.556688793312764,0.288,0.151,1
ETFRF1,0.59887231998983,0.556045022309498,0.423,0.407,1
SNX6,0.224355633910009,0.555997514513385,0.769,0.669,1
MED21,0.047370575829166,0.555989707558098,0.577,0.413,1
ERBB3,0.018178979519147,0.555961196067508,0.481,0.331,1
VPS35L,0.405815170432327,0.555332173918975,0.404,0.488,1
FAM13A,0.436669820805874,0.555072823260967,0.596,0.573,1
STAT1,0.141636799091123,0.554323606215648,0.538,0.433,1
MAPKBP1,0.35270495565546,0.553445427906593,0.288,0.247,1
ARF4,0.399536295965675,0.552257397734191,0.808,0.773,1
PDE8A,0.328422871403221,0.551295633225678,0.442,0.375,1
TAOK1,0.145223460009227,0.550520256992217,0.981,0.983,1
PAN3,0.322421189144937,0.550432097055493,0.827,0.823,1
PWWP2A,0.401482568798019,0.55033158075672,0.481,0.453,1
AUH,0.093247192805491,0.549883635943147,0.365,0.256,1
AL450405.1,0.415681429536342,0.548778797662368,0.442,0.512,1
AL133243.2,0.295906890061192,0.548729237185195,0.25,0.346,1
SMARCA5,0.28186575189724,0.547637001672477,0.808,0.744,1
TUBGCP4,0.385179002530273,0.547313060845683,0.269,0.346,1
PABPC1P4,0.210317115927355,0.547274788504396,0.288,0.203,1
RNF20,0.050643234414096,0.546879724120354,0.288,0.465,1
SMC3,0.218933074468697,0.546820176063737,0.731,0.785,1
DHRS7,0.139635204785105,0.546773692753523,0.615,0.541,1
UBXN8,0.313982008725539,0.546637113789726,0.442,0.372,1
CA5B,0.289015675714934,0.546637113789725,0.288,0.227,1
CTR9,0.932723180713504,0.546575055586978,0.596,0.578,1
DPP6,0.115557533241157,0.546353055862914,0.615,0.578,1
ARHGEF40,0.001944757416305,0.545869825989267,0.558,0.305,1
CPEB4,0.290125229428987,0.545252142663905,0.942,0.91,1
SPATA13,0.001219956269552,0.543733905535329,0.558,0.328,1
ANXA7,0.830364692132188,0.543431398960631,0.596,0.576,1
MTSS1,0.15108839531017,0.542465236307679,0.788,0.747,1
PIK3C2A,0.233379644128332,0.542459148761634,0.731,0.698,1
MYO10,4.23759906917911E-06,0.542012539872795,0.808,0.517,0.078192178024493
MED27,0.766469645289804,0.541761184275537,0.25,0.288,1
TRAK1,0.946279528464068,0.541632918350488,0.538,0.558,1
SEC61A1,0.757792228890855,0.54149696999172,0.288,0.317,1
PCBD2,0.813310317329001,0.54133823692925,0.288,0.27,1
PSMD11,0.568269776611525,0.54133438299587,0.692,0.773,1
CMC1,0.215990345481234,0.540421243116825,0.423,0.317,1
CYP20A1,0.361864833140639,0.540077860806812,0.519,0.512,1
LGALS3BP,0.876729291359013,0.538679157127957,0.269,0.302,1
EIF2S2P4,0.084804204807127,0.538673621008097,0.404,0.311,1
SLC2A13,0.53295744603577,0.537458254475018,0.442,0.407,1
TCF7L2,2.33393114866032E-05,0.53727349009977,0.692,0.366,0.430656975550803
SLC25A5,0.468422229694339,0.536811092128664,0.788,0.785,1
SORCS1,0.706415952103559,0.535898032080909,0.288,0.256,1
AC011939.1,0.532313038202972,0.534874955615238,0.577,0.578,1
TRA2A,0.005459774144786,0.534675620209901,1,1,1
POP5,0.527431595437147,0.534555132720339,0.308,0.276,1
PHF21A,0.308458853769243,0.533241132534319,0.75,0.674,1
ZMYM2,0.932834179455819,0.533158210485365,0.731,0.791,1
CEP164,0.514137106605337,0.532336563348013,0.385,0.407,1
BCL6,0.147073182695474,0.532182722472821,0.654,0.512,1
ACTR6,0.865983348063575,0.53209279206194,0.423,0.453,1
DNAJC18,0.800714586583605,0.531526439766096,0.308,0.297,1
AL035448.1,0.624497777058516,0.531472989100314,0.25,0.218,1
ZNF207,0.254159509815771,0.531102045194599,0.827,0.846,1
MSANTD4,0.204568293336547,0.529935466986943,0.288,0.395,1
ZNF362,0.611268511055953,0.529754385431109,0.25,0.233,1
ZC3H7A,0.511395207404942,0.529530693381482,0.558,0.494,1
WDR1,0.272798294719673,0.529289043031034,0.5,0.416,1
ACAA2,0.155277336811936,0.529117284285568,0.423,0.302,1
PPP2R5C,0.26725339243983,0.528527941499501,0.865,0.779,1
UTP4,0.781910583869352,0.528301786426967,0.288,0.267,1
ARID1A,0.213151304720946,0.527374884984802,0.75,0.776,1
TANC2,0.939110334340596,0.526987880344297,0.654,0.651,1
UBE2L6,0.421694057897203,0.526669323794939,0.269,0.337,1
NMT2,0.191351825457993,0.525707089202037,0.327,0.459,1
ATAD2B,0.062854287460946,0.525568628301867,0.538,0.419,1
TCTN3,0.80846666031156,0.524394743503919,0.481,0.468,1
SRSF6,0.070678350015437,0.524242728948352,0.962,0.988,1
HMGB1P37,0.000142853859093,0.524191175391355,0.423,0.206,1
GRB14,0.070620015061703,0.523832530216048,0.25,0.145,1
TMTC3,0.933032151829173,0.523331772351369,0.596,0.637,1
EED,0.091815003491213,0.523317583081801,0.269,0.419,1
SLK,0.24788107985498,0.522747285985066,0.577,0.523,1
PIGM,0.751197966352996,0.522463723346241,0.25,0.224,1
ENSG00000288802.1,0.119717270246994,0.522392511195869,0.25,0.16,1
MTF2,0.68750199292678,0.521719264323615,0.712,0.721,1
UPF2,0.418708706907327,0.521202497599423,0.577,0.642,1
BMS1P1,0.182677611148833,0.519955071137221,0.462,0.372,1
ARL14EP,0.004548553356072,0.519810272727467,0.308,0.552,1
DLEU2,0.00234652760569,0.519765186346519,0.673,0.448,1
C5orf56,0.013268273474177,0.519722006000843,0.327,0.186,1
TTC19,0.191852882243125,0.518945882783251,0.692,0.637,1
SRSF7,0.245901667521835,0.518903511916259,0.904,0.837,1
CTNNA1,0.000225618071509,0.518544930748214,0.885,0.66,1
SLC35A5,0.185437432149157,0.517858926567639,0.442,0.331,1
TSPAN3,0.045599932700173,0.517817937551291,0.904,0.721,1
SIPA1L3,0.03776806169367,0.516153856325937,0.442,0.317,1
NDUFA6,0.02873034523355,0.515542297502553,0.75,0.628,1
RPS17,0.340330519402927,0.515114420272193,0.404,0.355,1
ERLEC1,0.57078957431158,0.514616964289408,0.692,0.689,1
SLC35A4,0.153734033470068,0.513840881104692,0.288,0.206,1
RARS,0.861313715186603,0.513643363929619,0.519,0.515,1
DDX55,0.052416796188556,0.511999049568979,0.173,0.331,1
NAA60,0.995143383599017,0.511593270913374,0.346,0.355,1
ATR,0.177657781665547,0.511442473737585,0.462,0.483,1
GRSF1,0.649215796419762,0.51126384598395,0.615,0.573,1
RWDD4,0.131070208059583,0.509697551288714,0.25,0.174,1
NEK9,0.122738746154931,0.509008055657451,0.327,0.471,1
TMEM263,0.304135193614886,0.508819425419833,0.596,0.491,1
TCAIM,0.868170786626203,0.507983249306712,0.25,0.27,1
HMGB1P1,0.14286852837646,0.507920006216872,0.558,0.506,1
WASL,0.64711585360321,0.507888419575186,0.423,0.471,1
PDIA4,0.317044329081852,0.507849636684532,0.442,0.381,1
ILF2,0.617089010426879,0.507806071104684,0.654,0.709,1
PRPF38B,0.272285686407977,0.507446163133985,0.75,0.738,1
PTPDC1,0.384452219991477,0.50720765891594,0.327,0.267,1
NPIPB2,0.128463748041642,0.506782268554003,0.173,0.279,1
PRPF39,0.653326912384068,0.506543309571931,0.75,0.779,1
DONSON,0.977440955150842,0.506308470531033,0.327,0.352,1
SCAMP2,0.182049782901993,0.506195517519785,0.288,0.212,1
PNRC1,0.113755758242209,0.506107851464093,0.635,0.541,1
KIAA0586,0.771105143405402,0.505951313239911,0.538,0.532,1
RASA4,0.049783011250831,0.505342205233189,0.269,0.157,1
ID4,0.774164957679933,0.504171217326529,0.269,0.314,1
EAF1,0.624673401072694,0.504134745647352,0.673,0.628,1
KRCC1,0.970809416841436,0.502857950791192,0.288,0.288,1
TXNIP,0.701032614072207,0.502857476805297,0.365,0.372,1
RPS26,0.815076990596795,0.502348289701218,0.769,0.849,1
PHIP,0.129398301981228,0.502165107733397,0.942,0.869,1
HNRNPH3,0.117679844719431,0.501843624791408,0.865,0.753,1
TMEM214,0.003258199840602,0.50183273145551,0.288,0.128,1
H3F3C,0.010603185903702,0.501687067472729,0.731,0.584,1
MBNL2,0.002505422448583,0.500591820608264,0.846,0.61,1
RPL7P32,0.251012601857598,0.500235860003695,0.231,0.32,1
CD63,0.105714971245776,0.500138690173697,0.808,0.721,1
FAM120A,0.472318468055183,0.50012944966605,0.404,0.448,1
TMEM38B,0.002133252681223,0.499509580744989,0.385,0.192,1
YME1L1,0.831754141142313,0.499440231724821,0.808,0.77,1
GPR89B,0.124148317612716,0.498780487782426,0.192,0.299,1
NDUFS4,0.30034781428044,0.497929398267372,0.615,0.599,1
SLMAP,0.406305573713619,0.497660586471126,0.519,0.552,1
RBM5,0.188688402854608,0.497097097428027,0.885,0.805,1
HUS1,0.063713143360968,0.496859117703874,0.135,0.267,1
DYNLT1,0.317965954988707,0.49656634650979,0.615,0.555,1
SOX9,0.798775414162223,0.496291003942399,0.442,0.439,1
NUFIP1,0.715607044425249,0.496135458970509,0.308,0.285,1
ZNF275,0.248685514877632,0.495990979130294,0.346,0.276,1
SGCB,0.620800640434601,0.49589097571373,0.692,0.703,1
CAP1,0.13042436532055,0.495652002941612,0.788,0.666,1
PHF6,0.865930500542653,0.495098470370239,0.538,0.544,1
ENSG00000288839.1,0.249891036478037,0.494618798089874,0.308,0.235,1
ING4,0.449349576338254,0.494406181905546,0.269,0.34,1
LINC00472,0.003051556671248,0.494268096497409,0.519,0.285,1
CSMD2,0.085142374478791,0.49419933544652,0.538,0.424,1
UTP18,0.99941284206236,0.494142465802332,0.404,0.395,1
NTRK3,0.809999665901232,0.49407587562686,0.712,0.727,1
CEP89,0.040018168446124,0.493927632936369,0.231,0.395,1
MDM4,0.021947443331623,0.493314041592715,0.962,0.951,1
ABCE1,0.03211562835619,0.492884077003089,0.692,0.541,1
MLLT10,0.749847820584648,0.492500323496899,0.577,0.651,1
ARL16,0.332931363481345,0.491876925395403,0.212,0.297,1
RAP2C,0.953678403487126,0.49160997037256,0.269,0.285,1
CABIN1,0.967771964504432,0.491566586332258,0.385,0.401,1
TAF8,0.732444895261997,0.491221335148732,0.481,0.453,1
PPP2CA,0.570782955753699,0.491028282458793,0.712,0.686,1
BRD7,0.218713073806303,0.490826149157895,0.462,0.369,1
MAP3K5,0.266467923494822,0.490738858430605,0.423,0.358,1
RPL13P12,0.078324537513025,0.490608574866974,0.519,0.451,1
RNF167,0.259029716608665,0.490590413938961,0.365,0.299,1
WSB1,0.009851146224298,0.489910792598449,1,0.968,1
CCDC146,0.148735710160195,0.489699158436957,0.365,0.25,1
SLC4A7,0.722572145049155,0.489425292553364,0.596,0.567,1
PRPF4,0.71453731279496,0.489195377567786,0.25,0.224,1
SEMA5B,0.014545936101847,0.489152647896768,0.288,0.148,1
CSTF1,0.389048649442624,0.487579076863089,0.327,0.395,1
ANKRD10,0.479311385613467,0.486688989525733,0.865,0.863,1
TAF2,0.774053743294526,0.486664166671194,0.577,0.573,1
FEN1,0.20362284025488,0.486463233739125,0.192,0.265,1
STRADA,0.384837661059571,0.486299786969223,0.346,0.41,1
FCHSD2,0.286350838713446,0.486190347275765,0.615,0.532,1
CCT5,0.47273548235332,0.486085729132501,0.5,0.596,1
NBPF14,0.000775326503468,0.485852537590437,0.538,0.32,1
SMG1P2,0.494456794726272,0.485724741059138,0.269,0.23,1
NBPF9,0.107021527236995,0.485398692394297,0.596,0.485,1
BRF1,0.280655313348348,0.485320319840018,0.25,0.195,1
HDAC5,0.638475755160997,0.485207428890907,0.327,0.387,1
ZFAND6,0.012074319389475,0.485076251345838,0.673,0.497,1
SMARCD1,0.803102360854773,0.484592175691429,0.308,0.366,1
POM121C,0.334248225928568,0.484416148671412,0.481,0.416,1
SEMA4A,0.374542679591465,0.484278879004172,0.365,0.314,1
LDHA,0.182518939813645,0.484259166169649,0.596,0.474,1
EIF3J.AS1,0.643287686318359,0.483902585041251,0.25,0.288,1
GOLPH3,0.152022778721134,0.483555793979949,0.365,0.282,1
HLA.A,0.156692030934889,0.481636691623214,0.346,0.256,1
SEC11A,0.590394446963515,0.480857471399195,0.423,0.398,1
CRCP,0.399304189534956,0.480232496841244,0.481,0.404,1
WBP4,0.491518266603249,0.479838506746312,0.615,0.57,1
HIST1H2BK,0.0014977653968,0.479014592504154,0.25,0.096,1
MINOS1,0.095519875473541,0.47882506934132,0.481,0.608,1
HNRNPA2B1,0.005492729696445,0.478745448943377,1,0.994,1
DMXL2,0.012399707282099,0.477914559636664,0.385,0.616,1
ROBO1,0.434404108629002,0.477720612867993,0.692,0.651,1
FBXL17,0.344675962863033,0.477543739295327,0.212,0.299,1
COP1,0.96028595870729,0.476844281612809,0.365,0.363,1
HMGB1P6,0.010796172428081,0.476615950179372,0.885,0.855,1
ITGA9.AS1,0.13781736607304,0.475704643776104,0.192,0.291,1
SERBP1,0.663617358288929,0.475525075360792,0.731,0.738,1
TUFM,0.100282886370385,0.475474860850565,0.346,0.439,1
STARD9,0.016066103109631,0.475172553760905,0.423,0.259,1
TOX,0.039916852171745,0.475091285834646,0.423,0.288,1
CDC42EP4,0.148289533751817,0.474582303378116,0.308,0.218,1
MFSD1,0.676129223923726,0.474063398501973,0.327,0.308,1
ZHX2,0.05752025390735,0.473019494180501,0.365,0.241,1
SMAD2,0.408144496269782,0.472868061844867,0.692,0.706,1
PIK3R3,0.295540315474336,0.472813537254049,0.346,0.442,1
PCMTD1,0.12297839165699,0.47243615396091,0.731,0.703,1
WHAMM,0.722742627791392,0.471789645522164,0.231,0.265,1
POLR3K,0.038614511345818,0.471307713757069,0.154,0.302,1
MRPS22,0.969099636126828,0.47042728015264,0.327,0.311,1
SRSF8,0.219266786901827,0.469368079162733,0.288,0.392,1
METTL2B,0.712100282776801,0.46930824378193,0.365,0.427,1
RAD50,0.277077480965055,0.469155580953699,0.192,0.288,1
GLRX2,0.730746506229637,0.468329941346405,0.577,0.61,1
INTS4,0.407864303566397,0.46824506081932,0.288,0.34,1
CEP290,0.179569369079821,0.468235633553149,0.692,0.75,1
H2AFZP3,1.43289863330902E-06,0.466438407742356,0.481,0.192,0.026439845581818
ZNF521,0.031774398549196,0.466386454303593,0.346,0.224,1
CCDC43,0.764437017408567,0.466345427222677,0.327,0.355,1
