gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ZBED5,0.026123536506205,-2.58764962473595,0.235,0.536,1
ZBTB33,0.431618029049878,-2.58957422146778,0.176,0.264,1
PCSK5,0.071076526346896,-2.58962137375778,0.118,0.327,1
CLU,0.000728955074487,-2.59353246060847,0.412,0.715,1
MVD,0.003951262519506,-2.59633729058581,0,0.346,1
NCOR2,0.588399498062582,-2.59822440013008,0.294,0.322,1
COPS8,0.001717463409971,-2.59908311713646,0.353,0.683,1
ZNF347,0.127632160710758,-2.60142683216842,0.118,0.296,1
ST3GAL2,0.132505366516292,-2.60343953740604,0.176,0.361,1
FAM53C,0.066722029084438,-2.60395848971712,0.176,0.406,1
AKAP7,0.008001136877505,-2.60730369404094,0.118,0.467,1
VSTM2B,0.017024755443655,-2.61004983552687,0.059,0.325,1
CLASP2,1.3323738653955E-07,-2.61031479599794,0.353,0.947,0.002458496256428
PCNX1,0.059090749402679,-2.61126764233037,0.412,0.599,1
SYT17,0.019454560149561,-2.61171303222875,0.118,0.412,1
GSDME,0.011032980094729,-2.61243224789322,0.059,0.383,1
FEZ2,0.004198002571693,-2.61456223435756,0.118,0.501,1
IDI1,0.001423096431474,-2.61492068900239,0.647,0.815,1
AP2B1,0.002471447143054,-2.61502265129321,0.412,0.768,1
SERAC1,0.088844706784626,-2.61622268877548,0.118,0.325,1
CCAR2,0.095030757395618,-2.61739181086804,0.118,0.303,1
CAST,0.340661630984245,-2.6178252865847,0.471,0.501,1
ENSG00000289572.1,0.006037174247664,-2.61820145723426,0,0.322,1
PDGFC,0.183367810510633,-2.61856306730817,0.176,0.319,1
PAPSS1,0.00152917080443,-2.61903580530122,0.118,0.551,1
MED28,0.055772395773893,-2.61926964627211,0.294,0.475,1
KXD1,0.040283356365818,-2.61969159332008,0.059,0.296,1
BMI1,0.138206971391103,-2.62529141464993,0.235,0.404,1
BMPR1A,0.191567163202551,-2.62581238497371,0.176,0.314,1
DLD,0.001084590423109,-2.62756022822709,0.176,0.609,1
MTMR1,0.048220004365248,-2.62763147599837,0.118,0.343,1
PDHA1,0.09767156373411,-2.62924448809677,0.294,0.454,1
RPS19BP1,0.38391917454361,-2.62954601115267,0.176,0.251,1
PSENEN,0.03031043143773,-2.63309776000948,0.059,0.311,1
MAST1,0.01176736964378,-2.63361830666527,0,0.282,1
VEZF1,0.026995743198199,-2.63412361758083,0.353,0.583,1
INO80D,0.059117588880424,-2.63432837381533,0.059,0.256,1
TIMM50,0.016692785753547,-2.63480370831538,0.059,0.354,1
P4HTM,0.018703613996562,-2.63606978565937,0.059,0.354,1
ZNF638,3.01514685817299E-06,-2.63618826217986,0.471,0.945,0.055635489827008
ZNF280D,0.001205233025706,-2.63764214516002,0.118,0.586,1
NRSN1,0.012268944278912,-2.63949760836035,0.059,0.375,1
NIN,0.001285131436767,-2.63957278773798,0.294,0.67,1
NBPF3,0.015049646256602,-2.64096028200644,0,0.266,1
DDA1,0.018006263885233,-2.64157043005567,0,0.256,1
ATP6V1G2,0.006622070168852,-2.64278995256352,0,0.317,1
AP4S1,0.072922223408245,-2.64388387375072,0.235,0.446,1
SCML1,0.531259283623217,-2.64428141433141,0.412,0.425,1
ANAPC7,0.030564948495234,-2.64447801273536,0.118,0.377,1
ATP10D,0.092162038632769,-2.64637165197544,0.118,0.309,1
DHX8,0.040023237803021,-2.64701795425527,0.235,0.462,1
DPM3,0.013415189451222,-2.64705018147081,0,0.274,1
OLIG1,0.872104464241162,-2.64719976298869,0.294,0.23,1
POLR2H,0.107846033908148,-2.64805592256455,0.176,0.354,1
MED15,0.656350386322438,-2.64887214977134,0.294,0.211,1
BMS1P1,0.030319040075743,-2.64912961625393,0.118,0.396,1
APOL2,0.138358626118322,-2.64926427272858,0.176,0.319,1
AL157392.3,0.135049325967347,-2.65284488702607,0.176,0.354,1
PLXNA4,0.001284389621756,-2.65471079263523,0.059,0.504,1
CAMK2N1,1.36635796773933E-06,-2.65526770277374,0.118,0.81,0.025212037220726
C11orf49,0.002455119842065,-2.65556838975823,0.118,0.517,1
EP400,0.033128338092325,-2.65566048191211,0.294,0.53,1
CES2,0.114679274149366,-2.6564510893129,0.118,0.29,1
POR,0.050493125530495,-2.65676830253122,0.118,0.338,1
PDZD2,0.39762235485552,-2.65905204388595,0.294,0.375,1
NSD2,0.018496763397511,-2.66162875083753,0.235,0.512,1
SDHAP1,0.003768223671723,-2.66231090329105,0.059,0.441,1
UBE2K,0.000635894604428,-2.66684825851505,0.118,0.586,1
AES,0.005505672118054,-2.66696638830341,0,0.327,1
NDUFB5,0.002354438229146,-2.6673831118838,0.235,0.612,1
PSMA4,0.001289976486923,-2.66990998692426,0.412,0.718,1
TBC1D20,0.01316989690437,-2.67025254431967,0.059,0.375,1
SELENOW,1.49840986168686E-07,-2.6720577814806,0.118,0.905,0.002764865876785
TRIM28,0.140097258317172,-2.67296903711299,0.118,0.277,1
DNAH12,0.499524101344026,-2.67388867006215,0.176,0.259,1
SERINC1,1.9716377103304E-06,-2.67418420028423,0.588,0.921,0.036380659031017
ASXL1,0.001427592996943,-2.67693970613839,0.176,0.573,1
UBE2O,0.192598095726202,-2.67738096169795,0.353,0.483,1
APOD,0.725441263520143,-2.6776857946835,0.294,0.301,1
HAGH,0.010790586451943,-2.6783200500261,0.059,0.38,1
MZT1,0.017205806111467,-2.6806073979285,0.059,0.351,1
TNRC6B,5.2032023430607E-08,-2.6819531912778,0.824,0.989,0.000960094896342
FBXL5,0.001156865447178,-2.68486659874621,0.353,0.707,1
SLC35B4,0.00658468879982,-2.68583690630517,0.059,0.412,1
HARS,0.015314946950996,-2.68672964312483,0.235,0.525,1
AARSD1,0.014124732911859,-2.68816652544288,0.059,0.346,1
MIR100HG,7.68685063605337E-06,-2.68878853448963,0.294,0.876,0.141837767936457
COG1,0.02374460044579,-2.68992202728698,0.059,0.332,1
MT2A,0.188676314129421,-2.69011742834636,0.235,0.375,1
ERLEC1,0.004844125062999,-2.69141799295218,0.412,0.702,1
NPAS3,0.002716460940241,-2.69189699585605,0.176,0.546,1
PRMT1,0.021761783708038,-2.69514541847158,0.118,0.391,1
NSA2,0.032511712414246,-2.6963829510218,0.294,0.541,1
ARL17B,0.089153237578866,-2.70088523600865,0.118,0.298,1
EHBP1,0.002664626570914,-2.70095070168449,0.294,0.631,1
HIST1H4C,3.3760639413123E-06,-2.70248796212903,0.471,0.916,0.062295131845095
POLR3C,0.142667253748383,-2.70642578803181,0.118,0.288,1
SLC25A28,0.412856284747094,-2.70771856066255,0.176,0.256,1
BZW2,0.006341999899529,-2.70782008608458,0.176,0.536,1
HES1,0.045884851982958,-2.70846389304731,0.118,0.335,1
XIAP,0.000766288299515,-2.7093147861017,0.176,0.652,1
PIK3R4,0.076891527368844,-2.71047304834963,0.118,0.314,1
TOLLIP,0.016564052084816,-2.71065198172134,0,0.261,1
PPP6C,0.118671165613028,-2.71085738737415,0.294,0.478,1
MGAT3,0.006039368716997,-2.71123336195926,0,0.322,1
C2CD3,0.01375423143991,-2.71270148229964,0.176,0.47,1
AC068152.1,0.113700554039402,-2.71360296836259,0.118,0.306,1
ELAVL4,0.020958621991847,-2.7160079447364,0.294,0.567,1
SYMPK,0.024563466121661,-2.71656483528801,0.059,0.33,1
SEPHS2,0.070417048410375,-2.71871024345287,0.059,0.259,1
EZH2,0.175467137850815,-2.72093465910593,0.235,0.398,1
ZBTB16,0.070410190001165,-2.72173528306211,0.353,0.512,1
CSNK1E,0.000197297067903,-2.72582218090685,0.353,0.805,1
HELLPAR,0.344332351201403,-2.72802934236592,0.353,0.544,1
ZDHHC20,0.116326608114538,-2.72988704529095,0.176,0.367,1
CCDC115,0.068150996140737,-2.73368944350918,0.118,0.319,1
PAIP2,0.000126935998064,-2.73495050500581,0.235,0.731,1
COMMD7,0.082884314830711,-2.7381135641206,0.118,0.319,1
TSPAN5,0.000961336430148,-2.74084775956314,0.118,0.557,1
PPP2R1A,4.39978788132199E-05,-2.74179123009109,0.176,0.726,0.811848859861533
POLR1A,0.024976881994602,-2.74221195745021,0.118,0.401,1
BRD8,0.000257660400565,-2.74345238385292,0.353,0.839,1
ALS2,0.001216724735999,-2.74517823610837,0.059,0.504,1
LINC00882,0.014006871038033,-2.7452121732234,0.059,0.369,1
RNF44,0.02753046070956,-2.74972119595951,0.059,0.303,1
RPS6KC1,0.044575647649648,-2.75098164677625,0.118,0.356,1
IWS1,0.057782112382373,-2.75281462512183,0.235,0.449,1
SPOCK3,0.014057560304975,-2.75305985841161,0.176,0.472,1
GPR37L1,0.05187368730074,-2.75443163667928,0.176,0.396,1
CSRNP2,0.015595097113604,-2.75456456589287,0.118,0.414,1
AL450405.1,0.00029105179402,-2.75556093787817,0.059,0.522,1
ZNF706,0.000181436679495,-2.75563836995198,0.235,0.699,1
CSPP1,0.001057190298967,-2.75758428005953,0.471,0.77,1
TMX4,0.008049629813465,-2.75961774486037,0.235,0.554,1
BRPF3,0.127787099795625,-2.76004100713336,0.118,0.28,1
BABAM1,0.078357401580576,-2.7622001352412,0.118,0.296,1
LPIN1,0.000742962870956,-2.76307105345038,0.294,0.662,1
NDFIP1,0.000429108916171,-2.76485373337133,0.353,0.778,1
PCSK7,0.016670167498223,-2.76593874052597,0.353,0.641,1
TRIM36.IT1,0.027361651387782,-2.76598545554511,0.059,0.319,1
CETN2,0.035068869312188,-2.76641292131607,0.118,0.367,1
ANKIB1,0.002475610871815,-2.76724032049004,0.353,0.718,1
QARS,0.017937649360647,-2.76842203879552,0.118,0.414,1
RALGAPA2,0.000493699741019,-2.76851864243262,0.118,0.586,1
AC026271.1,0.004713791581838,-2.76970132475777,0.176,0.512,1
TUBB3,0.00296294179384,-2.773239262009,0,0.361,1
MRRF,0.110514113599044,-2.77522435343159,0.118,0.288,1
RNF5,0.041902591470547,-2.77581586983366,0.059,0.272,1
ADRB1,0.071478295982293,-2.77640588984762,0.059,0.253,1
MTCH2,0.006610424201464,-2.78271495431924,0.118,0.464,1
CEP76,0.025890765533824,-2.78287693469462,0.059,0.325,1
TMEM43,0.068735965878316,-2.78368438068153,0.176,0.372,1
CAMSAP1,0.031252989487301,-2.78521148533533,0.235,0.525,1
URM1,0.053308096953694,-2.78819534377415,0.059,0.272,1
ANKHD1,0.005409750973372,-2.7894234307101,0.588,0.789,1
PDXK,0.007749276221855,-2.79142798924211,0.235,0.567,1
TMEM41A,0.036201941252869,-2.79175975581803,0.059,0.309,1
ODF2L,0.000771935735256,-2.79504083606325,0.176,0.633,1
FAM120B,0.040011307421681,-2.79583990412049,0.059,0.296,1
PEBP1,9.79919681680836E-07,-2.79621595615272,0.706,0.955,0.018081477966375
SLC3A2,0.074583950615473,-2.79622864001072,0.412,0.559,1
CCDC144B,0.014920947028523,-2.7964791203566,0.294,0.588,1
DMTN,0.008296034114837,-2.79917481108045,0,0.303,1
DLG1,0.002365766271692,-2.79971105503044,0.353,0.689,1
MAPK6,0.001185707341926,-2.80174309585967,0.235,0.681,1
LSM1,0.041987542164165,-2.8056042506115,0.118,0.354,1
CCNY,0.530322294094229,-2.80579718139317,0.353,0.388,1
CLN5,0.331296027205261,-2.80603293920395,0.294,0.383,1
PDCL,0.0117500219884,-2.80885560015973,0.176,0.488,1
MRPS15,0.070920407881328,-2.80951523086987,0.118,0.322,1
C12orf49,0.051292850308943,-2.81023216426293,0.118,0.351,1
PHF2,0.0652187279947,-2.81042529115761,0.118,0.325,1
WWTR1,0.340384998892689,-2.81171569933715,0.294,0.412,1
CDKN1B,0.009176977053085,-2.81181821149152,0.176,0.483,1
ATG4B,0.235814315688977,-2.81239769209977,0.235,0.335,1
TSPAN31,0.215780134899671,-2.81380015992455,0.176,0.298,1
UFSP2,0.021389265457886,-2.81534590023409,0.176,0.464,1
AFDN,7.41320360277095E-05,-2.81629764521426,0.471,0.842,1
CAMTA2,0.054270923996119,-2.81648893584385,0.059,0.264,1
HDGFL3,0.000244145895969,-2.81757404584394,0.353,0.757,1
USP10,0.022170562689084,-2.82101074482223,0.235,0.533,1
LRRC28,0.077817790562612,-2.82133979569408,0.118,0.319,1
RAB11FIP2,0.019289135209057,-2.82410483955424,0.294,0.578,1
FRMD8,0.482598428091258,-2.82518955125635,0.235,0.285,1
HYDIN,0.013993805360648,-2.82626338460767,0,0.272,1
NRP1,0.130471008823966,-2.82643197692563,0.176,0.354,1
C19orf66,0.018021377677572,-2.82733641927289,0,0.256,1
MRPL54,0.017292402372745,-2.82787263746933,0,0.259,1
SDHB,0.048964941742816,-2.82909001152652,0.412,0.554,1
SLC1A1,0.05752392176283,-2.82922761504268,0.059,0.274,1
PIN1,0.05445984919236,-2.82974783321865,0.118,0.317,1
TRPM7,0.01799712927683,-2.83288310564871,0.294,0.604,1
MTMR3,0.05197684479005,-2.83382637286251,0.059,0.285,1
TMEM248,0.070628858918649,-2.83435184687195,0.176,0.409,1
TTC7B,0.011022979821161,-2.83595215742533,0.176,0.504,1
COX19,0.122011747844458,-2.83610532873553,0.118,0.269,1
HIBADH,0.559895927461033,-2.8361737207354,0.294,0.216,1
NDUFS6,0.013506546342511,-2.83802309807014,0.118,0.417,1
RAB3A,0.005231963510081,-2.83847348604757,0.059,0.409,1
TRMT11,0.015740166397428,-2.83897953947176,0.235,0.515,1
RLIM,0.062055326030726,-2.84072250828335,0.353,0.557,1
PGRMC2,0.02348379719244,-2.84075835386483,0.118,0.404,1
FAM110B,3.70536748067161E-05,-2.84782740789156,0.118,0.697,0.683714407533525
HECW2,0.011865414362679,-2.84831633621172,0.176,0.493,1
BAIAP2,0.123144377950744,-2.84842439422785,0.118,0.282,1
SHISA7,0.05556236970394,-2.85033300816866,0.059,0.253,1
TMEM242,0.063355976608619,-2.85151082941231,0.176,0.383,1
APC,6.57292418527816E-07,-2.85266200980892,0.471,0.934,0.012128359706675
TNFAIP1,0.077675048947134,-2.85362376931535,0.059,0.256,1
DNAJC27,0.024873479489774,-2.85362848750512,0.118,0.404,1
ELOB,3.74005206408852E-06,-2.85408379258507,0.235,0.815,0.069011440686561
RARB,0.072832154439202,-2.85456415338986,0.059,0.253,1
KEAP1,0.017263478515817,-2.85601072800172,0,0.259,1
AURKAIP1,0.015235202603104,-2.85811225064701,0,0.266,1
TNRC6A,0.000404250505412,-2.86096192458802,0.059,0.559,1
KIF2A,0.000392910454237,-2.86121940044809,0.471,0.821,1
PPP3CC,0.111792835692929,-2.86185238549946,0.118,0.293,1
CNP,0.029487307795337,-2.86201749614,0.529,0.712,1
ZFP91,0.095093243708267,-2.86376722411953,0.294,0.472,1
UBE2L6,0.019469900291947,-2.86536320429661,0.059,0.34,1
DCTN4,0.001859702809566,-2.86614854888224,0.235,0.675,1
KDM4B,0.059104752937942,-2.8676762795163,0.059,0.251,1
SERINC3,0.002470793443953,-2.86857064385001,0.353,0.673,1
UCHL3,0.054129194745598,-2.86887199007375,0.059,0.261,1
FAM234B,0.000151646066802,-2.86960864154416,0.235,0.702,1
SRR,0.031607874107074,-2.87100727407162,0.059,0.309,1
MRPS35,0.029856980439901,-2.87495112504305,0.176,0.435,1
UQCRC1,0.007638366657566,-2.87623026026958,0.235,0.544,1
CHST12,0.068925973588402,-2.87631931466604,0.059,0.259,1
KLHDC10,0.002616787203566,-2.88071911996969,0.118,0.52,1
LRRC4,0.038104812997831,-2.88120508355705,0.059,0.301,1
GRID1,0.057195998220473,-2.88383972692578,0.059,0.253,1
CSPG5,0.026307187013376,-2.88588908277433,0.059,0.306,1
SMYD4,0.083411805126286,-2.8863852196147,0.059,0.251,1
FAM102A,0.025990676781971,-2.88840344569468,0.059,0.325,1
OGDH,0.102257127859569,-2.89076907065283,0.118,0.285,1
ALKBH5,0.002560930141361,-2.89548986046104,0.118,0.536,1
TNIK,0.000113256687753,-2.89897176662289,0.294,0.741,1
CD99L2,0.005373003645969,-2.90243534210822,0.059,0.42,1
AC138393.1,0.00390832832862,-2.9030789816585,0,0.346,1
SLC39A11,0.023150987689243,-2.90313982557695,0.059,0.33,1
IFT27,0.049447963635108,-2.90432752785576,0.059,0.272,1
DAZAP1,0.009054324426667,-2.90917273957117,0,0.298,1
COX5A,0.002461705655859,-2.9099045149056,0.176,0.554,1
DHCR24,0.022495828970316,-2.91038622298537,0.118,0.409,1
PRIMPOL,0.076411263723206,-2.91334451000953,0.059,0.251,1
FADS2,0.0086489810437,-2.91473616292472,0,0.301,1
FAXDC2,0.173664650318267,-2.91555518271045,0.176,0.317,1
AC005332.4,0.012421224789837,-2.91596469805401,0.059,0.367,1
GTPBP10,0.139187264056717,-2.91605012643255,0.118,0.274,1
MAPK3,0.017285997156326,-2.91776173909316,0,0.259,1
CARHSP1,0.017912560244297,-2.91875149795981,0.059,0.351,1
TSEN15,0.040143324807393,-2.91988271020352,0.118,0.377,1
SNRPB2,0.005004387029041,-2.92282588134497,0.471,0.707,1
NUCB1,0.14260999198443,-2.92524021387505,0.176,0.317,1
TSEN2,0.006934176413094,-2.92561370001375,0.059,0.404,1
BPHL,0.03449733702057,-2.92569886752408,0.059,0.301,1
LONP1,0.14345751336177,-2.92673528641987,0.118,0.272,1
HSPA4L,0.018331943620917,-2.92762499951114,0.294,0.53,1
ATP5MC1,0.000174555506495,-2.93062043705947,0.176,0.66,1
ATG4C,0.043211498231933,-2.93159264665152,0.059,0.293,1
CCT8P1,0.005710031791579,-2.93179779878003,0,0.325,1
TMEM184C,0.063384810118827,-2.93429329593469,0.118,0.343,1
PPM1L,0.006063339604972,-2.93706740789284,0.118,0.491,1
XACT,0.017077318721993,-2.93772653586201,0.235,0.588,1
CYB5R4,0.02015364135542,-2.93883941562528,0.059,0.348,1
CERS5,0.02019876965871,-2.94185842945118,0.353,0.612,1
SEC24B,0.017774860267198,-2.94204278328203,0.118,0.425,1
DTNA,0.023304628643614,-2.94372923705196,0.529,0.681,1
PTPN5,0.019587696419623,-2.94718007563496,0,0.251,1
NDUFS7,0.006084649897692,-2.95036710806445,0.118,0.456,1
RAB9B,0.954362479412431,-2.95092376701305,0.353,0.325,1
ATF6B,0.010379213643311,-2.95499424422974,0.059,0.38,1
CES4A,0.040908092674549,-2.95841771614215,0.059,0.29,1
STX1A,0.018023789721708,-2.96191160296286,0,0.256,1
ESYT2,0.037268398949166,-2.96367529514226,0.235,0.472,1
STXBP4,0.058440934981294,-2.96423713668159,0.059,0.274,1
PRRT2,0.011020618420119,-2.96527326610952,0.059,0.351,1
CDK5RAP2,0.007630427288808,-2.96599697271784,0.176,0.525,1
PHB2,0.035369611221359,-2.96637765124195,0.118,0.361,1
SNX1,0.010021987014159,-2.96727569413474,0.176,0.509,1
RMND5B,0.04805539530221,-2.97055744845468,0.059,0.288,1
ITGA9.AS1,0.010330133263152,-2.97067885166432,0,0.29,1
NEDD4L,1.21669427382602E-05,-2.97214562619913,0.118,0.741,0.224504427406377
FAM219A,0.007578024679721,-2.97261991491158,0,0.309,1
FAM168A,0.002280521937609,-2.97269485816194,0.176,0.586,1
ZFP90,0.008519551238601,-2.97316940836362,0.059,0.398,1
PPP4R2,0.004696164590835,-2.97397588041873,0.235,0.557,1
SYNCRIP,0.191784374993715,-2.97428737375683,0.294,0.43,1
GOLGA1,0.047599194764411,-2.97637856673161,0.118,0.346,1
NFRKB,0.139401740701895,-2.97896557409611,0.176,0.338,1
DPY30,0.000211097221591,-2.98048006326809,0.059,0.575,1
FXR2,0.032572430016579,-2.98125022005502,0.059,0.298,1
PUM1,0.00024087571037,-2.981437659846,0.353,0.776,1
CTDSP2,0.356445830901499,-2.98214788189203,0.353,0.391,1
SNRNP70,0.000616451993634,-2.98324933034248,0,0.441,1
PPIEL,0.083552023707904,-2.98449522186969,0.118,0.319,1
CACNB1,0.011286470196466,-2.98469274721215,0,0.285,1
ATP11A,0.244461356582829,-2.98635815428298,0.176,0.298,1
ZNF461,0.643164208384714,-2.98660414434728,0.235,0.264,1
FBXO28,0.442633445101993,-2.9879205360061,0.176,0.251,1
ENSG00000287550.1,0.467204565887842,-2.98901435316225,0.294,0.193,1
CLCN6,0.049318397594556,-2.99322414617238,0.235,0.454,1
AC093690.1,0.015233796938448,-2.99397582390568,0.059,0.354,1
UNC80,0.001964344007173,-2.99476022067456,0.118,0.536,1
PPFIBP1,0.017466717619843,-3.00130452427626,0.176,0.446,1
ACACB,0.225282305242521,-3.00434825459167,0.176,0.298,1
HKR1,0.085235785756427,-3.00454331398067,0.235,0.42,1
NEUROD2,0.005705965432803,-3.0052245803435,0.059,0.385,1
MAP3K4,0.129914403882168,-3.01046746282856,0.294,0.449,1
ACBD3,0.085528271331556,-3.0105224803609,0.235,0.422,1
MED27,0.220871892078998,-3.01088513603629,0.176,0.288,1
UBLCP1,0.027154521278383,-3.0117898010144,0.294,0.554,1
THAP4,0.173456117309015,-3.01206768597986,0.118,0.264,1
TCEAL8,0.03207019103517,-3.0130850877118,0.294,0.538,1
ACYP1,0.004231514887901,-3.01539764375291,0.059,0.422,1
MXD1,0.035687143711005,-3.01597275306937,0.176,0.451,1
SPATS2L,0.014616152629173,-3.01639837364353,0.176,0.48,1
RPS5,0.000591513787913,-3.01745412147113,0.471,0.731,1
NMT1,0.001160266932772,-3.018390575414,0.118,0.546,1
SORCS1,0.161550031448163,-3.01913189694257,0.118,0.266,1
AATK,0.005892408923059,-3.01999561077413,0.059,0.388,1
ARF5,0.014878034942563,-3.0222032700118,0.059,0.356,1
SCN1A,0.019379607359715,-3.02476476673915,0.176,0.472,1
MED12,0.021103291555428,-3.0260291954828,0.059,0.33,1
GCLM,0.503221826355264,-3.02646245892493,0.294,0.33,1
SAFB2,0.003938027668332,-3.02909774746187,0.412,0.691,1
P3H1,0.00421729318646,-3.02962058800859,0.059,0.427,1
SEC23A,0.009907625468154,-3.03167847397743,0.176,0.501,1
SPATA7,0.022706923577907,-3.03173250290765,0.118,0.409,1
TTC9C,0.143836039418799,-3.03360056658701,0.118,0.266,1
GRAMD1B,0.074716139297746,-3.03372600196864,0.294,0.459,1
UVSSA,0.219888729929584,-3.03495697050824,0.176,0.303,1
ZNF519,0.026597887754749,-3.03571675023662,0.059,0.33,1
VKORC1L1,0.079133101529989,-3.03710864136329,0.118,0.306,1
AC005261.1,0.000552883793174,-3.03809749677477,0.176,0.665,1
COX20,0.007575640655471,-3.03823442764038,0.059,0.385,1
ARRB1,0.025444725487667,-3.03851573699896,0.118,0.396,1
ZNF322,0.009474793063546,-3.04266281584948,0,0.296,1
TCEAL1,0.005637763274465,-3.04399613762427,0.235,0.559,1
NFIA,0.000378844423186,-3.04855810431286,0.882,0.879,1
HTT,0.02962063713887,-3.04906624751658,0.412,0.599,1
TBCK,0.000901546520919,-3.04986291384404,0.059,0.517,1
CIZ1,0.096045571886395,-3.05079781990327,0.235,0.409,1
B3GAT3,0.161218677111518,-3.05353277263968,0.176,0.296,1
RNF4,0.004293011672722,-3.05383965994112,0.118,0.478,1
MSI1,0.00170758911617,-3.05462400396432,0,0.391,1
TBC1D15,0.026770848955769,-3.0547997591448,0.294,0.522,1
PDE9A,0.107315336932265,-3.05777259547471,0.118,0.298,1
ZNF528.AS1,0.121028882952581,-3.05856456625581,0.118,0.285,1
HMGCR,0.000301342524292,-3.0589650496841,0.353,0.726,1
NMD3,0.001956268619884,-3.06019311748422,0.176,0.575,1
COQ4,0.039130005992211,-3.06024439360995,0.176,0.401,1
ZBTB37,0.015713308619402,-3.06038860866054,0.176,0.464,1
GDE1,0.008026738052711,-3.06084460277235,0.059,0.396,1
PRMT2,0.000267890240628,-3.06150223760438,0.412,0.821,1
SMARCC2,0.000387925639729,-3.06239150196609,0.412,0.757,1
FBXO36,0.074921498113648,-3.0624173928611,0.118,0.322,1
TMEM151A,0.015896984175392,-3.06330258190852,0,0.264,1
MBNL2,0.004254070638206,-3.06617924759016,0.353,0.654,1
UGGT2,0.007751882308263,-3.06758302151654,0.235,0.559,1
HES6,0.060120888008265,-3.06789715598577,0.059,0.251,1
ATP11B,0.037755849374976,-3.07058736404306,0.235,0.467,1
LANCL1,5.77646414406597E-05,-3.07225993876024,0.118,0.675,1
GRINA,0.008373623512565,-3.07478547568468,0.059,0.369,1
AC127024.4,0.064138958591621,-3.07535802050084,0.059,0.253,1
NRCAM,0.000414163021077,-3.07751353053034,0.412,0.736,1
GATD1,0.037141104160886,-3.07801569263089,0.059,0.288,1
AHCYL1,0.015971654360373,-3.07945163315523,0.412,0.66,1
C18orf25,0.04911585357848,-3.08137692433353,0.176,0.396,1
AK6,0.153897530547971,-3.08307136594167,0.294,0.406,1
MRPS30,0.015626996270228,-3.08433464514393,0.059,0.356,1
OPA3,0.409001926061598,-3.08530968827257,0.176,0.251,1
L1CAM,0.001391326094067,-3.08589457255235,0,0.401,1
SNRPN,4.06510014526581E-06,-3.08596439125276,0.294,0.842,0.075009227880445
LSM7,0.041961256120547,-3.0888645854492,0.118,0.325,1
FEN1,0.065396393707321,-3.08953766669073,0.059,0.264,1
CSE1L,0.000156722671832,-3.09246282906811,0.059,0.596,1
ING1,0.204729535830595,-3.09388035961721,0.176,0.303,1
WDR45B,0.010342426647477,-3.09463519574943,0.235,0.504,1
PTPN9,0.741946222422061,-3.094814272378,0.294,0.288,1
ADCY3,0.044788180019346,-3.09611584949479,0.059,0.285,1
SLC35C2,0.048801722969916,-3.09616926714675,0.059,0.282,1
KLHL20,0.096002054079496,-3.09798868732159,0.118,0.311,1
MIGA1,0.001087054098478,-3.09815079699543,0.294,0.657,1
GPR89B,0.009065774921752,-3.10016996463209,0,0.298,1
ATP6V0D1,0.021373915074753,-3.10082707137956,0.294,0.536,1
PIP5K1A,0.069551263411126,-3.10325498243781,0.176,0.388,1
GTF2H5,0.000320675108606,-3.10380092692173,0.059,0.557,1
NDUFAF6,0.041223575428219,-3.10413566970511,0.118,0.369,1
C6orf89,0.169559163369464,-3.10806702480601,0.294,0.427,1
PPID,0.04781426227432,-3.1084667218026,0.059,0.277,1
PDE4A,0.110603387423053,-3.10944195776037,0.118,0.274,1
SF3A1,0.027094599522158,-3.10974866400272,0.176,0.441,1
AC084033.3,0.028930876870732,-3.11046405843429,0.059,0.301,1
MRPL28,0.061899246012739,-3.1106586622035,0.059,0.253,1
SLC41A1,0.040587756219511,-3.11112236204633,0.059,0.293,1
TPST1,0.017042280891138,-3.11237004442185,0.059,0.346,1
SIRPA,0.084915968860891,-3.11409941843266,0.235,0.409,1
REX1BD,0.043497052068805,-3.11573340700409,0.059,0.282,1
CHORDC1,0.001463167934007,-3.1188970892951,0.176,0.583,1
AP2S1,0.013081916397586,-3.12421075087678,0.059,0.338,1
FARP1,0.000246317892438,-3.12458375081459,0.059,0.578,1
UROS,0.012843751336439,-3.12917425332466,0,0.277,1
S100B,0.109242120466004,-3.1303976254649,0.294,0.422,1
CNTNAP1,0.011278269374658,-3.13221653952094,0,0.285,1
REEP2,0.018020879660499,-3.13351841511618,0,0.256,1
NSUN5P1,0.04493743905955,-3.13530056095712,0.059,0.266,1
CDIPT,0.051452631869973,-3.13857012618855,0.059,0.269,1
ATP1B2,0.005681447016733,-3.14245140720292,0.588,0.755,1
COL6A1,0.010802930205201,-3.14259879751544,0,0.288,1
GIGYF2,0.000795873598065,-3.14335185618205,0.412,0.747,1
AC019205.1,0.046366098409383,-3.14373183130433,0.118,0.34,1
USP1,0.016015611988201,-3.14408374965508,0.118,0.43,1
FAM193B,0.031782521064295,-3.145203218521,0.118,0.356,1
APIP,0.013519112721434,-3.14723546044625,0.059,0.364,1
EIPR1,0.066509264171042,-3.14860489105775,0.059,0.261,1
KIF21B,0.025352065335257,-3.14965903692238,0.176,0.456,1
CCDC91,0.39922625630047,-3.15046595350736,0.353,0.383,1
TSTD1,0.130682445491253,-3.15367701857876,0.118,0.259,1
REEP5,0.000476515270351,-3.15752644329464,0.294,0.704,1
