"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AC015813.1",0.162777086156959,-1.51588946518969,0.295,0.375,1
"AGO1",0.000652554489810861,-1.51692769554545,0.386,0.659,1
"SELENON",0.00903433320994088,-1.51694407729251,0.068,0.25,1
"TMEM161B",0.16089625150331,-1.51895645073544,0.409,0.514,1
"C14orf37",0.00620837001377029,-1.51989874196643,0.295,0.48,1
"ARHGAP24",0.0418422785160239,-1.52102534873824,0.159,0.295,1
"RUSC2",0.793949276295215,-1.52165991881264,0.341,0.315,1
"ZNF410",0.047159303037947,-1.52190548392657,0.273,0.403,1
"PITPNB",0.101521225819561,-1.52208450726504,0.477,0.565,1
"EEF1A2",0.00235335476256828,-1.52356195605701,0.045,0.256,1
"CFAP70",0.995707616229148,-1.52396016059746,0.295,0.264,1
"CHD6",0.0894543434578939,-1.52401674927712,0.75,0.733,1
"KPNA5",0.000839642044676494,-1.52514198646587,0.455,0.668,1
"LRCH2",0.000344462532536242,-1.52602237739674,0.136,0.432,1
"FAM168B",0.56998337865728,-1.52685445523007,0.477,0.474,1
"DNAH7",0.0505473615095317,-1.52820085086053,0.25,0.355,1
"LDHA",0.00176613808384674,-1.52841283803808,0.295,0.514,1
"C20orf194",0.00275583850288106,-1.528629854025,0.568,0.705,1
"TRMO",0.197681505240844,-1.52906580647435,0.25,0.156,1
"OLFM3",0.0290601936503781,-1.52943666120112,0.136,0.284,1
"SENP5",0.00224254622403788,-1.5298209465287,0.614,0.733,1
"MAP3K13",0.000231831464104674,-1.53034317688684,0.614,0.795,1
"RPL18A",0.00033494214425179,-1.5306723452202,0.727,0.821,1
"CERS5",0.0546258484498553,-1.53289307590324,0.545,0.608,1
"BARD1",0.365681557851086,-1.53406578870225,0.273,0.312,1
"CNTNAP5",0.378207928983495,-1.53407255821265,0.295,0.332,1
"AC003102.1",0.0744769253260184,-1.53672703931263,0.159,0.278,1
"DGKH",0.429918756064657,-1.53769833025765,0.273,0.312,1
"TMEM178A",0.110519593034857,-1.53871720130909,0.273,0.392,1
"MICU2",0.173809578571728,-1.53933116581117,0.386,0.472,1
"ICA1L",4.14130743336057e-06,-1.53940575500223,0.432,0.787,0.0764154047603692
"BRK1",0.0105177106469033,-1.54090697495566,0.568,0.679,1
"TMEM59L",0.00706599819959334,-1.54099814571401,0.205,0.406,1
"AL117339.5",0.756597163740623,-1.54137323217347,0.25,0.227,1
"SLC33A1",0.064774110980616,-1.54183096419811,0.182,0.31,1
"SORL1",0.0289234831760445,-1.54251866544817,0.477,0.625,1
"AL731563.3",0.00736496080925045,-1.54263709124763,0.091,0.276,1
"ZADH2",0.0164036483974748,-1.54267626298375,0.205,0.386,1
"MCCC2",0.0708977506546942,-1.54269189434462,0.364,0.466,1
"GRIPAP1",0.0049818951789946,-1.54325746889034,0.341,0.511,1
"PSENEN",0.070358198632821,-1.54366608435009,0.182,0.315,1
"SLC7A6",0.00295293998686315,-1.54379865149,0.068,0.29,1
"ZNF639",0.017563652893596,-1.54387240469951,0.136,0.324,1
"CTDSPL2",0.0102176063583653,-1.54680352836596,0.364,0.543,1
"NAV3",0.055166968300371,-1.54684104608563,0.682,0.753,1
"TRANK1",0.0252241513040703,-1.54717225670738,0.159,0.298,1
"PBX1",0.000519555336063029,-1.54757312676422,0.727,0.832,1
"FMN2",0.00311527867869089,-1.54784767765663,0.386,0.551,1
"N4BP1",0.00807427245830114,-1.54786740194615,0.227,0.426,1
"ZNF785",0.0208672892731445,-1.54799617436721,0.136,0.293,1
"RPL37A",6.65880001197375e-06,-1.54825108099559,0.886,0.915,0.12286817782094
"TTC28.AS1",0.0101978579315737,-1.54830798246617,0.295,0.477,1
"YTHDC2",0.241356918921257,-1.54885337779806,0.545,0.551,1
"INTS7",0.158038714946494,-1.55114083362442,0.205,0.31,1
"C12orf29",0.629241873984307,-1.55252528948634,0.364,0.358,1
"DCAF6",0.0339341016723632,-1.55343667932381,0.364,0.491,1
"CKMT1B",0.0127606429818908,-1.55413063504971,0.159,0.347,1
"GTF3C1",0.0210704620070784,-1.55421897729005,0.25,0.44,1
"BUD23",0.644134929460295,-1.5546572145104,0.432,0.415,1
"CLVS1",0.00341931778216472,-1.55578429025527,0.068,0.281,1
"AL157396.1",0.00854660597656965,-1.55637583998318,0.114,0.298,1
"KLHL6",0.00809538749142809,-1.55670424067964,0.25,0.102,1
"DPY19L2P1",0.233425295654177,-1.55778832452668,0.205,0.281,1
"TRAFD1",0.290567498718953,-1.55811217507635,0.273,0.335,1
"TBC1D7",0.00086986362934665,-1.55856676607767,0.114,0.372,1
"DBN1",0.0135888159498923,-1.55891124234105,0.159,0.33,1
"CCT6P1",0.0406934154251895,-1.56081335135358,0.386,0.494,1
"NEIL1",0.00506710529127033,-1.56086225092066,0.068,0.256,1
"FEM1A",0.342764033638537,-1.56110929506485,0.227,0.281,1
"AC009245.1",0.326930330388727,-1.56150352789717,0.205,0.27,1
"FAM193B",0.072148970915129,-1.56273918116179,0.227,0.361,1
"ARMC9",0.0903412973273522,-1.5646887682011,0.205,0.315,1
"RBFA",0.0104667371173265,-1.56514905075032,0.136,0.332,1
"SAMD4A",0.0110520582800166,-1.56743833983138,0.295,0.46,1
"NDUFAF7",0.0963648154795139,-1.56772512055875,0.182,0.295,1
"PDZRN3",0.10563773234686,-1.56775385018127,0.182,0.287,1
"CNTNAP2",0.356097833387261,-1.56846120131173,0.409,0.406,1
"SNU13",0.0342674959256779,-1.56907344781253,0.773,0.733,1
"AL022311.1",0.0741673822373351,-1.57000023216355,0.182,0.324,1
"NOVA1",0.0969699838915828,-1.57124038840623,0.659,0.693,1
"RFX3",3.54556405087538e-06,-1.57178351920719,0.341,0.676,0.0654227478667525
"C1QBP",0.391964403446204,-1.571792978865,0.341,0.369,1
"PHB2",0.273936580875014,-1.57281341805504,0.295,0.358,1
"HUS1",0.597322164071825,-1.57405629070863,0.318,0.241,1
"RNF10",0.346892870849015,-1.57600901026476,0.636,0.651,1
"THOC7",0.0123141935666465,-1.57689680197931,0.318,0.486,1
"JAZF1",0.0568052728435946,-1.57692518165574,0.25,0.384,1
"CBWD2",0.000133132650087309,-1.57727192442895,0.295,0.634,1
"ATP2B3",0.00561073622019257,-1.57746796417423,0.068,0.253,1
"TNRC6A",0.0014099521046966,-1.57775552745963,0.295,0.568,1
"LINS1",0.0671130177733619,-1.5787136764813,0.136,0.253,1
"NDUFAF1",0.447884315149976,-1.57930116563073,0.25,0.278,1
"RPS18",6.95713622634415e-06,-1.57935593596387,0.841,0.909,0.128373077648502
"EPHA5",0.000131155846724308,-1.58031673435425,0.159,0.455,1
"RBMX",3.28791622720814e-06,-1.5806596553292,0.705,0.892,0.0606686302244447
"SULF2",0.611414855235782,-1.58067044310048,0.25,0.261,1
"FAM234B",7.05663963776763e-05,-1.58099125220001,0.477,0.707,1
"UPP1",0.299537716052173,-1.58143308342276,0.227,0.278,1
"ZNF26",0.441077006871631,-1.58176148977652,0.295,0.341,1
"ENSG00000288928.1",0.100287510030662,-1.58301422893163,0.159,0.267,1
"FAM155A",0.018140741457428,-1.58712708483448,0.295,0.457,1
"CIART",0.00819913741626818,-1.58813801885161,0.114,0.307,1
"DNPEP",0.0449681884465867,-1.58835043583792,0.159,0.293,1
"MTMR4",0.155907909086121,-1.58884222947593,0.477,0.54,1
"BAALC.AS1",0.0750177233228748,-1.58884384565274,0.159,0.287,1
"MSI2",0.0652182762815813,-1.58922937575307,0.568,0.614,1
"OS9",0.117465878275015,-1.59001411990437,0.295,0.406,1
"MT3",0.485000592377262,-1.59060188381222,0.432,0.438,1
"BCL2",0.0379645926467465,-1.59069372454178,0.205,0.347,1
"AC023632.5",0.765159475981083,-1.59152234657073,0.341,0.298,1
"ARHGAP35",0.00581057309936821,-1.59173345869859,0.432,0.585,1
"GAPDHP60",0.189533573445667,-1.59337474053736,0.227,0.31,1
"SRGAP2B",0.000769930270851309,-1.59563260692006,0.386,0.605,1
"LPCAT2",0.00972691819059776,-1.59564169653001,0.318,0.142,1
"PTPN23",0.0204579807864422,-1.59568341006612,0.159,0.335,1
"AQR",0.000145019651907298,-1.59698670700901,0.409,0.642,1
"HSPA12A",0.0754998810345031,-1.60015466167158,0.386,0.466,1
"AL450405.1",0.267456840175327,-1.60046359426134,0.455,0.509,1
"BEX1",0.000241702268743166,-1.60200006585171,0.682,0.773,1
"LETM1",0.000251020120993055,-1.60222113399629,0.477,0.688,1
"FAM200B",0.886813429175823,-1.60278462347555,0.386,0.381,1
"C12orf45",0.0611038764641264,-1.60295384583837,0.432,0.554,1
"SLC25A33",0.27696201943065,-1.60389768978011,0.25,0.301,1
"PDE4A",0.04168997830196,-1.6045091052419,0.136,0.284,1
"MFN2",0.390287912533263,-1.60528700515483,0.409,0.418,1
"WDR37",0.987878545839814,-1.60661875021317,0.432,0.375,1
"EED",0.0352477263710907,-1.60689772494368,0.25,0.418,1
"TFB1M",0.272916760112791,-1.60711120902736,0.182,0.25,1
"STAG3",0.412872610103521,-1.60789069248685,0.318,0.375,1
"PDE5A",0.00697780637174633,-1.60893503899081,0.386,0.545,1
"L3MBTL2",0.0567997544433236,-1.60896483124843,0.159,0.281,1
"ATP6V1B2",0.000978794880554568,-1.6097228639243,0.523,0.679,1
"WDR47",0.398813248859305,-1.61041155197664,0.614,0.597,1
"SNHG15",0.248557689276975,-1.61143471208235,0.295,0.355,1
"DIS3L",0.156409781418219,-1.61226573104148,0.25,0.349,1
"NFRKB",0.345538623679739,-1.61549881561465,0.295,0.335,1
"TVP23B",0.00721311573140052,-1.61575631803244,0.136,0.332,1
"NBDY",0.0312943208002758,-1.61591677076184,0.341,0.474,1
"MTIF2",0.145827528863633,-1.61627430662986,0.182,0.27,1
"DNAH14",0.114793460316753,-1.61633767360975,0.205,0.295,1
"AC091948.1",0.849291750720276,-1.61639359654234,0.636,0.548,1
"VTI1A",0.377901375386118,-1.61794491742058,0.341,0.372,1
"MAPRE1",0.291200923211033,-1.61853587190559,0.409,0.46,1
"NRBF2",0.0408537581044455,-1.62058641045188,0.182,0.33,1
"ZNF711",5.42705775253085e-05,-1.62103503112075,0.227,0.568,1
"ENSG00000288066.1",0.023321936409788,-1.62120057642463,0.227,0.386,1
"MAPK8IP3",0.185845330901485,-1.62288757334709,0.227,0.324,1
"KCNA2",0.177172997220954,-1.62361927748307,0.386,0.435,1
"TXN2",0.00181488171702009,-1.62378572941067,0.273,0.526,1
"IFT81",0.00149665408693893,-1.6237908430394,0.182,0.449,1
"TBL1X",0.118831325113584,-1.62425074789562,0.159,0.278,1
"PNPO",0.255189321519209,-1.6253475722019,0.341,0.375,1
"DTX1",0.0123306691465547,-1.6255735629255,0.091,0.259,1
"PIAS1",0.0158093868919726,-1.62667182194038,0.682,0.707,1
"OSBPL11",0.00257192531935774,-1.6268553015895,0.205,0.46,1
"MRPL16",0.0270367404493514,-1.62724708119709,0.25,0.378,1
"EML4",0.0090779382214937,-1.62737786953509,0.409,0.594,1
"SEC61A2",0.321551088621812,-1.62983545488101,0.477,0.483,1
"ASAP1",0.00138134218465434,-1.63007990498545,0.545,0.727,1
"OLA1",0.000515338862906344,-1.63081192996677,0.341,0.597,1
"ARL15",0.0160403212808283,-1.63222864136006,0.091,0.25,1
"TMEM168",0.150776340080612,-1.63281348607264,0.364,0.435,1
"RPRD2",0.0126836853445046,-1.63285618526651,0.432,0.568,1
"TMEM170B",0.252961214153151,-1.63317790028272,0.227,0.298,1
"SALL2",0.0777833141346823,-1.63385963618332,0.182,0.31,1
"SKA2",8.43697529248872e-06,-1.63434002759386,0.5,0.787,0.155679068097002
"ZNF814",0.00681641586823832,-1.63566552163054,0.477,0.634,1
"TNRC18",0.000519039744071736,-1.63587445411325,0.091,0.341,1
"NPTN",0.0225170347875368,-1.63740761918648,0.591,0.628,1
"AC103769.1",0.000768703561990035,-1.63877030304741,0.159,0.423,1
"TRO",0.00951885174604268,-1.63947061901676,0.295,0.534,1
"ENSG00000288884.1",0.00211623838948811,-1.64142790126949,0.455,0.648,1
"LMO4",0.992808691326448,-1.64279042141238,0.5,0.486,1
"MAPKAPK5",0.124365940395768,-1.64332175930338,0.364,0.457,1
"TRIP4",0.314902525460101,-1.64385618977472,0.295,0.352,1
"TDG",0.0104428128108998,-1.64436528642444,0.341,0.517,1
"MARS",0.0340186362714489,-1.64611092316397,0.409,0.537,1
"SMAD1",0.148076522101236,-1.64837055541093,0.205,0.298,1
"FAM161A",0.0213441771159142,-1.64858157458168,0.273,0.446,1
"PBDC1",0.00243715963911111,-1.64863069509507,0.091,0.318,1
"IFIT1",0.222909799846506,-1.64980670381465,0.227,0.301,1
"ZDHHC13",0.0181569378925367,-1.65087966902835,0.182,0.352,1
"CBWD5",2.60334050751083e-05,-1.65107669997704,0.409,0.702,0.480368390445899
"RANGAP1",0.597136368024136,-1.65154258267892,0.318,0.338,1
"EIF4ENIF1",0.0960731501325109,-1.65160821304225,0.25,0.372,1
"GNAS",1.44241309120378e-07,-1.65450034124445,0.932,0.989,0.00266154063588922
"GTF2F1",0.119923265632604,-1.6573321927408,0.295,0.372,1
"EIF2B5",0.0477738047918837,-1.65767090167402,0.227,0.347,1
"RPL18",0.000153248393957602,-1.65773931500698,0.636,0.778,1
"ATP2B1",4.83651365723756e-06,-1.65794256116508,0.591,0.787,0.0892433500033474
"CKB",4.52463463726675e-06,-1.65986396958157,0.955,0.912,0.0834885583268461
"UBE2Q2P1",0.0307573709293792,-1.66021789343941,0.273,0.418,1
"SRGAP2",3.4649338982018e-05,-1.66034100726478,0.386,0.707,0.639349602896196
"KDM1A",2.13500403123323e-05,-1.66410853406706,0.386,0.682,0.393950943843155
"CCDC58",0.148110676110586,-1.66448284036468,0.159,0.259,1
"GPR162",0.00280274102190047,-1.666262602823,0.045,0.256,1
"MAML2",0.981485501183802,-1.66656310293884,0.341,0.338,1
"FDX1",0.0506432691065834,-1.66798785224762,0.136,0.27,1
"GRIA2",1.49426325660536e-05,-1.66916821988401,0.795,0.892,0.275721456108821
"DPM1",0.0196096411172548,-1.67032840113592,0.364,0.52,1
"AP1S2",0.00389437121833181,-1.67077387365316,0.364,0.554,1
"L2HGDH",0.0305165498390193,-1.67143820882256,0.182,0.318,1
"ZNF33A",0.0803811090859902,-1.67188443794533,0.386,0.463,1
"LPP",0.0860853034820013,-1.67250765234327,0.409,0.517,1
"SKAP2",0.663546767672337,-1.67256068556566,0.25,0.264,1
"B4GALT3",0.296325284882457,-1.67367388816875,0.25,0.298,1
"TGS1",0.0674533405091405,-1.67899595490234,0.25,0.381,1
"HPS4",0.0443076767397757,-1.67905008945015,0.318,0.466,1
"CDKL5",0.0666953900522817,-1.68011371145362,0.568,0.619,1
"YEATS2",0.234904322960023,-1.68188168897341,0.477,0.509,1
"CDK12",0.0132354520242266,-1.68344632176044,0.273,0.44,1
"CCT2",0.000627579944630262,-1.68350116594125,0.636,0.77,1
"ELAVL2",0.00135930648902893,-1.68420185576231,0.318,0.517,1
"FAM91A1",0.326069419573051,-1.68459712115602,0.341,0.409,1
"FAM103A1",0.0197760717936026,-1.68520416647647,0.205,0.369,1
"MSL2",0.865979102446058,-1.68558476287617,0.432,0.389,1
"ESRRG",0.0481050364479006,-1.69035549962089,0.205,0.338,1
"ANKRD20A1",0.00718228579684123,-1.69049691489351,0.091,0.273,1
"XYLT2",0.00430836692520121,-1.69064249677557,0.205,0.423,1
"OSTC",0.160097225876077,-1.69281232805477,0.25,0.349,1
"MAP1B",0.000487250434163624,-1.69418613507005,1,0.969,1
"C16orf87",0.0010444817739983,-1.69490153459966,0.136,0.389,1
"PKM",3.19631299865452e-05,-1.69504276711063,0.477,0.719,0.589783674511732
"C3orf14",0.0154102077561962,-1.69622746685418,0.477,0.614,1
"GMDS.AS1",0.515748333710987,-1.69655913249052,0.227,0.256,1
"ZNF426",0.222674465952579,-1.69664800611086,0.341,0.418,1
"GPATCH2",0.826574903334322,-1.69709317282031,0.477,0.392,1
"NCK1",0.894449982186315,-1.69763252746075,0.295,0.264,1
"ACACB",0.586443768690238,-1.6979070866979,0.273,0.295,1
"AL136164.3",0.194201544441944,-1.69817083214347,0.227,0.33,1
"ACTN1",0.123879210349928,-1.69820730757435,0.205,0.295,1
"AKAP8L",0.0160552956277944,-1.69829647438818,0.159,0.335,1
"MYCBP2",0.000119952059296925,-1.69871100132874,0.818,0.886,1
"GALNT11",0.176997382505339,-1.69896419252959,0.386,0.446,1
"ABHD10",0.600544937924204,-1.69918873601988,0.295,0.31,1
"TUBA1C",0.0446309932209889,-1.69927515864757,0.477,0.656,1
"RPL5P4",0.170020932092084,-1.69963531609021,0.341,0.42,1
"ENTPD1.AS1",0.000225802938179376,-1.70015513483987,0.136,0.418,1
"ETFBKMT",0.155966750654834,-1.70103838819916,0.159,0.25,1
"EFNB2",0.0357026023130924,-1.70328060197516,0.386,0.491,1
"LRRC47",0.498635954327287,-1.7033638862222,0.341,0.361,1
"SERPINE2",0.0056839328400086,-1.70362285941792,0.227,0.432,1
"SIPA1L2",0.117971093798782,-1.70370004730468,0.386,0.455,1
"TTC19",0.000907414398882614,-1.70555935818248,0.432,0.67,1
"BTBD10",0.00048830454571603,-1.70651770259676,0.182,0.463,1
"USP22",2.86742935995723e-05,-1.70661858709295,0.864,0.889,0.529098065499309
"RRAGB",0.063461728219603,-1.70907110745762,0.295,0.423,1
"ITGA9.AS1",0.0081186678963906,-1.70949116321564,0.114,0.298,1
"OTUB1",0.227387611497411,-1.70992329517955,0.5,0.491,1
"PPP3CC",0.55052454239421,-1.71027072750079,0.273,0.287,1
"MGAT4C",0.000318264445846969,-1.71035826230957,0.159,0.449,1
"RPS11",4.87436809489397e-06,-1.71053466376823,0.795,0.901,0.0899418400869835
"HPRT1",0.107530574241331,-1.71068115246451,0.341,0.42,1
"KIF5A",6.96769093727528e-08,-1.71376264650321,0.5,0.83,0.00128567833174604
"MRPS21",0.000145556778398169,-1.71617264440569,0.545,0.73,1
"ABAT",0.000328359360968762,-1.71695235384935,0.477,0.673,1
"SUSD4",0.0556279755227209,-1.71714662666898,0.136,0.253,1
"DHTKD1",0.476436393060314,-1.71802832475282,0.341,0.366,1
"TUBA1B",0.00078414978647011,-1.71980152691529,0.75,0.784,1
"TNFAIP1",0.10089120604155,-1.71997868778157,0.159,0.259,1
"KLC1",0.00237719453217403,-1.72016856632389,0.523,0.642,1
"RALYL",0.0150379554831911,-1.72049049438296,0.182,0.352,1
"WASF1",0.00551382490029699,-1.720750786722,0.364,0.543,1
"LINC01535",0.115666345300009,-1.72079602012982,0.182,0.278,1
"VEGFB",0.132946781681926,-1.72236929992002,0.182,0.27,1
"ZCCHC3",0.13244856600126,-1.72348236480258,0.159,0.276,1
"GGA3",0.0796747954720811,-1.72434778309217,0.159,0.287,1
"PUM3",0.00588227525918737,-1.72495864888142,0.409,0.562,1
"CRIM1",0.00217712394279841,-1.72657579785262,0.568,0.69,1
"MVD",0.00429129433195391,-1.72727219796236,0.136,0.355,1
"SPRY2",0.0741055193307558,-1.72864661724906,0.25,0.392,1
"LUZP2",0.011735534207012,-1.72944997724951,0.25,0.432,1
"ABHD14A",0.159660173647219,-1.73094180653844,0.25,0.33,1
"NT5C1A",0.048185526622831,-1.73149549668988,0.205,0.332,1
"CPNE1",0.000711568220013927,-1.73258408972609,0.523,0.676,1
"DDX50",0.0310622115011838,-1.73267850683223,0.341,0.472,1
"B4GAT1",0.00300612169208158,-1.73355427756331,0.227,0.446,1
"AKT2",0.809038724075889,-1.73658184764422,0.364,0.347,1
"DYNLT3",0.0248941090567195,-1.7367409214428,0.295,0.42,1
"NR6A1",0.0237781283709133,-1.73946521080229,0.136,0.293,1
"C5orf56",0.533617720542506,-1.74005377595378,0.25,0.199,1
"FBXO44",0.000192270034171341,-1.74033059750216,0.182,0.477,1
"LINC00882",0.70737503029442,-1.74092211054125,0.364,0.355,1
"KIF27",0.14732345153811,-1.74168800440861,0.182,0.276,1
"CCDC7",0.893889304270408,-1.74210217734006,0.341,0.324,1
"AKIRIN2",0.0224121587816342,-1.74581362436899,0.386,0.537,1
"SYT14",3.04625011580533e-05,-1.74652425900534,0.409,0.676,0.5620940713684
"RNF44",0.0639622987518437,-1.74656323793885,0.182,0.307,1
"KIF21A",4.63057423934414e-05,-1.74829863730194,0.75,0.864,0.85443355864378
"LAMTOR2",0.00398443690970905,-1.74973621423456,0.182,0.392,1
"RIMS2",0.00310172693240457,-1.75056789238036,0.364,0.54,1
"DGCR9",0.000627121334562075,-1.75067257557819,0.091,0.349,1
"CBFA2T2",0.00205850803214672,-1.75088899990634,0.341,0.614,1
"NPRL2",0.0589179075819495,-1.75534938628487,0.227,0.352,1
"AC073857.1",0.0374654177028724,-1.75543939193757,0.114,0.261,1
"SETD2",0.00845518586305679,-1.75574051991055,0.773,0.787,1
"ENSG00000289519.1",0.0261686688627766,-1.75734045226634,0.136,0.287,1
"DKC1",0.222655478378747,-1.75831272458559,0.273,0.344,1
"AC020928.1",0.203913651305227,-1.75894514804145,0.25,0.335,1
"AC139795.2",0.00657875130761744,-1.75905187825614,0.068,0.259,1
"HERC2P9",0.0316246111061477,-1.75952639696699,0.25,0.392,1
"TMEM127",0.0676426546457792,-1.7615310245089,0.182,0.301,1
"PARVA",0.00965646227641118,-1.76202074310296,0.091,0.261,1
"PRDX2",3.21742273715644e-07,-1.76211757382791,0.591,0.838,0.00593678843460107
"ZBED3.AS1",0.315927442766582,-1.76287034195779,0.25,0.179,1
"NOVA2",0.0155923137567172,-1.76456020845164,0.318,0.477,1
"ADGRA3",0.0401067318284122,-1.76573824379485,0.227,0.347,1
"VPS13A",0.0376344400138701,-1.76578206315805,0.364,0.483,1
"GPR155",0.000492602959956571,-1.76631112288796,0.477,0.651,1
"DYNC2LI1",0.0296303388391893,-1.7664390254575,0.341,0.466,1
"ATP6V1G1",1.72492109970792e-07,-1.76719857455149,0.5,0.841,0.00318282441318106
"ZNF335",0.585634520738111,-1.76765479823735,0.227,0.267,1
"SAE1",0.0755585431324579,-1.76781236363506,0.341,0.452,1
"ATN1",0.0208657435729409,-1.76782655787097,0.205,0.355,1
"RHBDD2",0.0195041319443651,-1.76808968414445,0.523,0.585,1
"ACAT2",0.0117903515293418,-1.76942910349256,0.386,0.534,1
"TMCC1",0.00502516070982694,-1.77006966726419,0.432,0.582,1
"OPHN1",2.86242607905341e-05,-1.77061397132395,0.386,0.679,0.528174860106936
"ABLIM3",0.0763453434984555,-1.7708022204165,0.136,0.253,1
"HGSNAT",0.00568410012875102,-1.77131473504379,0.25,0.472,1
"PDGFC",0.00501137327384261,-1.77246400741194,0.136,0.335,1
"KNG1",2.91239030719998e-06,-1.77326603147832,0.068,0.432,0.053739425948454
"ILF3",1.02818806765622e-05,-1.7737429497795,0.523,0.793,0.189721262243926
"ZNF605",0.000708969048517404,-1.77410978403433,0.182,0.446,1
"SNX25",0.0338574600236622,-1.77422686737191,0.159,0.307,1
"MAGI1",0.0523604855624121,-1.7744762557664,0.614,0.648,1
"LGMN",0.890398756013366,-1.774718128896,0.432,0.364,1
"RAP2B",0.000399349998953561,-1.77494484934567,0.455,0.653,1
"SLC1A3",0.00118861713037099,-1.77534900348164,0.977,0.565,1
"CPLX2",0.00150772293801847,-1.77543522225246,0.159,0.409,1
"CBWD3",3.20314089632196e-05,-1.7758384858105,0.227,0.554,0.591043558189328
"SCAMP1",0.00181990231954643,-1.77592846705088,0.5,0.651,1
"LARGE1",0.0121685193891294,-1.77707456981244,0.25,0.438,1
"AC108673.3",0.02358865790049,-1.78083289407718,0.341,0.474,1
"EPS15L1",0.0154670969766541,-1.7816194012296,0.318,0.48,1
"HLA.A",0.0385588042500766,-1.78233089837513,0.136,0.284,1
"CAMKK2",0.311673756926154,-1.78500027096406,0.295,0.332,1
"NQO1",0.567593816290869,-1.78623918280142,0.273,0.219,1
"MTFR1L",0.0210357405880254,-1.7863249490331,0.318,0.474,1
"AREL1",0.227740031020198,-1.78714075457712,0.318,0.406,1
"PHKB",0.000132109712700358,-1.78865614399808,0.477,0.685,1
"PRICKLE2",0.00447761177887442,-1.79033004242049,0.341,0.5,1
"RNF111",0.024199877556331,-1.79044671021023,0.295,0.452,1
"EBLN3P",0.10210149338268,-1.79055256649307,0.25,0.364,1
"PPP2R1A",0.000121295108572374,-1.79191195525204,0.523,0.724,1
"FAM120B",0.0352383883338709,-1.79318096203286,0.159,0.301,1
"SUPV3L1",0.235540346342202,-1.79369596919573,0.295,0.366,1
"ENSG00000286786.1",0.0003507719699022,-1.79419073684406,0.114,0.401,1
"CRCP",0.00714305733469314,-1.79450675336566,0.227,0.438,1
"CASP2",0.0139610808661125,-1.79517759231342,0.409,0.551,1
"FAM118A",0.124831094133078,-1.79567311700997,0.159,0.256,1
"STRIP1",0.00161855916433742,-1.79573193841852,0.273,0.511,1
"AFAP1",0.000553729609172295,-1.79594414513803,0.091,0.364,1
"PTPN5",0.00493335204281162,-1.79823353208906,0.068,0.261,1
"ZNF490",0.00538384554575053,-1.79992007522139,0.227,0.44,1
"DDX10",0.101963604614538,-1.80060994510321,0.364,0.455,1
"BRD4",0.000418654467162593,-1.80079024347356,0.591,0.832,1
"MAPKBP1",0.242385558229819,-1.80190735721793,0.182,0.261,1
"DLAT",0.0621042732904903,-1.80270556243946,0.205,0.33,1
"SMAP1",0.00378941198738113,-1.80271602725408,0.273,0.486,1
"PMS1",0.000168706803460295,-1.80322703643493,0.25,0.534,1
"PPM1G",0.133832016979869,-1.80352227741434,0.295,0.384,1
"KIAA1958",0.536713257800906,-1.80551703211936,0.295,0.318,1
"MRPS24",0.0271143049274398,-1.80576867116565,0.182,0.355,1
"GEMIN5",0.987798179637531,-1.80605811743915,0.25,0.222,1
"LSM1",0.0541771184494722,-1.80631991588588,0.227,0.358,1
"CABIN1",0.0307746752835497,-1.80647923460074,0.273,0.415,1
"ZNRF1",0.077020069263226,-1.80691067415852,0.182,0.295,1
"ITPR2",0.296372964517901,-1.80700092989759,0.455,0.48,1
"RALGAPA2",0.0253339742537479,-1.80875818550924,0.432,0.582,1
"XPR1",1.19265214056082e-05,-1.81254563751276,0.136,0.509,0.220068172976282
"JAK1",0.056598887890665,-1.81335254186107,0.523,0.599,1
"CLHC1",0.0109862867597016,-1.81584775515808,0.182,0.369,1
"C1orf21",2.72115257850735e-05,-1.81714140693147,0.136,0.463,0.502107073786176
"CAMTA1",0.000204355371645953,-1.818140610793,0.795,0.861,1
"RGL1",0.00472913404746311,-1.81861696717202,0.386,0.571,1
"BAALC",0.0451416803456522,-1.82149065390069,0.273,0.426,1
"ACVR2A",3.23169954825827e-05,-1.82298895659147,0.364,0.707,0.596313200644617
"CUL9",0.0963544360223871,-1.82312223791592,0.159,0.261,1
"PSMC3",0.0512161558019055,-1.82327727234658,0.341,0.474,1
"ARHGEF12",1.63059479850601e-05,-1.82367740230799,0.5,0.787,0.300877352220329
"ZNF595",0.260750040822571,-1.82481946266949,0.227,0.287,1
"POT1.AS1",0.309501505990642,-1.83056435342746,0.364,0.372,1
"ZNF204P",0.0328766878339009,-1.83098681884773,0.136,0.276,1
"ACADVL",0.991838680594932,-1.83300150958895,0.455,0.398,1
"PDS5B",2.27295880229944e-06,-1.83450247097084,0.841,0.872,0.0419406358200293
"FADS2",0.0169966884698191,-1.83991804179426,0.136,0.307,1
"ACOT9",0.260952243027239,-1.84000070807101,0.205,0.259,1
"ZNF346",0.0500369085030688,-1.84011561796008,0.182,0.301,1
"DOK6",0.000467949384730339,-1.84133451424281,0.091,0.347,1
"RPS3AP47",0.0130401154324862,-1.84181833162583,0.25,0.446,1
"NDUFA9",0.00179745843673927,-1.84206932969081,0.364,0.551,1
"LINC01220",0.00976052418435168,-1.84245872301352,0.205,0.384,1
