"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FAM104B",0.0594008579402881,-1.80040833202924,0.138,0.254,1
"USP1",0.045488771452567,-1.80081834249804,0.328,0.432,1
"KCNQ3",0.728905831102949,-1.80108417710493,0.621,0.512,1
"SNRPD2",7.97036292040301e-05,-1.80201254168421,0.517,0.716,1
"CCDC152",0.0285807576372546,-1.8040211350548,0.241,0.367,1
"MIATNB",0.000541296927387254,-1.80753810049344,0.31,0.121,1
"AHCY",0.00379382580490342,-1.80875510643586,0.121,0.311,1
"ARMCX4",0.106303917603627,-1.80976651232179,0.276,0.379,1
"ATP1B1",2.59002225658059e-07,-1.80990504224541,0.81,0.861,0.00477910906784251
"ERBB3",0.419404224553648,-1.81119348430579,0.328,0.355,1
"CHGB",0.00802248373382707,-1.81122708835969,0.293,0.447,1
"ZNF566",0.653493072036207,-1.8116915605634,0.31,0.334,1
"CDV3",0.000210423035558542,-1.81181126886579,0.345,0.601,1
"RBM18",0.0245666786392247,-1.8168420075918,0.259,0.396,1
"TMEM237",0.0153294129197218,-1.81748323177127,0.224,0.382,1
"ENSG00000288965.1",0.000331060768428694,-1.82341896097184,0.241,0.482,1
"SYT14",0.00549189035547934,-1.82369251159775,0.603,0.654,1
"SMC3",1.28024609920352e-06,-1.82498352440365,0.672,0.796,0.0236231010225034
"ZNF69",0.00632336832201092,-1.8251283087041,0.328,0.157,1
"DGCR8",0.0037079730319903,-1.82528917916802,0.207,0.393,1
"SLC12A2",0.145898762920296,-1.8261324481122,0.862,0.802,1
"BEX5",3.64122813607483e-05,-1.82666139794105,0.293,0.547,0.671879415668527
"METAP1",0.00223013147670023,-1.82687209310217,0.224,0.432,1
"PAG1",0.454029583202532,-1.82809193778828,0.379,0.417,1
"FGF9",0.0239860325245302,-1.82817124792011,0.155,0.293,1
"CD9",0.310670210294454,-1.82952746619555,0.293,0.325,1
"XRCC1",0.0128551389493456,-1.83004165185571,0.103,0.257,1
"IP6K1",0.00467058791515892,-1.83044018391567,0.103,0.278,1
"AC020898.1",0.000203834419634532,-1.83098173336747,0.034,0.251,1
"PDE7A",0.0136988316114492,-1.83191458051473,0.241,0.382,1
"ENSG00000289328.1",0.309256347118095,-1.83208294197009,0.241,0.272,1
"MRPL1",9.30954779675096e-05,-1.83305553541526,0.172,0.438,1
"LIPA",0.0191035550978246,-1.83342152391265,0.259,0.411,1
"PIANP",0.00774844471979299,-1.83440641076912,0.224,0.399,1
"PPP4R1",0.0402428683910653,-1.8345068578836,0.379,0.506,1
"ENOX1",0.78493997093616,-1.83827609844367,0.431,0.346,1
"UVRAG",0.0875282929366523,-1.8383688940687,0.276,0.373,1
"GTDC1",0.329376936835541,-1.83869971215689,0.483,0.467,1
"DSCAM",0.00104954058260972,-1.83871043331725,0.224,0.435,1
"LRRTM4",0.0226217965638712,-1.84318619949575,0.241,0.382,1
"RPS6",6.71355044693489e-12,-1.8436753455725,0.707,0.97,1.23878432846843e-07
"MACROD2",0.102824638670994,-1.84402067769832,0.207,0.302,1
"PPP2R3A",0.430469795304287,-1.84609692428624,0.586,0.5,1
"BTF3L4",1.1377847003523e-05,-1.84876231568614,0.431,0.698,0.209944032909006
"ADAM23",0.861412909671593,-1.84941898162415,0.448,0.379,1
"DNAJA1",2.09808930309384e-10,-1.84951958797293,0.81,0.947,3.87139438206875e-06
"ZUFSP",0.432530340463922,-1.85069900131591,0.276,0.322,1
"PKIA",7.65129897118991e-05,-1.85089276011875,0.276,0.541,1
"RPL38",1.34990508245267e-10,-1.85195447444001,0.69,0.929,2.49084485814167e-06
"RPL36",3.44388252335503e-10,-1.85204012470317,0.569,0.84,6.35465203209471e-06
"UHRF2",0.00060195588091053,-1.85260022886883,0.224,0.476,1
"TUBA1B",1.76130675399528e-06,-1.85288052246356,0.586,0.814,0.0324996322247209
"FOXP1",0.106756106179611,-1.85428121361844,0.69,0.689,1
"ZNF143",0.0912074095083209,-1.85536287568733,0.172,0.272,1
"AC009245.1",0.00204597592046254,-1.85736226413173,0.103,0.29,1
"PCDH11X",0.00100327005732626,-1.85977457184889,0.138,0.364,1
"ZNF33A",0.000117610754635857,-1.86108237569948,0.207,0.497,1
"L3MBTL4",0.0013736223654406,-1.86110813020712,0.103,0.322,1
"CACNA1E",1.59097146002e-06,-1.86247414576428,0.19,0.533,0.0293566053802891
"RACK1",2.24745215542578e-06,-1.86300693156124,0.655,0.849,0.0414699871719164
"ZNF536",0.000140543556660859,-1.86322374095251,0.138,0.405,1
"CCP110",0.00375204611857862,-1.86322588449355,0.569,0.654,1
"PCDH19",0.00199790931732041,-1.8635101318858,0.138,0.346,1
"ADAM17",0.817756936800705,-1.86369951909727,0.655,0.515,1
"RPL7",7.75379067154321e-12,-1.86519458284147,0.845,0.947,1.43072945471315e-07
"TSPYL5",0.0041144962050684,-1.86573676436401,0.19,0.388,1
"PLD3",0.086398362749409,-1.86672030092717,0.466,0.509,1
"FAM126A",0.602143868719795,-1.86749519723024,0.517,0.482,1
"CDC25B",0.0476691260971767,-1.86900780994029,0.19,0.314,1
"FAR2",0.0602637216202361,-1.87111902219605,0.19,0.308,1
"CEP162",0.588208259331426,-1.8712010614975,0.414,0.325,1
"IK",0.00018901745406667,-1.87141282581169,0.655,0.778,1
"ABCA5",0.000240158646985642,-1.87185083115212,0.276,0.503,1
"ARV1",0.0340861877313616,-1.87235090450585,0.19,0.334,1
"SERINC1",1.47339294374421e-09,-1.87316572811737,0.81,0.923,2.71870465979681e-05
"NETO2",9.97010797016176e-05,-1.8751338752526,0.224,0.497,1
"MIR124.2HG",0.00166138031839306,-1.87592248500377,0.345,0.536,1
"RPS7",2.80178832306057e-09,-1.87598258667204,0.534,0.861,5.16985981371137e-05
"EBP",0.00232853016180624,-1.87697896088055,0.293,0.464,1
"NRSN1",0.221736251396992,-1.87846178086156,0.328,0.367,1
"PRKACB",0.0007704481036985,-1.87850271522387,0.707,0.784,1
"ELAVL3",4.38384550953805e-09,-1.87927496578341,0.414,0.769,8.08907173419961e-05
"BEX2",4.649372541376e-08,-1.87990391668,0.379,0.734,0.000857902221334699
"CFL2",0.00215453265312236,-1.88064103490469,0.414,0.589,1
"B3GNT5",0.000990021400021406,-1.88083304680196,0.552,0.284,1
"KCNAB1",0.0546682887389246,-1.88173747374631,0.293,0.388,1
"KLC4",0.509007364151875,-1.8818229113774,0.345,0.251,1
"HACD1",0.0591252398681816,-1.88247530268588,0.276,0.154,1
"CDK5R1",1.25479491633302e-08,-1.88267650739942,0.241,0.66,0.000231534757961769
"CALM3",0.00116920392100547,-1.88278213450241,0.483,0.648,1
"STXBP1",5.29289002103965e-05,-1.88533123882842,0.603,0.719,0.976644066682236
"HSPBAP1",0.342810825509651,-1.8866906006489,0.276,0.201,1
"EXOSC5",0.000338554647636975,-1.88778100796437,0.069,0.299,1
"COX17",0.00301639242923945,-1.88902449404056,0.448,0.577,1
"DCTN1",0.000234349084417588,-1.88995879586963,0.431,0.627,1
"TMTC4",0.216883702131606,-1.89017634019016,0.328,0.373,1
"CCT2",4.15052297409903e-06,-1.89023279574001,0.5,0.799,0.0765854499180754
"NT5DC3",0.0805078558357382,-1.89048121407211,0.379,0.423,1
"RPL31",5.83201248646071e-12,-1.89115527238455,0.603,0.941,1.07612294400173e-07
"ANKRD44",0.0560322691656367,-1.8933180061026,0.483,0.574,1
"BBS7",0.00299474919750787,-1.89583676695203,0.224,0.417,1
"ZNF639",0.148292377722408,-1.89657634799129,0.241,0.314,1
"KIF21B",0.0227739650355523,-1.89688056196581,0.345,0.462,1
"HOMER1",0.0409896255813053,-1.89722443536972,0.448,0.5,1
"RPL4",2.62771726346432e-11,-1.90062240910332,0.534,0.902,4.84866389454436e-07
"IPO7",0.000876445735992801,-1.90169045620341,0.552,0.689,1
"SH3KBP1",3.58103225598362e-05,-1.9029591933409,0.207,0.482,0.660772071874098
"PIK3C2B",0.0717036788078478,-1.90479858466475,0.259,0.364,1
"ARL17B",0.499357332186411,-1.90578679601869,0.276,0.293,1
"NDUFB11",6.98671896225555e-05,-1.90615723089161,0.379,0.636,1
"ENSG00000289194.1",0.107951492583777,-1.90648500479334,0.431,0.485,1
"TBC1D32",0.159901163285478,-1.91184148215796,0.431,0.494,1
"RFK",0.0027444603590318,-1.91248160906031,0.172,0.37,1
"Z99129.4",0.000301609753703017,-1.91317064236094,0.121,0.367,1
"CORO1C",1.01807278008093e-10,-1.9136352633016,0.328,0.802,1.87854789380533e-06
"RPS5",1.71230026316142e-06,-1.9141609735376,0.483,0.76,0.0315953644558545
"PATZ1",0.274987379893893,-1.91480945864182,0.379,0.269,1
"ENSG00000289361.1",0.0215462686409797,-1.91506553235012,0.224,0.358,1
"SVOP",0.00526728467151913,-1.91598659856314,0.155,0.334,1
"EXOC6",4.16075812511666e-05,-1.91598931837386,0.155,0.459,0.767743089246527
"DLX1",0.00375998403668318,-1.91732304612595,0.155,0.34,1
"KIAA1586",0.00894109662994644,-1.91741908174196,0.31,0.47,1
"STX1A",0.207801248535443,-1.91805741961168,0.19,0.254,1
"AC011603.2",0.000606256758406399,-1.91888530686972,0.448,0.201,1
"RPS2",0.00010884506125315,-1.91997444899003,0.328,0.601,1
"HDGFL3",6.8167077098554e-07,-1.92115035617406,0.517,0.778,0.0125781890662252
"PXDN",0.000932011373171651,-1.92172377087633,0.103,0.337,1
"C9orf3",0.455070208271781,-1.92314033750072,0.31,0.352,1
"BTF3",2.21946412010482e-06,-1.92383085921284,0.828,0.864,0.0409535519441741
"PDCD11",0.184859928847251,-1.9247980073968,0.293,0.349,1
"MAPK6",0.000101648423702138,-1.92681158695423,0.466,0.695,1
"AKAP6",0.00582727110227775,-1.92686056624155,0.707,0.725,1
"ENSG00000288030.1",9.76165969519389e-08,-1.92865107921488,0.31,0.065,0.00180122144695718
"SLC4A10",0.00119496772895709,-1.92929169177039,0.534,0.601,1
"VAT1",0.00406389359926487,-1.93050113001672,0.086,0.269,1
"CCND2",6.76769569734433e-06,-1.93130055880579,0.879,0.873,0.124877521007398
"C1orf174",8.11912244944046e-05,-1.93258558276805,0.259,0.527,1
"SRP19",7.75367351202123e-05,-1.93260314419098,0.552,0.737,1
"FABP7",0.268489916481657,-1.93268286783738,0.466,0.47,1
"N4BP2",0.00100220708635535,-1.93361494209797,0.293,0.494,1
"DYNLT1",4.87513436369528e-05,-1.93532903886606,0.328,0.604,0.899559792789053
"CDK8",0.00966900630656422,-1.93675935820476,0.103,0.263,1
"VSTM2A.OT1",0.153813991837252,-1.9368155727865,0.431,0.263,1
"NELFA",0.126081233032971,-1.9378470874065,0.172,0.251,1
"GRIK1",0.000423943885790358,-1.93812983223711,0.155,0.396,1
"RPL39",3.50432212033738e-14,-1.93840330106549,0.414,0.873,6.46617517644654e-10
"COP1",0.0446602544620526,-1.93851101511432,0.241,0.385,1
"SNRPE",0.000218599073516225,-1.93912125265922,0.397,0.63,1
"PHC2",0.00552861624529131,-1.9413063749735,0.155,0.346,1
"KLF7",0.00855068750233793,-1.94211415673242,0.603,0.642,1
"STARD4.AS1",0.62022003648177,-1.9456175397244,0.328,0.322,1
"LRCH1",0.973548745291219,-1.9461523392924,0.397,0.328,1
"TPM4",0.000610473305706064,-1.94715943293782,0.431,0.624,1
"HPS3",0.0070869076484192,-1.94738104797693,0.328,0.163,1
"JAG1",0.73453978801456,-1.94752525345218,0.276,0.234,1
"NEDD4L",0.000302015265733733,-1.94780559535106,0.638,0.728,1
"CHORDC1",1.15613004718882e-05,-1.94825115885934,0.31,0.609,0.213329116307282
"CKAP2",0.135862329083116,-1.94967376832316,0.276,0.376,1
"RRAGD",0.0116723825965213,-1.95197163295459,0.31,0.45,1
"MN1",0.00288768615991264,-1.95251963514693,0.241,0.426,1
"RPL30",1.01454416123931e-14,-1.95266100285488,0.603,0.941,1.87203688631877e-10
"KLHL36",0.211515632705764,-1.95385799542724,0.241,0.317,1
"NCR3LG1",0.0224305252580478,-1.9549285562197,0.328,0.172,1
"TRAFD1",0.126579189285078,-1.95697375159911,0.259,0.34,1
"TXLNG",0.0388376364229373,-1.9581379773404,0.224,0.361,1
"MOBP",0.00442845793988108,-1.96079820907712,0.103,0.278,1
"NBEA",1.98654117021179e-05,-1.96095975921282,0.81,0.849,0.36655657672748
"KIAA1191",0.00496264403523713,-1.96779169214812,0.414,0.568,1
"MSRA",0.0125214298307417,-1.96806347812277,0.172,0.325,1
"ENSG00000289042.1",0.463422210113616,-1.97250938315396,0.293,0.213,1
"ATP7B",0.156351861767122,-1.973786508155,0.172,0.254,1
"ASNA1",0.0015789253391201,-1.97465113815753,0.138,0.343,1
"ZNF417",0.0113480734922526,-1.97519875442559,0.155,0.311,1
"PXYLP1",0.0760711828141236,-1.97555236738805,0.172,0.281,1
"CAMKV",2.19687108382024e-05,-1.9762893111888,0.224,0.488,0.40536665238651
"GPN3",0.00791625717594175,-1.97681198052089,0.138,0.308,1
"SEH1L",0.483402557404353,-1.9782489619691,0.466,0.432,1
"RSBN1",0.54489633345021,-1.98009279631422,0.483,0.444,1
"MED17",0.980520700549649,-1.98026393172829,0.621,0.503,1
"PRAF2",0.0487456859628944,-1.98028559871402,0.155,0.272,1
"COMMD2",0.00768896772498192,-1.98121303451706,0.224,0.402,1
"MRPL52",0.0164916132819985,-1.98538979280958,0.259,0.408,1
"CERS6",0.890023095317216,-1.98572201015949,0.483,0.411,1
"FKBP1A",2.38373858612464e-07,-1.98663941554307,0.448,0.751,0.00439847443911719
"FAT4",0.0436892619152302,-1.98717177633493,0.328,0.429,1
"MAP7D2",0.0708406881039262,-1.98766190662417,0.379,0.438,1
"ING1",0.085067551398254,-1.98855082952086,0.224,0.311,1
"SSRP1",0.0868140304431801,-1.99017184826847,0.362,0.429,1
"GRIA1",0.00289662233811132,-1.99853103961931,0.569,0.666,1
"EEA1",0.165079396804663,-1.99919308580138,0.776,0.639,1
"VMP1",0.000712165724976726,-2.00031808203656,0.397,0.639,1
"ENSG00000285669.1",0.0236627953078787,-2.00044031590175,0.121,0.26,1
"SEC63P1",0.332545577536954,-2.00180018935282,0.19,0.251,1
"NSG1",9.13148404847815e-06,-2.0030168007742,0.19,0.512,0.168494143662519
"TMEM181",0.00373153653356325,-2.00906915669064,0.345,0.509,1
"LINC01277",3.45679164090491e-07,-2.01075993964853,0.431,0.13,0.00637847193579775
"MANBA",0.286950874647054,-2.01122169867976,0.31,0.34,1
"YBX1",4.45209017153739e-09,-2.01163303435563,0.552,0.828,8.21499678452079e-05
"HMGXB4",0.00180171979946851,-2.01186284762846,0.345,0.524,1
"ANO4",0.000224892343494841,-2.0153972086119,0.172,0.417,1
"SPINT2",0.00649366794258104,-2.01567533508602,0.103,0.263,1
"CSGALNACT2",0.559341380075782,-2.01835779460719,0.293,0.314,1
"RPLP0",2.43484236193821e-08,-2.01852557554199,0.603,0.825,0.000449277112624838
"LINC01551",0.105446902058575,-2.01890102694723,0.638,0.592,1
"DEPDC5",0.54241461059826,-2.01909331538642,0.259,0.302,1
"RAF1",0.117450233934838,-2.01969752617592,0.724,0.686,1
"ENSG00000286223.1",0.00146025145206812,-2.0198908755792,0.276,0.47,1
"MTUS2",0.0215852009026176,-2.02018805223561,0.172,0.317,1
"ZNF347",0.497539911152285,-2.02207005413195,0.259,0.293,1
"EMP1",0.00552403175409632,-2.02246876960426,0.259,0.115,1
"KBTBD7",0.836779154406954,-2.02410426517264,0.31,0.287,1
"HSDL1",0.0567689651300681,-2.02429006653428,0.362,0.438,1
"KBTBD2",0.948815209534836,-2.02470645432905,0.552,0.447,1
"CNP",0.182354382707624,-2.02519651452313,0.845,0.68,1
"WDFY1",0.0419083670828353,-2.02528596756584,0.19,0.299,1
"LAMB1",0.00450803147827685,-2.02695716717634,0.241,0.438,1
"FAM13A.AS1",0.205544760867194,-2.02711280130713,0.259,0.302,1
"SCN1A",0.0114073780230331,-2.02760344571055,0.362,0.476,1
"DHCR24",0.000559037614687432,-2.03005537127776,0.19,0.432,1
"CLIC4",0.998373925732322,-2.03126263935311,0.569,0.432,1
"MCM4",0.41170209197005,-2.03279553508031,0.31,0.328,1
"HDAC2",1.10543787600998e-06,-2.03294401840127,0.603,0.793,0.0203975396881361
"UBE4B",0.0539330139401748,-2.03326938363468,0.569,0.612,1
"IGSF3",0.000378291913896809,-2.0348635856295,0.121,0.355,1
"AC013394.1",0.052881682335526,-2.03636395321469,0.379,0.222,1
"TBC1D4",0.128793971958377,-2.03643990903754,0.241,0.317,1
"SCG2",0.42958358191429,-2.03683622279936,0.69,0.544,1
"PARP8",0.0466062293333573,-2.03812356677672,0.259,0.37,1
"RUNDC3B",0.00337524717783176,-2.03820705266362,0.138,0.328,1
"LCMT2",0.0243635804515868,-2.03822199327215,0.431,0.257,1
"ST3GAL2",0.710212795647562,-2.04010786260122,0.345,0.355,1
"RPL12",1.09276090983227e-12,-2.0401152614303,0.448,0.858,2.0163624308225e-08
"SCN2A",5.79608821700138e-07,-2.04381260313253,0.414,0.689,0.0106949419780109
"CNTN5",0.00573548564066925,-2.04469239886317,0.121,0.284,1
"HNRNPA1",4.12219445043809e-13,-2.04703834557615,0.828,0.973,7.60627319994837e-09
"COBL",0.0649866934329931,-2.0477439686389,0.328,0.399,1
"THAP12",0.00219482397758894,-2.04994840147082,0.086,0.29,1
"BRPF3",0.00282266791297578,-2.05032356138199,0.121,0.299,1
"NRXN3",0.309711043138418,-2.05126382846865,0.621,0.515,1
"CES4A",0.000978390764831126,-2.0513299555214,0.103,0.311,1
"DAB1",5.17061698217191e-06,-2.05178576104958,0.224,0.55,0.095408224555036
"NAP1L3",0.000638141223577394,-2.05346789505317,0.414,0.604,1
"UHRF1BP1L",0.000471705906140654,-2.05806316273422,0.293,0.527,1
"SMAP2",0.00332034366687693,-2.05806721011884,0.207,0.423,1
"APP",9.3789734476444e-08,-2.05871692805758,0.603,0.79,0.00173060818055934
"FBXL2",0.0701537765257842,-2.0592741996808,0.31,0.391,1
"PIBF1",0.42433413457094,-2.05955487853729,0.345,0.346,1
"ATP9A",0.00289161398674614,-2.06082326059789,0.621,0.707,1
"CDH8",0.00575199333662888,-2.06556877922487,0.155,0.322,1
"RNF6",0.250322279502325,-2.06954479598865,0.224,0.272,1
"PRDM8",0.000619163099993375,-2.06994309214198,0.069,0.281,1
"RTRAF",8.07990296506364e-06,-2.07170857244171,0.259,0.556,0.149090369511354
"SLC44A1",0.248266852360559,-2.07416226532063,0.828,0.784,1
"OSTF1",0.0415753891469873,-2.07710503276087,0.155,0.284,1
"CBLB",0.000288590729717072,-2.07783643289821,0.241,0.488,1
"TUBG1",0.183634226030379,-2.07963636638164,0.19,0.251,1
"ZC3H6",0.574831158228346,-2.0807203933148,0.586,0.524,1
"TRIM28",0.0166398194789843,-2.08346581064269,0.138,0.293,1
"GNAZ",9.53689656219364e-05,-2.08464158434058,0.155,0.438,1
"RPL36A",8.10440549145027e-05,-2.08513278145843,0.086,0.355,1
"MTMR2",0.011183666940016,-2.08597262522088,0.569,0.648,1
"DEK",3.66927312670264e-05,-2.08709744092313,0.5,0.76,0.677054277339171
"ANKRD13C",0.000245112017418078,-2.08853848936604,0.276,0.544,1
"BEX1",4.40947639679535e-10,-2.08874711536154,0.431,0.82,8.13636584736678e-06
"SH3GL1",0.000262845547056881,-2.09036263338091,0.103,0.349,1
"MSH2",0.00564279379426258,-2.09214093203569,0.431,0.556,1
"ABCA10",0.00650624707887168,-2.09468666636352,0.397,0.192,1
"THAP1",0.387952080631973,-2.09510070221057,0.224,0.26,1
"MRM3",0.0111572684149504,-2.09531670510511,0.293,0.133,1
"ELOVL4",0.00370332388885646,-2.09548165193999,0.172,0.358,1
"ANKRD19P",0.0110827403571589,-2.09699520538956,0.103,0.251,1
"ZNF385D",0.00710244197325687,-2.0974186594943,0.328,0.473,1
"RPL18A",4.25156813359361e-10,-2.09969297708279,0.5,0.864,7.84499352010694e-06
"SHISA7",0.00463977319725127,-2.10095774862011,0.103,0.269,1
"GOT1",0.284358913996781,-2.10172698086488,0.621,0.512,1
"AP003086.1",0.156816525715737,-2.1058816272594,0.259,0.169,1
"MAP2K4",3.27876292485173e-06,-2.10607692802549,0.224,0.565,0.0604997334893642
"AP3B2",0.112434205401556,-2.10784322125139,0.379,0.441,1
"ACLY",0.000338214032306193,-2.10880086994114,0.448,0.648,1
"SNAP25",2.92176552441867e-06,-2.11025783287173,0.724,0.808,0.0539124174565733
"FCHSD2",4.24067975373507e-05,-2.11348376425138,0.31,0.583,0.782490228159196
"YTHDF2",7.53680527019718e-05,-2.11803206542891,0.379,0.645,1
"ETF1",0.00179524320558948,-2.1182862928267,0.397,0.562,1
"RUNX1T1",0.000298977368831282,-2.11947995597246,0.672,0.775,1
"TRAPPC2",0.0640074444396775,-2.12183312146993,0.655,0.601,1
"MARCKSL1",9.56630154420703e-06,-2.1219109449879,0.586,0.79,0.176517396093708
"SLC39A6",2.19066881323035e-05,-2.12679272376504,0.414,0.636,0.404222209417264
"RCAN1",0.000427192887903315,-2.1297791296794,0.138,0.382,1
"UBE2J1",0.0208839830275541,-2.13092700933685,0.31,0.473,1
"DISP2",0.000257710294617029,-2.13558409172974,0.241,0.462,1
"RAP2B",5.41615407082424e-05,-2.13588833523236,0.431,0.666,0.999388749148489
"USP13",0.0917187069821302,-2.13988885827611,0.362,0.411,1
"CCSER1",3.92641771738701e-05,-2.14219850185823,0.121,0.399,0.724502597212252
"PEX26",0.0710666420557156,-2.14387670200752,0.172,0.272,1
"RAPGEF4",0.00729006434261493,-2.1447657163267,0.276,0.432,1
"FABP3",4.38706133152847e-05,-2.14517671577196,0.172,0.459,0.809500556893633
"AATK",0.0123101443979672,-2.1454467567094,0.241,0.396,1
"TBC1D9",0.0027179526939011,-2.14565257214177,0.172,0.361,1
"TIMP2",1.15461328720089e-09,-2.14595444231877,0.414,0.766,2.13049243754308e-05
"ADGRL2",0.000726105620647472,-2.14836820874316,0.328,0.512,1
"NLK",0.0998654509991936,-2.1497415010542,0.31,0.361,1
"CCT8P1",0.0003308194399175,-2.15394032475643,0.103,0.346,1
"RPL14",1.21386278178485e-11,-2.15614008513483,0.672,0.92,2.23981960494941e-07
"EIF3L",1.26705558928394e-06,-2.15661388534443,0.293,0.609,0.0233797097334674
"ZNF776",0.59389051273838,-2.1580104461096,0.276,0.281,1
"ARPP21",0.00132331432537499,-2.16242316120724,0.431,0.568,1
"NUP62",0.0001674585813371,-2.16727595851537,0.172,0.435,1
"SAMD12",8.41092782211999e-08,-2.16876675862871,0.276,0.686,0.00155198440173758
"SLITRK4",4.53960017699416e-05,-2.17037400840893,0.19,0.473,0.837647024658963
"ETV3",0.155787565786202,-2.17432186792601,0.241,0.328,1
"SEMA6A",0.0138756754142996,-2.1745786235106,0.517,0.592,1
"ENSG00000286125.2",0.330624450214485,-2.17604236460247,0.259,0.296,1
"AKR1A1",0.00967469532576307,-2.17748012403981,0.31,0.479,1
"SRGAP2C",1.08131573423521e-07,-2.17809105219642,0.448,0.749,0.00199524379281081
"RAD23B",0.000394523960565686,-2.17969055425424,0.603,0.698,1
"HMGB3",0.000574149396689943,-2.17970203496894,0.241,0.453,1
"ARHGEF7",2.38677546070253e-05,-2.18022926886892,0.621,0.74,0.440407808008831
"RALGPS2",0.261866822925963,-2.18127805780949,0.241,0.293,1
"AKT3",0.225693568502278,-2.18188164449193,0.19,0.251,1
"MFSD6",0.0112024874960092,-2.18203232487421,0.207,0.367,1
"ACVR2A",0.000193980143951943,-2.18234023484333,0.534,0.692,1
"IVNS1ABP",4.80687499398861e-06,-2.18348209545449,0.293,0.627,0.0886964573890778
"RPS3AP47",2.18952394702925e-06,-2.1881295968199,0.155,0.47,0.0404010958705837
"AC092683.1",0.000381188640624269,-2.18836103466638,0.241,0.459,1
"KHDRBS3",9.78273250061105e-08,-2.18879646921446,0.259,0.615,0.00180510980101275
"SORCS3",0.0105808176835488,-2.18927920308985,0.138,0.299,1
"NAP1L2",0.0309159102791894,-2.18985604251927,0.207,0.32,1
"GALNT13",0.00386444046267594,-2.19371694180927,0.121,0.314,1
"SPATS2",0.000262672724387011,-2.19510411629023,0.224,0.473,1
"ZNF204P",0.00606919433276546,-2.19864195425666,0.121,0.284,1
"PCLO",4.53654560527001e-07,-2.19889899680786,0.483,0.734,0.00837083395084423
"ZNF573",0.126279549640211,-2.20215766214498,0.483,0.331,1
"MYADM",6.84322826735856e-06,-2.203738505317,0.259,0.586,0.1262712479893
"RPL26",1.40201990812947e-13,-2.20506760420366,0.414,0.873,2.5870071344805e-09
"HELLS",0.0200100606566187,-2.20723934806842,0.19,0.337,1
"CFDP1",1.5322445166412e-06,-2.21210753319458,0.431,0.713,0.0282729758210633
"KHDRBS2",7.49737910670027e-05,-2.21259043452356,0.19,0.467,1
"DENR",0.00248651232137236,-2.21424503494922,0.362,0.515,1
"HNRNPAB",0.00783846357466271,-2.21440361394216,0.121,0.278,1
"SYT1",3.62359675742674e-05,-2.21576424315403,0.759,0.754,0.668626073680382
"EEF1B2",7.46121807902074e-09,-2.22023486737876,0.414,0.757,0.000137674395994091
"CSTF3",0.00526657867924338,-2.22181029230207,0.379,0.538,1
"GPR137C",0.00186694361282913,-2.22256972594132,0.397,0.538,1
"ENSG00000289353.1",0.51768900758034,-2.22302200098419,0.31,0.299,1
"ZNF286A",1.96746885611145e-08,-2.22349228075653,0.172,0.607,0.000363037353329685
"SEMA5A",0.0023514039965631,-2.22349956624921,0.155,0.355,1
"RPL34",2.07960509656036e-14,-2.22680685698957,0.69,0.95,3.83728732417318e-10
"PTMA",9.58568202271108e-19,-2.22729355839543,0.948,0.997,1.76875004683065e-14
"CAPNS1",0.000645738723672688,-2.23051553845247,0.207,0.444,1
"KLHL18",0.890158579631294,-2.23114016135377,0.379,0.328,1
"AC092828.1",0.0179508563560767,-2.23194691504384,0.121,0.257,1
"TOMM20",1.11940603831197e-06,-2.23281922468475,0.483,0.781,0.0206552802189324
"MEF2C.AS2",0.134262157535168,-2.23324356309903,0.207,0.287,1
"DCK",0.0029598283360305,-2.23466818849908,0.138,0.325,1
"RPS19",1.39979660603211e-10,-2.23495958365849,0.81,0.905,2.58290469745046e-06
"NCALD",1.29030195797042e-09,-2.23539320567078,0.19,0.63,2.38086517284702e-05
"CACNA2D1",0.00197377627834402,-2.23565850690663,0.328,0.524,1
"IL1RAPL1",5.95971879118055e-06,-2.23760798531818,0.138,0.482,0.109968731134864
"AC006387.1",0.00354092745710306,-2.23916059135654,0.086,0.263,1
"ENSG00000289013.1",0.128562399481688,-2.24112658647294,0.431,0.453,1
"ST18",0.000410019270429849,-2.24143088158801,0.069,0.299,1
"SSBP3",8.19127091450917e-05,-2.24506203370679,0.276,0.538,1
"TCEAL7",2.80008021456672e-05,-2.24526552798596,0.345,0.589,0.516670801191851
"SLC39A10",3.15644309144569e-05,-2.24730528480342,0.466,0.692,0.58242687923356
"NOL11",0.0022083156383795,-2.24750744631097,0.224,0.426,1
"SLC38A2",8.08647679364084e-09,-2.24760205240193,0.655,0.879,0.000149211669796261
"RPS21",2.40665555057325e-10,-2.2480290993325,0.397,0.793,4.44076082191776e-06
"MIR1244.2",1.84230137602671e-10,-2.25078705762009,0.362,0.763,3.39941449904449e-06
"GRM7",0.0182799233106992,-2.25174542915344,0.207,0.358,1
"GABRB3",0.000151094997539404,-2.25379998418037,0.362,0.568,1
"BTN2A1",0.362030648076347,-2.25629795751583,0.328,0.346,1
"TSHZ3",0.00137942371250198,-2.25835717067596,0.086,0.275,1
"ANKRD20A7P",0.978861716028076,-2.25962588236809,0.328,0.278,1
"CSRP2",0.00895105880308644,-2.26028026771115,0.241,0.405,1
"CCDC77",0.577978413046732,-2.26115511781274,0.276,0.234,1
"TRIM24",0.000342470585721789,-2.26123850204533,0.345,0.565,1
