gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
C9orf3,0.000209543640024,0.484987316110974,0.491,0.29,1
PEBP1P2,1.27427472042837E-08,0.484221064424845,0.427,0.164,0.000235129171413
SNRPA1,4.92796794198416E-06,0.484151167950881,0.809,0.538,0.090930864465492
KCNQ1OT1,1.78190854636299E-09,0.484116706195046,0.882,0.608,3.28797764974898E-05
SPIN3,1.09054525344224E-11,0.483988912445718,0.491,0.154,2.01227410165163E-07
ZNF830,0.000823133234922,0.4837737048821,0.427,0.252,1
ATXN10,4.54523476634294E-06,0.483181208928634,0.882,0.678,0.08386867190856
PSMA1,5.04528194699103E-09,0.483058862315112,0.855,0.542,9.30955424858785E-05
WDR13,7.23097988435021E-05,0.482691598554883,0.609,0.402,1
TMEM107,5.05808758837227E-05,0.48201619900759,0.436,0.231,0.933318321806451
RIC8B,0.000439191313799,0.481727824627369,0.418,0.238,1
MRPL15,2.17477879695324E-09,0.481138798080447,0.564,0.224,4.01290183613813E-05
MT.CO2,1.73624860240643E-06,0.481098331125878,1,1,0.032037259211603
LDHB,1.62800426064017E-07,0.480931694858064,0.973,0.857,0.003003993461733
ANKRD13A,0.000265932473547,0.480570000457933,0.436,0.255,1
AJAP1,3.11613029735266E-14,0.47939498026639,0.5,0.133,5.74988362467513E-10
FAM160A2,0.053634252140074,0.479356676424816,0.291,0.196,1
ENSG00000289463.1,3.53713905105526E-05,0.479351253174293,0.736,0.514,0.652672897700716
PSMC3,2.79804540757976E-08,0.479148025785961,0.664,0.381,0.000516295338607
EMC4,1.00812436875341E-08,0.478989497224792,0.855,0.545,0.000186019108522
RASA4,8.98439059349051E-05,0.478852596876287,0.291,0.126,1
SUZ12P1,3.22664818049698E-09,0.478818802354403,0.818,0.535,5.95381122265302E-05
NLGN1,2.16437050360452E-07,0.478307765924762,0.691,0.423,0.003993696453251
LBH,0.001139594898179,0.478133399579335,0.464,0.273,1
MRPL30,2.04340130859785E-08,0.477960411018181,0.555,0.248,0.000377048409462
MAGED1,5.6564767190464E-09,0.477591720305061,0.945,0.72,0.00010437330842
LINC02001,1.21876653223128E-07,0.477563900907715,0.445,0.171,0.002248868005273
ANKRD36B,2.45966295134661E-09,0.477267216233101,1,0.853,4.53857007782477E-05
TRIT1,0.013483035807386,0.47726584239849,0.418,0.283,1
AC007405.1,0.001298970139421,0.477263174221989,0.4,0.255,1
ZNHIT3,3.15397444555575E-10,0.476643867170405,0.555,0.22,5.81971364693948E-06
ATP7B,0.000120795951456,0.476501413944825,0.373,0.192,1
DNAH1,0.006415185507655,0.476258695500423,0.255,0.14,1
WDR36,0.000196031286,0.47616908730177,0.618,0.42,1
CHCHD2,1.36193102998538E-05,0.475937612805639,0.909,0.759,0.251303513652902
DCAF4,8.94720353910876E-05,0.47589146502344,0.282,0.119,1
ENTPD6,2.09253192502892E-12,0.475536077648594,0.5,0.147,3.86113990806337E-08
MRPL38,0.000123743871505,0.475060111611982,0.273,0.119,1
DUT,0.00457896254261,0.47471187253935,0.455,0.283,1
ZNF14,0.00525502239503,0.474072644354208,0.318,0.192,1
OSBPL2,6.68224596743876E-08,0.473599564248193,0.664,0.332,0.001233008025912
CNIH1,1.20740437372729E-06,0.473480990975057,0.7,0.423,0.022279025504016
DCBLD2,0.000629601676845,0.473450282694547,0.545,0.385,1
HAUS5,0.023294823972316,0.473285996140321,0.309,0.199,1
CD47,2.81609147848034E-07,0.472867190574128,0.991,0.892,0.005196251996092
CPNE2,2.54282017345788E-07,0.472028321590525,0.527,0.259,0.004692011784064
AC073107.1,0.001151153319572,0.471930320183836,0.264,0.122,1
SRP14P2,3.9653343415663E-05,0.471621027645212,0.527,0.346,0.731683492705813
SLC4A1AP,4.19074455566535E-08,0.471448611147738,0.755,0.451,0.000773276185411
EFCAB2,1.0936925740911E-06,0.471092441318778,0.391,0.168,0.020180815377129
RPAP3,1.03698781224131E-09,0.470956825240358,0.673,0.332,1.91344991114767E-05
MKNK1,6.76313506824407E-14,0.470667958043832,0.773,0.308,1.2479336827924E-09
NUDC,8.15654672093102E-09,0.470544876489956,0.718,0.462,0.000150504600095
SH3BGRL2,5.29105250022444E-08,0.470436239385726,0.6,0.301,0.000976305007341
R3HDM2,2.11054600471854E-05,0.470136748186066,0.973,0.853,0.389437948790664
USE1,9.36629765089316E-05,0.470032927915767,0.491,0.276,1
TMEM126A,2.54685626924581E-09,0.469969401774052,0.609,0.276,4.69945918801237E-05
SLF1,1.81471795717326E-08,0.469909569673145,0.691,0.353,0.000334851757458
KIAA0586,6.63814585209923E-06,0.469785518382293,0.718,0.462,0.122487067262935
ANKRD20A1,1.65183476863537E-12,0.469779680821043,0.509,0.154,3.04796551508598E-08
CLIP4,1.90503064916602E-11,0.469413184958824,0.845,0.462,3.51516255384114E-07
PCNT,9.05090009617255E-06,0.4692387372902,0.773,0.542,0.167007208574576
IMMP1L,6.53915679230115E-07,0.468860785041318,0.509,0.234,0.012066052113154
FBXO33,3.68023379567186E-07,0.468702764826716,0.527,0.262,0.006790767399774
CHMP5,2.26830968795812E-06,0.468571816209721,0.891,0.612,0.041854850362203
PPP2R2B,1.14346705114271E-06,0.468447877448965,0.918,0.661,0.021099254027685
CAB39L,0.001675176627624,0.468404966844401,0.445,0.294,1
NUP133,4.41610862137502E-09,0.468257799092298,0.682,0.343,8.1486036281612E-05
ESRRG,1.47756116756354E-05,0.467519402128979,0.491,0.259,0.272639586638825
DENND1B,1.61479107955921E-07,0.467387958460454,0.573,0.297,0.002979612500003
CDH12,0.005874923208077,0.466887199759792,0.255,0.143,1
HINFP,1.28185434646323E-06,0.466815145570718,0.427,0.189,0.02365277640094
NAT9,2.14009172574457E-05,0.466757615726171,0.3,0.119,0.394889725234387
WDR45,4.66657307119634E-07,0.466745752969854,0.409,0.157,0.008610760630971
SH3PXD2A,3.46300273834334E-07,0.466157745332733,0.527,0.266,0.006389932652791
GNAZ,5.67657824895614E-07,0.465897908425834,0.6,0.318,0.010474422184974
ADCY8,0.005953458855231,0.465568357522953,0.273,0.15,1
FAM193B,0.017011676762539,0.465506214116141,0.455,0.304,1
STIP1,1.58391754369806E-08,0.465325514635373,0.836,0.5,0.000292264465163
ENSG00000287900.1,9.50236018566533E-08,0.465041250638447,0.373,0.133,0.001753375501459
KITLG,1.34513544294456E-15,0.464605408333835,0.555,0.147,2.4820439193213E-11
FAM98A,1.96209253101328E-05,0.463976996767197,0.645,0.385,0.36204531382257
FUT9,5.20319119507391E-08,0.463281129115444,0.791,0.528,0.000960092839315
CUL4A,0.006783610690815,0.462471988647763,0.545,0.402,1
IDS,5.51079773196928E-07,0.462365674572375,0.6,0.346,0.01016852397503
PCID2,1.43783821711165E-06,0.462183874809269,0.536,0.259,0.026530990782144
RTN4,1.0716688651072E-06,0.461560966335151,1,0.979,0.019774433898958
GEMIN5,0.010551507937707,0.461346277234033,0.309,0.192,1
OTUD4,0.000247314701874,0.461331151552779,0.555,0.336,1
RNPS1,1.15677685603957E-10,0.46123013460828,0.964,0.738,2.13448465476422E-06
JAZF1,0.00013453462245,0.460555498385253,0.509,0.315,1
MT.ND1,1.33037847251213E-05,0.460067136288718,1,0.997,0.245481435747938
C4orf3,1.75320204303033E-06,0.460039467312924,0.827,0.577,0.032350084097996
TKT,1.68154341671978E-05,0.459899420439641,0.564,0.329,0.310278391253134
DCAKD,5.81724607952106E-06,0.459830268064117,0.773,0.556,0.107339824659323
COG3,0.059498583329438,0.459022616942225,0.373,0.276,1
PSRC1,0.247906021047458,0.458399839781876,0.309,0.252,1
DYNC1LI2,9.96340715997419E-07,0.458327852721919,0.873,0.605,0.018384478891584
KRTCAP2,0.000100818642091,0.458047663954844,0.564,0.343,1
HDGFL3,2.12737035640621E-06,0.457956556245974,0.936,0.664,0.039254237816407
CPB2.AS1,0.030989040002199,0.457946090748135,0.355,0.238,1
P3H1,2.00493535203162E-05,0.457447961658333,0.555,0.357,0.369950671156875
ANK3,3.2558613227675E-10,0.457323654524433,1,0.661,6.00771531277058E-06
PHF2,0.069512125318991,0.457315214179319,0.382,0.29,1
NUP93,2.45367578647362E-09,0.457039935609345,0.691,0.346,4.52752256120113E-05
XAB2,4.97055185372662E-05,0.456867260955184,0.255,0.098,0.917166228049635
MARF1,0.149540831020227,0.456686696111723,0.327,0.276,1
NSUN3,0.005640133794177,0.456659869387243,0.391,0.262,1
FN3KRP,6.09793773492337E-05,0.456420505437603,0.364,0.175,1
SAMHD1,4.59313323374335E-07,0.455806389704883,0.536,0.269,0.008475249442903
NBAS,2.36872227362298E-07,0.45543957774271,0.8,0.521,0.004370766339289
TOR1B,0.000512297728118,0.455243821673863,0.255,0.112,1
TXN2,2.68719968217715E-05,0.455047970170399,0.673,0.43,0.495842085355327
ATP6V1G1,4.54216752558927E-09,0.455034881384931,0.964,0.741,8.38120751821732E-05
SMIM26,3.2753109354499E-06,0.455004776748485,0.736,0.493,0.060436037380922
TOM1L1,1.53680077507788E-06,0.454671543389257,0.273,0.084,0.028357047901737
DUBR,3.22802917196637E-05,0.454601553420234,0.445,0.231,0.595635942811235
KRIT1,2.74611038243786E-07,0.454378140539816,0.736,0.469,0.005067122877674
SS18L1,4.88876485684101E-06,0.454331182533812,0.527,0.28,0.09020748913843
C18orf25,2.55255003645473E-05,0.453974014127557,0.545,0.325,0.470996532726627
ADAL,5.22785438124942E-05,0.45317374180693,0.418,0.213,0.964643690428143
AKIP1,5.40834162895053E-06,0.453134334491088,0.327,0.122,0.099794719737395
HUNK,8.11713583665289E-06,0.452914013651751,0.336,0.133,0.149777390457919
TCAF1,3.70389172608423E-06,0.45268323131627,0.382,0.154,0.068344210129706
SENP2,0.000714896514321,0.452525033157641,0.664,0.521,1
TPP2,2.96302806263723E-08,0.452164092453563,0.891,0.689,0.000546737938118
RAB5B,6.67526647819495E-08,0.45215871367664,0.818,0.514,0.001231720170557
SEPT7P2,6.87755176722176E-08,0.451759019041485,0.718,0.416,0.001269045852088
ZDHHC3,3.88554391822891E-06,0.451638020642751,0.309,0.115,0.07169605637916
GANAB,8.74033290402107E-05,0.451612114177998,0.564,0.339,1
Z83843.1,1.94166182494599E-05,0.451292939853426,0.264,0.094,0.358275439939035
ASTN1,3.7027712406592E-07,0.450950079602909,0.745,0.469,0.006832353493264
CRYZL1,9.91161158749216E-08,0.450347950009768,0.845,0.566,0.001828890570124
MAEA,2.4414872506009E-07,0.450050051198621,0.482,0.224,0.004505032274809
AVL9,4.12497463593141E-10,0.449857629904324,0.791,0.43,7.61140319822064E-06
UBE3D,9.47604678695305E-06,0.449782042951074,0.373,0.171,0.174852015312858
KRBOX4,0.000172924397101,0.449714539234299,0.464,0.266,1
THUMPD2,0.026257017838246,0.449588682091557,0.509,0.381,1
ACBD3,3.84416724312699E-05,0.44937476236491,0.591,0.346,0.709325739701792
CCDC34,7.12801307542999E-07,0.449365412717275,0.336,0.122,0.013152609726783
ADARB1,1.75777706845701E-05,0.449334982181411,0.373,0.175,0.324345024671688
MT.ND5,0.000381217236575,0.448976550924117,1,0.99,1
COPS4,1.14764575421589E-09,0.448973456829678,0.8,0.479,2.11763594567916E-05
CHST11,0.002288946337922,0.448847598025139,0.336,0.185,1
GLMN,7.27877023286245E-10,0.448724593337819,0.591,0.252,1.34307868336778E-05
UBLCP1,2.85734756113805E-09,0.448663022383134,0.764,0.458,5.27237771981194E-05
NPIPB11,2.77042531960681E-07,0.448400733792879,0.545,0.287,0.005111988799738
TBCAP1,0.003350759204839,0.448362732507701,0.355,0.213,1
PCDH7,2.51730490638582E-08,0.448119939101383,0.755,0.427,0.000464493101326
POLE3,9.1495828809232E-07,0.447551964083138,0.618,0.332,0.01688281033188
PMPCA,0.000301587857641,0.447521254713602,0.427,0.238,1
ARPP21,0.001791614881284,0.447514143416963,0.673,0.5,1
BNIP1,0.000279864315707,0.447316442429136,0.309,0.143,1
HIVEP3,9.91185871329564E-12,0.447182738747935,0.718,0.308,1.82893616977731E-07
TRNAU1AP,0.000125142160079,0.447091928913253,0.573,0.336,1
GPS1,3.47253234250953E-07,0.44701436112599,0.482,0.217,0.006407516678399
DGKI,9.59053083674914E-09,0.446973986360647,0.673,0.364,0.000176964475
SDF2,0.000157360947556,0.446434570951315,0.518,0.315,1
FKTN,0.000933972096216,0.446243050407122,0.527,0.35,1
DDHD1,6.76979990790536E-07,0.446138328147536,0.8,0.507,0.012491634790067
TTC21B,6.12409619080067E-11,0.44602900364389,0.855,0.493,1.13001822912654E-06
CELSR2,1.5560054480216E-06,0.445910908539317,0.827,0.559,0.028711412526895
LMBRD1,3.93985959958496E-08,0.4458409790986,0.927,0.629,0.000726982893315
WDR46,2.28551722056261E-06,0.445769149800467,0.264,0.08,0.042172363753821
BRCC3,3.15657125754562E-08,0.445764550905713,0.518,0.213,0.000582450528442
AC006001.3,0.003796955505885,0.44557575942903,0.682,0.524,1
GGH,0.000620605452571,0.444772658211655,0.518,0.353,1
PITPNA,2.36519118841805E-07,0.444239075837143,0.636,0.371,0.004364250780869
TFG,1.1949048096135E-05,0.444059688075629,0.7,0.444,0.220483835469884
PSENEN,0.003630031978649,0.443929988587284,0.418,0.255,1
KIF21A,1.57478915789971E-07,0.443701941467208,0.964,0.808,0.002905800954157
SUPT3H,7.95536141046566E-07,0.443656585541828,0.427,0.178,0.014679232874591
PIP4K2C,1.19980350915599E-12,0.443572431547937,0.636,0.259,2.21387743509464E-08
NUAK1,2.72379685428075E-07,0.443046065614574,0.718,0.455,0.005025949955519
ZNF641,2.80731078474248E-06,0.442574147326896,0.518,0.252,0.051800498600068
HSPA13,0.000213071830014,0.442491496711199,0.682,0.507,1
KIAA0319L,3.27710570499146E-08,0.442023229677605,0.773,0.416,0.000604691544685
SDHAP1,9.26008572913524E-06,0.441830403479657,0.627,0.346,0.170867101874003
ENSG00000285548.1,9.82979232986048E-06,0.441198107071458,0.318,0.126,0.181379328070586
CIR1,6.46829187559381E-08,0.441176782680276,0.918,0.566,0.001193529216885
EXTL2,2.41027944668183E-09,0.440763752019046,0.6,0.262,4.44744763501731E-05
DDX50,9.25075582422376E-10,0.440537329824785,0.709,0.36,1.70694946468577E-05
C17orf75,3.4033503983317E-05,0.440112218734557,0.5,0.301,0.627986215500165
MUM1,6.08944610935153E-11,0.439983856409074,0.936,0.626,1.12362459609754E-06
PTTG1,4.53941362753643E-08,0.439668592863962,0.364,0.119,0.000837612602553
AKTIP,4.13373559453397E-07,0.439276045752959,0.564,0.283,0.007627568919034
OSER1.AS1,8.63911926007874E-06,0.439236282792499,0.518,0.276,0.159409028586973
FAF1,3.49619108220737E-08,0.439229466178838,0.673,0.353,0.000645117178489
UBE2N,3.39063804669087E-06,0.438217869377997,0.918,0.699,0.06256405323754
WNK2,8.81456896804637E-08,0.438100419543529,0.518,0.227,0.001626464265984
HSP90AB2P,8.44622726141577E-07,0.437944536772888,0.555,0.311,0.015584978542764
CAMSAP2,1.88310302314813E-09,0.437872060125596,0.927,0.654,3.47470169831293E-05
ASH2L,4.22317647225451E-08,0.437652001599134,0.5,0.213,0.00077926052266
BASP1.AS1,0.001380982916842,0.437518950607612,0.364,0.213,1
ENSG00000287650.1,7.33484212934139E-05,0.437210040459016,0.282,0.112,1
YAF2,0.000272855828364,0.437142336563508,0.691,0.493,1
ZC3H13,1.8137726462953E-06,0.437095372789971,0.936,0.801,0.033467732869441
PLGLB1,1.34186222704065E-06,0.436287954532931,0.282,0.087,0.024760041813354
RNF145,1.17522261221785E-06,0.435628288970361,0.691,0.427,0.021685207640644
ZSWIM5,0.524511786981159,0.435311463943898,0.255,0.238,1
PRPF18,0.000145392531242,0.435182326159589,0.418,0.224,1
RBFOX2,1.59522121334605E-11,0.434994026310127,0.9,0.503,2.94350218286614E-07
YARS2,1.83594631782557E-07,0.434811215530486,0.391,0.143,0.003387688145652
NOP58,2.59918779819599E-09,0.434803091779197,1,0.745,4.79602132523124E-05
PPP3CC,0.034044656565804,0.434773311336842,0.355,0.259,1
CEP112,6.60481133877945E-07,0.434350726917878,0.455,0.203,0.012187197882316
CKMT2.AS1,0.020935870580559,0.433844376842254,0.3,0.192,1
POLR3GL,6.16434973578269E-05,0.433609299192538,0.4,0.196,1
DBNL,1.20299962318144E-05,0.433264548755873,0.555,0.315,0.221977490469439
SH3GL3,2.33479874322841E-12,0.433004387415672,0.791,0.339,4.30817064100507E-08
MORF4L2,3.33405395654801E-06,0.432603737098093,0.982,0.878,0.061519963606224
EHMT2,0.000603032974608,0.431989475351159,0.336,0.171,1
SHANK1,8.6188291910973E-05,0.431987568208781,0.291,0.122,1
FASTKD2,6.03805075770193E-07,0.431861276923853,0.627,0.346,0.011141411258112
RNF216P1,4.73153868197058E-05,0.431657288208023,0.636,0.434,0.873063517597212
NRBP2,0.017514139574847,0.431162825487635,0.6,0.458,1
JMY,2.98494662372599E-06,0.43073058962961,0.682,0.402,0.055078235100992
C11orf58,1.59413826693111E-05,0.430554525234707,0.991,0.927,0.294150393014128
C2CD5,1.89345786963316E-08,0.43019945294827,0.864,0.57,0.000349380846105
AL122020.1,0.323099624283815,0.430153601522812,0.327,0.29,1
ARHGEF12,3.35067438555976E-10,0.429966143667865,0.973,0.671,6.18266437623487E-06
NAXE,1.41675816380328E-09,0.42992251066499,0.664,0.322,2.61420216384982E-05
UPF3B,1.76781955976137E-08,0.42949288588175,0.873,0.626,0.000326198065167
CSAD,1.34610117041253E-05,0.429439168488808,0.709,0.458,0.24838258796452
FAM110B,2.53188056284701E-07,0.428644070114606,0.855,0.601,0.004671826014565
IWS1,0.005923777950119,0.428081616632261,0.545,0.399,1
PEMT,0.003761457343875,0.428020723033097,0.282,0.157,1
OAZ2,1.71308884420152E-06,0.427647511091565,0.727,0.458,0.031609915353207
CPD,6.68332716595531E-06,0.427557114837186,0.555,0.297,0.123320752866207
ULK1,0.009161830361924,0.427421223734676,0.282,0.164,1
RNF4,0.000678386040843,0.427315685320744,0.618,0.402,1
GABARAPL2,1.78775643198435E-05,0.427088054299607,0.973,0.867,0.329876816829752
TATDN1,0.001069136298371,0.426869398101234,0.573,0.399,1
RPP14,0.000620370556019,0.426617533392423,0.309,0.147,1
NDUFV3,3.73384550190576E-10,0.425827682193648,0.9,0.612,6.8896917201165E-06
FAM92A,6.69993585862593E-06,0.425784906622473,0.555,0.294,0.123627216463366
NKAPD1,0.008358353888502,0.425650688335577,0.5,0.353,1
AC011900.1,0.000365561275457,0.425214020328103,0.3,0.147,1
ARNT,1.07512886995343E-05,0.42505420919076,0.727,0.49,0.198382779083806
MAN1C1,8.65564938661651E-11,0.424865212890219,0.518,0.185,1.59714042481848E-06
LRRTM2,1.00438092972293E-09,0.424801154099488,0.836,0.444,1.85328369152475E-05
UBE4A,0.000316885357873,0.424787967168097,0.809,0.626,1
LSM6,4.34420141411176E-06,0.42422014514751,0.509,0.241,0.08015920449319
ZMYM4.AS1,3.08553791319443E-09,0.424136099801774,0.682,0.318,5.69343455742637E-05
TMEM68,0.000160414611811,0.424108489693841,0.464,0.262,1
CYCS,7.73792886205586E-06,0.423007666505437,0.982,0.776,0.142780263362655
PIKFYVE,8.80907339325235E-05,0.422988088537137,0.8,0.622,1
TMEM208,7.34207605304777E-08,0.422964370877594,0.564,0.255,0.001354759873308
TDRD3,0.000379288206769,0.422716981877205,0.6,0.392,1
DNM3OS,0.402927626509931,0.422702877885651,0.273,0.231,1
FNDC3A,1.60279145615423E-09,0.422242294033263,0.864,0.545,2.95747079489578E-05
PDE11A,0.019749531572554,0.421580345145616,0.291,0.185,1
ERMP1,0.012587177816359,0.421461615562146,0.482,0.339,1
CCT6P3,8.02927146137807E-08,0.421051168218254,0.636,0.336,0.001481561170053
ENSG00000289433.1,0.000463927100735,0.420306556928202,0.345,0.171,1
METTL17,0.002410340160778,0.420251131608412,0.455,0.29,1
UBE4B,3.63636308850791E-06,0.420179642295341,0.791,0.535,0.067098171709148
YPEL4,1.150972425679E-06,0.420017908014627,0.273,0.084,0.021237743198629
KLHL5,0.022817767953337,0.419780165039038,0.573,0.458,1
CEBPZOS,1.05738972300379E-07,0.419475135508343,0.791,0.458,0.001951095516887
NSMCE2,1.59573278859791E-06,0.419299992515128,0.455,0.21,0.029444461415209
BRWD1,2.54957892491122E-06,0.419205190387702,1,0.829,0.047044830322462
WARS,5.16574812997516E-06,0.419089272751652,0.582,0.336,0.095318384494302
C12orf65,2.81782018207E-06,0.418842156296431,0.673,0.402,0.051994417999556
PPP2R2C,2.09043799344336E-21,0.41843538718546,0.891,0.371,3.85727618550168E-17
TBC1D19,1.37234830995647E-05,0.418243562277836,0.473,0.259,0.253225710153168
PDIA6,0.048467932754609,0.418025155961368,0.555,0.434,1
WNT2B,0.005333497144399,0.417921551297375,0.327,0.189,1
EXOSC7,1.26102558640311E-05,0.417829473548298,0.545,0.283,0.232684441203102
NCKAP1,2.8317325107166E-10,0.417771661224958,0.964,0.706,5.22511282877426E-06
GTF2H2,0.00037151155529,0.417441590888134,0.309,0.154,1
DCC,0.000209718756325,0.417010413215531,0.409,0.213,1
ENTPD4,5.91126872526877E-05,0.416789161947517,0.491,0.29,1
JAGN1,3.93527026412997E-09,0.416554033262627,0.382,0.119,7.26136069137261E-05
ARID1B,2.98838845890586E-05,0.416455339795666,0.991,0.913,0.55141743843731
AP3S2,3.24610713483178E-07,0.416271678892798,0.5,0.245,0.005989716885192
AL450384.2,9.16827701560368E-07,0.415725890102302,0.664,0.385,0.016917304749192
MT.ND4,1.59010285202324E-06,0.415042165775924,1,1,0.029340577825533
MAGOHB,0.000836159847758,0.414857451225584,0.455,0.276,1
PPM1G,0.015195866062776,0.414699743503905,0.482,0.332,1
PEX5L,9.78007395310043E-07,0.414592618383117,0.645,0.35,0.018046192458261
ELP4,0.017938531364572,0.414492871187548,0.491,0.385,1
MRPL42,8.17349987974758E-05,0.414437072726712,0.818,0.633,1
ANXA11,1.95935131038875E-05,0.414392771751821,0.309,0.126,0.361539503792932
RPL5P4,0.365558690047062,0.414392771751821,0.364,0.43,1
GSTM2,4.66409493461915E-05,0.414295017529836,0.536,0.336,0.860618797335925
ST5,0.00427132695511,0.413432061566159,0.464,0.294,1
TMEM263,4.40603974143223E-08,0.413015596946786,0.736,0.416,0.000813002453089
ADAT1,0.010802327830099,0.412842059267486,0.564,0.434,1
SNRPD3,0.000334536860381,0.412444076587059,0.582,0.392,1
PDHB,4.95072737748303E-09,0.412183102458463,0.845,0.476,9.13508215693169E-05
KIAA0753,0.02139445626592,0.411865935385241,0.3,0.192,1
HSF2,3.14297585683496E-07,0.411779216463949,0.691,0.392,0.005799419051032
NBN,4.18666485646375E-08,0.411513761499482,0.627,0.343,0.000772523399315
AP4B1,1.14755318085532E-06,0.411025671228023,0.536,0.255,0.021174651293142
C1orf109,0.012317980376498,0.410958245738587,0.282,0.164,1
CEP192,6.6013743802991E-07,0.410933100946107,0.618,0.346,0.012180856006528
CASC3,1.68989744708342E-05,0.410806196090042,0.727,0.476,0.311819876935833
BTD,0.002993871130104,0.410203848032325,0.655,0.458,1
SULT1A1,1.7446198071761E-09,0.40991924686975,0.518,0.21,3.21917246820133E-05
AP002784.2,0.0100793695012,0.409538518874355,0.4,0.266,1
GRIA3,3.46628150597243E-06,0.409511239423414,0.664,0.406,0.063959826348203
USP33,6.60854719270032E-09,0.409441749234718,0.955,0.71,0.0001219409128
GPX1P1,1.50168573519596E-07,0.40875791012185,0.327,0.108,0.002770910518584
ACAT1,4.13146277867392E-13,0.408461548642677,0.936,0.462,7.62337511920911E-09
SPRED2,0.001115191964561,0.408207324708346,0.373,0.213,1
CPNE8,0.001394794099699,0.408164805872778,0.491,0.311,1
TBC1D23,0.00011462390515,0.40808093482657,0.627,0.399,1
NUDCD2,0.000490241745586,0.407924424661918,0.645,0.444,1
ARFGAP1,0.036941068995627,0.40780289541761,0.273,0.178,1
CLDN12,1.17625361736954E-05,0.40761441519799,0.464,0.22,0.217042317477027
GK,0.003082413614245,0.406833990253457,0.355,0.213,1
WDR70,0.001764398842536,0.406706621347648,0.545,0.385,1
HSPH1,2.06070128843643E-11,0.406484096617298,0.991,0.846,3.80240601742291E-07
C15orf61,6.72340416452066E-16,0.405656711016246,0.509,0.126,1.24060253643735E-11
RPS28P7,6.39307917910974E-05,0.405630749601928,0.745,0.57,1
PDPR,0.110714340070035,0.404981510628029,0.464,0.367,1
TOM1,2.92673161399193E-05,0.404681481631436,0.345,0.15,0.540040517413791
STX6,0.004156166456014,0.404467529326932,0.482,0.322,1
BECN1,1.11814078222208E-07,0.404087869959746,0.6,0.29,0.002063193371356
NSUN4,0.00032215430614,0.404082136159725,0.455,0.248,1
KEAP1,0.001685346255368,0.40352104764112,0.345,0.21,1
UBE2K,1.83331317515231E-06,0.403368196173336,0.764,0.49,0.03382829470791
INPP5B,0.000191396173586,0.402236896287883,0.555,0.339,1
MORF4L1P1,8.85579570791247E-05,0.402025217754617,0.9,0.699,1
HIKESHI,0.000193665737384,0.401950214682238,0.655,0.444,1
ENC1,2.55139783389993E-05,0.40189816071892,0.709,0.476,0.470783928311215
MRPL10,0.001701907213908,0.401711905634417,0.309,0.164,1
GORASP1,0.00174995439633,0.401393864092869,0.373,0.224,1
RPP21,0.000472962096884,0.401113052190862,0.409,0.224,1
FAM120AOS,0.000127522562897,0.40079399574529,0.618,0.416,1
IFT27,0.000177528675743,0.400716359494399,0.4,0.21,1
LSM1,1.42028205953419E-06,0.400647540208374,0.545,0.266,0.026207044562525
SDHC,9.836119318478E-05,0.400323842816454,0.336,0.161,1
NIPSNAP3B,2.48408318502376E-09,0.4002172237825,0.436,0.136,4.58363029300585E-05
LTA4H,1.7489728187279E-06,0.400091861700175,0.464,0.217,0.032272046451167
CREG1,3.37796302817001E-08,0.399769243814249,0.618,0.29,0.000623301737958
INPP5E,0.000460560316718,0.399627640072725,0.264,0.122,1
HNRNPCP2,0.000479675218504,0.399585545158607,0.818,0.58,1
MAP7D1,2.41669357035228E-07,0.399349086045222,0.582,0.297,0.004459282976014
PRDM11,0.001233065573558,0.398915149239892,0.264,0.126,1
EMC7,7.01489427057498E-06,0.398568771332561,0.564,0.294,0.129438829080649
RPL23AP82,0.000810529370707,0.398364427443052,0.436,0.262,1
NMT1,1.20294088966165E-07,0.398322894250264,0.745,0.444,0.002219666529604
MTHFR,7.51178548635621E-05,0.398164738873837,0.491,0.276,1
TDRD7,0.002679744357229,0.398163680714448,0.309,0.164,1
UGDH,8.09682913110749E-05,0.397957451368275,0.409,0.203,1
ZNF567,1.05244280130368E-07,0.397839211611673,0.482,0.203,0.001941967456966
MANBA,3.68662163246086E-11,0.397691758191409,0.582,0.241,6.80255423621678E-07
LYSMD3,9.63065456667279E-05,0.397561570473566,0.4,0.206,1
SKAP2,7.00852254375356E-13,0.39741906390262,0.518,0.164,1.29321257977341E-08
AASDH,1.59621936790971E-06,0.397251662749295,0.664,0.385,0.02945343977667
LIG4,3.60782603477856E-06,0.397137315512075,0.445,0.203,0.066571605993734
AC141586.1,5.94030621398872E-05,0.397047574691158,0.318,0.133,1
TRAPPC8,0.001715033253829,0.39686583550274,0.618,0.448,1
AKAP8L,0.001772425875541,0.396779165974787,0.436,0.269,1
DCUN1D5,0.000377258287931,0.396692991822993,0.473,0.308,1
DTNB,1.46379842486471E-08,0.396518943668386,0.482,0.182,0.000270100085356
FAM20B,6.72013714965722E-08,0.396315709352419,0.491,0.224,0.001239999706855
BCAP29,0.000185798253493,0.39615178238946,0.373,0.185,1
GLIPR1,2.79084502628E-07,0.39498263293263,0.373,0.136,0.005149667242492
PMS2,4.9101897573171E-05,0.394690143757577,0.473,0.262,0.906028214020152
HDAC4,0.078627071965833,0.394540223757208,0.373,0.283,1
PIAS1,9.99502567033359E-09,0.394415060990008,0.909,0.626,0.000184428213669
