gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
USP30,0.026428137202708,0.67563179454048,0.174,0.306,1
FBXW7,0.947022863920964,0.675119784743338,0.643,0.687,1
PAPOLG,0.103508551810842,0.673594844431057,0.496,0.466,1
FNBP4,0.586240670833783,0.673572648658634,0.522,0.566,1
EPHA6,0.088235125113716,0.671161607754303,0.226,0.327,1
B4GALT3,0.829504605398758,0.670692947022924,0.27,0.302,1
NDC1,0.819357137992723,0.670000367677638,0.261,0.288,1
UBE2J1,0.835885059371092,0.669005017399805,0.461,0.445,1
SNRPEP4,0.002729236675534,0.667781116932013,0.357,0.221,1
FYTTD1,0.912077259812755,0.667428302539977,0.565,0.673,1
GLRX2,0.101516366527122,0.667386134646626,0.583,0.616,1
GGPS1,0.106218232502568,0.667372550073106,0.296,0.409,1
CSNK1A1,0.013613475080149,0.667137929079321,0.852,0.883,1
RSF1,0.169825282651172,0.666144484331094,0.843,0.84,1
SH3BGRL3,0.009884889424264,0.665057778932434,0.704,0.633,1
NBPF25P,0.306010697748299,0.664264058753423,0.235,0.306,1
RPGRIP1L,0.038641763415593,0.664217713685931,0.217,0.342,1
BCLAF3,0.910090534531975,0.663905453375932,0.391,0.448,1
ZNF34,0.565752320256241,0.663635218251064,0.261,0.246,1
HMGB1P5,8.72045557791386E-06,0.663495828603012,0.948,0.947,0.160909846323667
MED13L,0.001915414071982,0.663195481441774,0.896,0.811,1
LSM12,0.000249952897319,0.662047904787691,0.809,0.719,1
FKBP1A,0.013546669665461,0.66203747737484,0.757,0.687,1
NFYB,0.571270780374637,0.660869409751682,0.348,0.31,1
Z74021.1,0.004216795059312,0.660157536262905,0.296,0.171,1
TRIO,0.028520160360935,0.660074785519117,0.87,0.804,1
TMEM170B,0.290030209351983,0.659518072047887,0.33,0.274,1
EPRS,0.702503728686602,0.65919263602465,0.791,0.786,1
NR2C2,0.994960972752294,0.659128913821078,0.452,0.466,1
STXBP1,0.002237016252551,0.658316129998908,0.783,0.669,1
RPL38,2.84540921646588E-06,0.65790411985941,0.957,0.868,0.052503490862228
COX10,0.645130447523453,0.65641873547086,0.287,0.338,1
BRAF,0.3930175372461,0.656182194936497,0.8,0.843,1
TTC9C,0.095500222092856,0.655777226307617,0.191,0.288,1
CCDC113,7.30209948130911E-05,0.655335368620198,0.104,0.295,1
CCNT2,0.423708649506851,0.655086695603844,0.522,0.601,1
ASCC2,0.10952834518709,0.654753103808745,0.322,0.267,1
STXBP4,0.456809644192319,0.654369358061738,0.235,0.278,1
ZNF678,0.336652367215137,0.654255028938887,0.252,0.231,1
RPS2P5,0.000318908484738,0.651979130917133,0.313,0.171,1
CDC42P6,0.000506203468382,0.651798303542532,0.522,0.377,1
CCT6P1,0.650286561698212,0.651764803524166,0.47,0.488,1
ID2,0.004938780158829,0.650969891197416,0.791,0.74,1
RNF7,0.896228331550148,0.650439943403836,0.443,0.495,1
RPL21,6.09121708977796E-12,0.650381339100294,1,0.964,1.12395137740583E-07
METTL6,0.208673012536375,0.650158354707108,0.33,0.42,1
HMGXB4,0.451422290367108,0.649528595743399,0.496,0.498,1
ATP8A2,0.04408327562331,0.649448244852263,0.591,0.495,1
MRPL44,0.837997716578454,0.647945198094879,0.339,0.377,1
HSPA14-ENSG00000187522.16,0.13920937074023,0.64582972620141,0.2,0.278,1
TRIM36,0.017175349448455,0.645822340640588,0.478,0.349,1
CAPZA2,0.032002443472022,0.645725838667987,0.852,0.826,1
GTF3C6,0.577200688283763,0.645603756165912,0.487,0.523,1
ATAD1,0.718503863099198,0.645164015014716,0.47,0.516,1
DNM1L,0.727122559955118,0.644895931088345,0.791,0.854,1
SRR,0.05226153638068,0.644267522431127,0.357,0.274,1
PSMA6,0.013425261088243,0.643244650831694,0.696,0.648,1
AL590867.2,1.56818781168559E-05,0.642154592044418,0.765,0.53,0.289362015012225
FBXO46,0.00066074797064,0.642143530651771,0.252,0.114,1
ICE2,2.93587149055384E-05,0.642020573035657,0.191,0.452,0.541727007436995
SNRPC,0.249068055298167,0.64182514458525,0.591,0.577,1
CCDC149,0.002293863383945,0.640624104454571,0.174,0.342,1
RSL1D1,0.0111919337439,0.640496863232187,0.765,0.712,1
PSMB6,0.098168312352064,0.640072508679179,0.748,0.719,1
PPP3CB,0.03164354654838,0.639967695344827,0.374,0.512,1
EXOC6B,0.24565449440902,0.638670160673799,0.452,0.552,1
RPL21P16,3.351853162713E-09,0.638385426927818,0.835,0.58,6.18483945583803E-05
RMND5B,0.015482607888388,0.637818970930645,0.183,0.317,1
TRAPPC2B,0.17861098678006,0.637466895391951,0.183,0.267,1
ETV3,0.753568856711364,0.637188317153308,0.287,0.327,1
SLC7A6,0.86012395254744,0.636918072587014,0.261,0.267,1
RPS15,2.89565800549368E-06,0.63635177605828,0.939,0.769,0.053430681517369
NR4A2,0.1150887858041,0.635869193541216,0.426,0.384,1
CCNT1,0.407008649011033,0.635081219109249,0.435,0.505,1
USP33,0.228030003353385,0.634300966352801,0.722,0.801,1
VAMP4,0.020672557546685,0.634277798491584,0.183,0.32,1
PAXBP1,0.103720958195969,0.633786855169446,0.643,0.601,1
TCP1,0.008220504567818,0.633137318654951,0.826,0.751,1
NEK7,1.23484305045212E-09,0.632348136458918,0.026,0.317,2.27853239669425E-05
DHX9,0.829614657638177,0.630703954235715,0.739,0.815,1
CCT5,0.123092177708943,0.630545499222163,0.626,0.566,1
TXLNA,0.180855952907394,0.630521439030339,0.426,0.555,1
NSFL1C,0.616390027773015,0.630425151013785,0.452,0.52,1
CNOT6L,0.753185755416393,0.630158298318522,0.53,0.559,1
IBTK,0.231837446380607,0.629904940992412,0.348,0.456,1
TWF1,0.552388758032751,0.629775435752129,0.374,0.434,1
IDH3G,0.648137797343251,0.629324326062441,0.348,0.381,1
MIDN,0.000361799593485,0.629189326706087,0.757,0.619,1
APTX,0.105740119785776,0.629138207838121,0.374,0.48,1
BLOC1S3,0.8341814192605,0.627780040701458,0.304,0.31,1
LINC00641,0.407690613657124,0.627715700278754,0.4,0.459,1
RRP36,0.075244089410585,0.627701027158535,0.174,0.281,1
BIVM,0.002232305355204,0.627451072027832,0.278,0.495,1
AQR,0.719609855302546,0.62730268745758,0.574,0.633,1
ZNF292,0.001021489071207,0.625803169987233,0.939,0.907,1
ELOC,0.400589735356177,0.625748601249892,0.722,0.758,1
AASDH,0.13946739875145,0.625728063350086,0.374,0.498,1
CSNK1G3,0.813015313869896,0.625543815709298,0.296,0.313,1
EXT2,0.126483287247746,0.62539219401399,0.33,0.42,1
ENSG00000289361.1,0.116470888470771,0.625350603474391,0.383,0.32,1
BRD3,0.048069343023096,0.624925852374301,0.617,0.537,1
MCU,0.33750994453161,0.624005463851979,0.339,0.292,1
PHF20L1,0.895435910758404,0.623927233900142,0.67,0.751,1
DEPDC5,0.002111130665657,0.623925656265544,0.183,0.342,1
KAT6A,0.094269391192917,0.622747814351423,0.809,0.747,1
VAPB,0.004667227172617,0.622594248346286,0.243,0.395,1
FAU,7.49876019603218E-06,0.622581308129512,0.922,0.783,0.138367123137186
DRC3,0.571589091043886,0.622040746473476,0.252,0.246,1
DNTTIP2,0.998417257142601,0.621380681559468,0.6,0.648,1
CCT7,0.299109664464138,0.620804418230993,0.635,0.641,1
AL138785.1,2.31461404612559E-07,0.620734608187974,0.53,0.27,0.004270925837911
SRGAP2B,0.401222194176818,0.620596082523627,0.53,0.601,1
AC011978.2,0.194897294558777,0.620299218214896,0.261,0.203,1
PIBF1,0.444774103478959,0.619974782608627,0.296,0.367,1
ANKRD36,0.001223671837155,0.619224667883533,0.983,0.911,1
DDX55,0.914053752741467,0.619198616783652,0.296,0.317,1
ADIPOR1,5.23853631656263E-05,0.619036240525754,0.348,0.587,0.966614721132136
SMURF2,0.256398847283345,0.617901837235808,0.626,0.584,1
RAN,0.020081488951535,0.616945424094733,0.913,0.84,1
NIPSNAP3A,0.87859800264289,0.61686349823167,0.348,0.363,1
NPM1,0.027142205603499,0.616577687429584,0.913,0.929,1
YY1,0.247770312963657,0.616527656046666,0.643,0.783,1
CRNKL1,0.011219440703561,0.616488729093891,0.33,0.47,1
ATCAY,0.000548951166808,0.61642665527367,0.73,0.548,1
BRD4,0.094937337847907,0.615988663311406,0.817,0.801,1
SLF1,0.657757007121687,0.615799323657081,0.461,0.441,1
GSPT2,0.006326357323983,0.614706430458307,0.174,0.331,1
RTL8A,0.742190199137267,0.614161279415576,0.374,0.427,1
SPTBN2,0.211523025115071,0.613281228504716,0.417,0.338,1
IPO9,0.875597159555986,0.613166501574091,0.591,0.658,1
ZNF781,0.036960137446458,0.612965215050203,0.174,0.288,1
HNRNPC,0.016666450694307,0.612863818643702,0.904,0.918,1
ALKBH5,0.000433926640284,0.612324246120028,0.348,0.587,1
XRN2,0.066811697536622,0.612161125610942,0.696,0.648,1
NFIA,0.14837502924337,0.611676874892979,0.861,0.886,1
ARPC1A,0.477495212578933,0.61074861984672,0.47,0.456,1
DYNC1I2,0.0019962486365,0.610529521941955,0.957,0.851,1
GMCL1,0.038884870396967,0.610506979032336,0.339,0.47,1
ABI2,0.050715392960128,0.610417239419864,0.861,0.84,1
CELSR2,0.637133024836134,0.61006804298628,0.574,0.658,1
HMGN1,0.001965759894091,0.610030122197225,0.809,0.705,1
PTGFRN,0.605682691072337,0.609889899391378,0.304,0.335,1
PTPN1,0.243454875687848,0.608636806468361,0.287,0.388,1
AC127024.8,0.819826512706007,0.608209785481214,0.27,0.267,1
RNF111,0.188468028803734,0.607848356708408,0.357,0.466,1
GNPTAB,0.884875030866606,0.607087587295941,0.583,0.68,1
PRKCI,0.530018812500424,0.605303137980973,0.357,0.42,1
COX18,0.089482312522665,0.604706778316718,0.252,0.356,1
HIF1AN,0.204480980203232,0.604564819501983,0.261,0.317,1
CDH11,0.170894778975432,0.603926362180916,0.461,0.402,1
BTF3,0.031612693100668,0.603675494872221,0.861,0.858,1
MMADHC,0.366859317747397,0.603558503442187,0.609,0.584,1
ZNF107,0.71226632713212,0.602760157665553,0.27,0.26,1
DISP2,0.050842250862239,0.60233285720237,0.478,0.409,1
UBP1,0.510198588471528,0.602309895229087,0.522,0.47,1
RPL3,5.6235698672153E-06,0.601491382975604,0.965,0.95,0.103766111189857
CHML,0.746445501249257,0.601377948338271,0.296,0.288,1
TERF1,0.518539754399595,0.600875466695984,0.617,0.694,1
ALAS1,0.446473312119008,0.60039619034528,0.322,0.363,1
EBLN3P,0.537470469354241,0.599959926370667,0.313,0.367,1
ADCY3,0.118392044574215,0.599795664751281,0.209,0.302,1
ANKRD36C,0.005360623023909,0.599483836517685,0.983,0.904,1
RBSN,0.821161454902546,0.599140192052012,0.583,0.63,1
SRSF12,0.998499300399747,0.598891722497837,0.252,0.263,1
FCHO2,0.96597228239425,0.598637437618232,0.348,0.37,1
LAMTOR1,0.455759865401182,0.598636635783994,0.435,0.505,1
TWISTNB,0.023275883329497,0.598119135914234,0.304,0.463,1
UNG,0.135307916142515,0.597567541550455,0.174,0.253,1
DHDDS,0.021942862242596,0.597458109772927,0.287,0.441,1
DCTN6,0.815201269670033,0.597207424725476,0.504,0.544,1
PHF6,0.341355046342963,0.596486112032019,0.548,0.541,1
MRPL1,0.425434494926245,0.596358455752315,0.348,0.42,1
SCAF4,0.148715912189835,0.596141953449389,0.243,0.342,1
ARL6,0.079611394069178,0.596050480020427,0.209,0.324,1
TOMM20,0.920303696347231,0.595951113311261,0.713,0.747,1
POLR3F,0.440535701531933,0.595753612489359,0.235,0.285,1
PLPP5,0.215565271376789,0.595671870861034,0.504,0.48,1
SKA2,4.16904027220202E-09,0.594940537630752,0.922,0.687,7.69271311026716E-05
PCDH11X,0.065530267543721,0.593322062810307,0.4,0.302,1
TRIM24,0.272755430070201,0.592374319198376,0.548,0.527,1
TXNDC16,0.769000001757666,0.592285010276057,0.435,0.473,1
NOC2L,0.417655347267417,0.591120428865498,0.27,0.231,1
ZMIZ2,0.549622314354977,0.589975119179699,0.296,0.338,1
RPE,0.047884157321856,0.588058963538187,0.278,0.406,1
RPL36A,0.106679465996375,0.587810261560531,0.383,0.288,1
DICER1,0.364699987386432,0.587078352318349,0.722,0.79,1
EXTL3,0.085120405211288,0.586704643638494,0.365,0.281,1
FAXC,0.734687253332413,0.586030773142716,0.339,0.342,1
TSPAN13,0.046385741283369,0.585842097689481,0.478,0.363,1
FGD4,0.910535395991678,0.585837866955659,0.635,0.68,1
ANKRD13C,0.208499806940591,0.585697849706244,0.452,0.527,1
ZMYM4,0.424833276272121,0.584609473407466,0.522,0.601,1
BASP1.AS1,0.316191381804267,0.584459138062903,0.278,0.246,1
RPL13,6.16729924738431E-05,0.584062672718996,0.896,0.79,1
MMGT1,0.584927658378517,0.583919953110501,0.243,0.285,1
RPS18P9,0.039498481273308,0.583085622086278,0.27,0.167,1
ZBTB33,0.696511624144488,0.582974725158576,0.27,0.256,1
LRRC57,0.038854816443194,0.582678386668567,0.296,0.438,1
MIER3,0.385375318691052,0.582619204981969,0.296,0.335,1
SAT2,0.649171077089703,0.581895765320986,0.443,0.505,1
CABIN1,0.035217546392073,0.581344270520805,0.287,0.445,1
AGO1,0.266489021520915,0.581293318020882,0.661,0.616,1
AC010618.3,0.04959949470817,0.581117020769861,0.226,0.342,1
KIF27,0.042038616210924,0.580533093623689,0.183,0.299,1
MBD5,0.197567855006861,0.580526642035692,0.635,0.701,1
AC090498.1,1.55200790868123E-07,0.580496373291634,0.843,0.616,0.002863764993099
ENSG00000288815.1,0.340171617366569,0.580261993178151,0.391,0.338,1
BICD2,0.805549786776763,0.580095142854712,0.435,0.441,1
GIT1,0.267723652870024,0.579509982259158,0.252,0.327,1
STARD7,0.362939070741342,0.579421905515882,0.67,0.683,1
CRY1,0.157142947536153,0.579402261920011,0.357,0.47,1
BCCIP,0.408759025838079,0.579371526971955,0.557,0.534,1
PXDN,0.003897622388217,0.578785705895374,0.4,0.263,1
ARL13B,0.094858419848874,0.578112818282563,0.33,0.445,1
UBA2,0.015041132297411,0.578021977649885,0.452,0.609,1
TROVE2,0.008406552432036,0.577802460733862,0.896,0.89,1
BLOC1S6,0.360151486827018,0.576596863646993,0.687,0.726,1
ELMO1,0.3148111762878,0.576524501568601,0.565,0.53,1
SYNJ2BP,0.542159837997598,0.576519452707757,0.557,0.616,1
HMG20A,0.928129801848952,0.575843277195641,0.374,0.374,1
PCBP2,0.110463831116453,0.575386591315822,0.843,0.811,1
NACA,0.001145004910484,0.575371563041249,0.948,0.868,1
MYH10,0.092759731340073,0.574815614545954,0.739,0.698,1
ENSG00000289401.1,0.055149215268138,0.574783170177225,0.452,0.587,1
OTUD6B,0.059295176908315,0.574692750731961,0.278,0.399,1
SDCBP,0.268018060433412,0.574641531687838,0.73,0.762,1
CCT6A,0.079951707152131,0.574555539496874,0.791,0.779,1
AP001324.1,2.35303450440329E-05,0.573913227991022,0.478,0.292,0.434181926752496
RNF38,0.003731696200077,0.5727029441799,0.557,0.42,1
PRRG3,0.615521191279291,0.571604495117502,0.322,0.363,1
KLHL28,0.479519282671389,0.571232412416046,0.609,0.641,1
MBIP,0.220997998658649,0.570074327427647,0.383,0.477,1
ACOT2,0.454395179044545,0.569902594905295,0.2,0.26,1
PPIL3,0.088891583902543,0.569426984661569,0.252,0.377,1
PDE6D,0.529153575590464,0.56903244898119,0.287,0.349,1
SRGAP3,0.172345873487189,0.568580221808197,0.765,0.786,1
AC099792.1,0.137996677344509,0.568090340473622,0.165,0.253,1
MYL12B,0.018095631829756,0.568078653385675,0.835,0.751,1
RAB11A,0.098663295136896,0.567874182823147,0.722,0.715,1
SNRNP70,0.000291002664681,0.567776999067756,0.278,0.48,1
LGALS8,0.794324052324579,0.567581080589978,0.4,0.399,1
DUSP3,0.154024134991604,0.567420071029166,0.322,0.406,1
TRIP11,0.031553666984505,0.566874859026825,0.53,0.719,1
ULK3,0.027413909001319,0.566114857430614,0.174,0.299,1
ZKSCAN1,0.688240369843392,0.565828949023206,0.678,0.776,1
AMZ2,0.011843502763013,0.565503830764039,0.278,0.427,1
HNRNPA1P48,9.64200941189646E-09,0.564479670016923,0.809,0.626,0.000177914357668
TNFAIP1,0.202107709090184,0.564336708314457,0.191,0.27,1
RIOK1,0.584580196880884,0.564304652319025,0.391,0.352,1
SMIM15,0.178726504471779,0.564296362989897,0.191,0.278,1
PGD,0.357108556638493,0.564282288250295,0.539,0.512,1
SENP7,0.221009249712453,0.56413312811885,0.73,0.747,1
MIEN1,0.407732417691962,0.563999740971039,0.374,0.367,1
DEK,0.646157218786471,0.563480171672322,0.73,0.719,1
UQCRHL,0.431207791964229,0.563461494933121,0.452,0.434,1
LYRM2,0.171866739165247,0.563396582062487,0.53,0.658,1
ACBD6,0.155735398267348,0.563064139573557,0.313,0.416,1
CEP78,0.251701673206691,0.56252606366672,0.435,0.434,1
SLC5A3,0.572068332684683,0.562368688014966,0.487,0.559,1
ANKRD46,0.300702751107835,0.562192773258841,0.496,0.466,1
HIVEP1,0.164583224568699,0.561559605490438,0.426,0.523,1
ZNF362,0.520610342700807,0.560352922617655,0.252,0.228,1
EXOSC6,0.077173863677143,0.560008465533746,0.8,0.772,1
SLC30A5,0.677026183055689,0.559310952485041,0.261,0.256,1
ACLY,0.595797481326023,0.559294694345442,0.617,0.619,1
PARG,0.410594985893736,0.559146903999602,0.27,0.306,1
SPCS3,0.917900012210369,0.559086945190231,0.565,0.584,1
TIPRL,0.252920330996186,0.558703877765694,0.574,0.544,1
SENP5,0.189623987910806,0.558147119082538,0.704,0.726,1
GRID2,0.006057650529954,0.55766057392234,0.148,0.281,1
EXOSC1,0.805099910180111,0.557327769399993,0.33,0.356,1
BAZ1B,0.907674323112499,0.556541507713435,0.643,0.744,1
CCDC138,0.125627486921692,0.556059041229572,0.183,0.267,1
ZNF383,0.07790058376254,0.555367822516788,0.322,0.438,1
PCBP1,0.550348713371909,0.55530517033322,0.313,0.359,1
SETX,0.001212273923842,0.55510668687887,0.513,0.747,1
SNX18,0.061723991507866,0.554925949754422,0.217,0.31,1
CREBBP,0.167042845974032,0.554894293873974,0.739,0.747,1
RNF34,0.314273668620838,0.554679679738574,0.383,0.48,1
TSEN2,0.323347219811406,0.554634349019142,0.33,0.413,1
SSU72,0.347494744742899,0.553962194608473,0.6,0.605,1
AP2B1,0.49717806585807,0.55325532101641,0.765,0.747,1
TMEM2,0.51803203169072,0.553231433158553,0.339,0.32,1
CPSF6,0.70173828815923,0.552576467704124,0.757,0.737,1
SH3RF1,0.001694534937542,0.552407320147996,0.217,0.402,1
NIPBL,0.299289844310342,0.551496999351627,0.696,0.808,1
SGTB,0.141093945359136,0.551403131813927,0.278,0.367,1
PAPD4,0.002771465936832,0.551257684247537,0.365,0.594,1
PWRN1,0.000181177440851,0.550919275787079,0.148,0.331,1
GAS5,0.018282916263421,0.550650639104024,0.722,0.701,1
MAPRE2,0.23982199189302,0.550187525720064,0.87,0.897,1
KHDRBS1,0.050726056777172,0.549548012843489,0.774,0.712,1
AP1B1,1.55773814349127E-07,0.54948968560659,0.157,0.427,0.00287433842237
LINC00667,0.073436462303738,0.549469614025901,0.33,0.441,1
ZFAND2B,0.021525708360957,0.549378475653971,0.139,0.267,1
RBM33,0.137360681985945,0.54864794981413,0.47,0.584,1
MIR9.3HG,0.052128719632935,0.548331263605781,0.4,0.295,1
GTPBP10,0.015717764430035,0.548276191552603,0.174,0.306,1
ATP5S,0.02751107971795,0.547469282875404,0.191,0.32,1
DYNC1H1,0.0025027649164,0.547145851169041,0.948,0.957,1
WIPI2,0.000458142843804,0.547094007670661,0.313,0.548,1
CLIP3,0.901448192653316,0.54669357372982,0.687,0.683,1
TRAPPC11,0.719484548849986,0.545887982265932,0.4,0.431,1
EIF3I,0.16937855579281,0.543853009307184,0.748,0.726,1
SMPDL3A,0.302787273803052,0.543463459797065,0.209,0.256,1
UFM1,0.936572592508233,0.543258655945622,0.643,0.705,1
USPL1,0.189952379381425,0.54307309009551,0.322,0.466,1
CHORDC1,0.783649181090384,0.543010831229664,0.557,0.569,1
SLC6A15,0.786457994934483,0.542258508199085,0.452,0.52,1
THAP9.AS1,0.309768772297818,0.541387192210248,0.391,0.498,1
TMEM41A,1.18726897826819E-05,0.541349559353772,0.139,0.363,0.219074871870046
RNF10,0.159505898588452,0.541170954722302,0.557,0.687,1
ACTR3B,0.153332384539154,0.541024529724555,0.391,0.345,1
CRIPT,0.128700265007149,0.539486155440046,0.626,0.776,1
ATXN7L3B,0.103559197219985,0.539485462083857,0.8,0.765,1
VTA1,0.182547354198667,0.539068568714127,0.591,0.53,1
HMGB1,0.000114783679522,0.53843621912675,1,0.996,1
DIRC2,0.073150546044644,0.537690169984352,0.191,0.285,1
PRR14L,0.115801685837521,0.537553287956134,0.383,0.52,1
GNAZ,0.224182483511136,0.537497460878911,0.426,0.384,1
CEP85L,0.273662462477665,0.537444045304012,0.478,0.555,1
TUG1,0.503350885859887,0.537188706498275,0.643,0.676,1
SART3,0.001320197742356,0.5370569158377,0.313,0.537,1
ACIN1,0.45433406724257,0.53705419871222,0.583,0.601,1
SPATA22,4.71312282963549E-10,0.536692370013835,0.496,0.189,8.69665424524341E-06
SNRPGP10,0.001522669454347,0.536373820059326,0.522,0.395,1
ENSG00000288839.1,0.607771827061081,0.53571354663088,0.261,0.238,1
LNPK,0.196225100908934,0.535579383290222,0.487,0.619,1
COP1,0.234701117413455,0.534810650298881,0.4,0.349,1
NPAT,0.001663138166628,0.534586970738561,0.322,0.548,1
SYT16,0.037121768162157,0.53415059123289,0.261,0.388,1
MRPS17,0.937514511256588,0.533366249931682,0.322,0.327,1
SLC9B2,0.570456297643776,0.533259952238438,0.304,0.335,1
RPL12,9.44750744817894E-05,0.533036260137687,0.878,0.765,1
C15orf40,0.10351714467421,0.53286185216264,0.313,0.42,1
ATG12,0.761138913026314,0.532135634793232,0.635,0.669,1
VDAC2,0.108115341668208,0.532044988660417,0.791,0.765,1
PABPC1,0.006253290765624,0.531954070506405,0.922,0.875,1
PPM1E,0.783013744024508,0.531521372079169,0.243,0.253,1
AC131235.1,0.002381655058244,0.531360395435059,0.487,0.338,1
SBNO1,0.010682828617714,0.531316903353019,0.852,0.822,1
WRN,0.560268270221065,0.531075675085538,0.383,0.445,1
UBE2Q2P1,0.565840457256446,0.530888426219755,0.365,0.416,1
NOL9,0.825810891798919,0.530887678958212,0.4,0.456,1
ATL1,0.824470129494433,0.530357596585841,0.617,0.637,1
RCHY1,0.008345260902106,0.529697111981588,0.296,0.47,1
Z99129.4,0.250636451416475,0.529560179428054,0.27,0.356,1
MRPS30,0.050780824626851,0.52872433061809,0.252,0.381,1
AL365357.1,2.76749050962877E-07,0.528531762145516,0.296,0.096,0.005106573488367
DCAF16,0.378938328977455,0.528352545765554,0.609,0.616,1
NUP155,0.435097079112103,0.527584846070087,0.574,0.58,1
ACTR6,0.087135809673975,0.526893532972418,0.365,0.484,1
ATP9A,0.366629549643737,0.526885216816262,0.696,0.694,1
MORC3,0.30613938793365,0.526833349751862,0.496,0.648,1
AASDHPPT,0.224619957077823,0.526793176202871,0.696,0.694,1
UTP11,0.897750339490152,0.52634027023664,0.496,0.552,1
UTP4,0.920186434580065,0.526000898599627,0.261,0.274,1
ZNF281,0.871046869556445,0.525938119407222,0.443,0.484,1
MRPS27,0.26932682175525,0.525413287666061,0.313,0.395,1
SF3B1,0.277739307536092,0.525235444938387,0.896,0.932,1
TRAPPC2,0.815026819741407,0.525034938189092,0.557,0.63,1
YIPF5,0.050422878701328,0.524596585243703,0.365,0.537,1
FASTKD2,3.27960907480075E-05,0.524533686011592,0.243,0.498,0.605153466482235
LIMCH1,0.042122382983179,0.524490431825175,0.861,0.851,1
TBCK,0.024462579250178,0.52438168867695,0.357,0.555,1
CSE1L,0.216184666188208,0.524181049981133,0.635,0.548,1
SNRPGP2,0.00439828285748,0.52392225745844,0.513,0.402,1
TXNDC15,0.003853428734846,0.523215156296626,0.209,0.406,1
MPRIP.AS1,0.257784171764612,0.523103722305459,0.461,0.431,1
ANTXR1,0.384034323487001,0.521491053339952,0.261,0.231,1
PCNX1,0.000380636298151,0.521469133239218,0.383,0.676,1
FRG1,0.776964136147126,0.521361891372343,0.583,0.612,1
ARID1B,0.196584693545744,0.520465267004036,0.974,0.918,1
FMR1,0.287316904975656,0.520176706063331,0.53,0.619,1
KDM4A,0.134512689437806,0.519549197417967,0.174,0.256,1
GOLM1,0.841652025195546,0.519532447728268,0.478,0.541,1
MDH2,0.237764182632616,0.519516539156239,0.617,0.598,1
PHAX,0.330513417861043,0.519011090307644,0.661,0.722,1
METTL22,0.01964391015487,0.518929396227175,0.139,0.267,1
RPS9,0.502345742344931,0.518928816827505,0.313,0.384,1
TXNL4A,0.148196067695571,0.518872211281402,0.27,0.367,1
RPS3AP26,3.71699577979102E-07,0.518004755468821,0.713,0.48,0.00685860061287
MED28,0.064243806031467,0.51686333310767,0.357,0.512,1
RTF1,0.005869702697789,0.516790998079577,0.783,0.683,1
INSR,0.039154665326162,0.516565835314431,0.922,0.918,1
STARD4,0.033777381542402,0.516352141659148,0.278,0.416,1
RRP15,0.20538967469445,0.516048875952285,0.652,0.633,1
MTF1,0.405179226138042,0.516047071774422,0.304,0.388,1
ZNF224,0.031249953792576,0.515546309642787,0.165,0.288,1
CDK10,0.316249572642152,0.515459953524497,0.252,0.313,1
MFSD4B,0.71204897202891,0.515392191592267,0.974,0.954,1
RABEP1,0.615646124300667,0.514038995826594,0.487,0.541,1
NECAP1,0.887464017089837,0.513382805556138,0.67,0.726,1
BCL7A,0.003742948525652,0.513290206946285,0.27,0.157,1
RRAGB,0.094114837576148,0.513026109328923,0.348,0.434,1
ODF2L,0.75098721279309,0.51298271499361,0.583,0.626,1
SEM1,0.585377011752972,0.512609365330145,0.774,0.801,1
PDCD5,0.247351557313233,0.512141353308905,0.548,0.676,1
MED24,0.440337852804053,0.512104086788788,0.217,0.27,1
SUPT20H,0.546522193293383,0.511625205882954,0.47,0.541,1
ERP44,0.106053913043177,0.511126673792455,0.652,0.626,1
LHFPL6,0.102020391674968,0.510259967926284,0.209,0.302,1
NCS1,0.403745641872988,0.509815608576451,0.478,0.441,1
CCDC134,0.042598094076888,0.509619759466537,0.226,0.349,1
GFPT1,0.313892185910044,0.509604476835849,0.6,0.544,1
TPR,0.972083494717406,0.509108237000451,0.722,0.811,1
KIF21A,0.823299391964957,0.508216789966262,0.852,0.851,1
DRAM2,0.017774030428647,0.508182634323998,0.191,0.335,1
EEF1A1P13,1.59104430185189E-09,0.507719900681304,0.722,0.473,2.93579494577711E-05
TRAF3IP2.AS1,0.069533410717838,0.507331158945153,0.339,0.484,1
VCPIP1,0.009743679881442,0.506741421117347,0.348,0.537,1
PUF60,0.607236924798025,0.506498510781196,0.357,0.384,1
MORN4,0.935756385190821,0.505536630039384,0.348,0.363,1
TPM3,0.17275496367521,0.505157409463243,0.722,0.747,1
SUDS3,0.139212925617157,0.504967780332446,0.417,0.537,1
NME1,0.007052105528384,0.503901096847571,0.73,0.623,1
SEC61G,0.181054094752043,0.503785832473582,0.635,0.633,1
MTMR2,0.36353120612124,0.50361784894938,0.574,0.662,1
ARMC1,0.157222066186957,0.503368911381413,0.4,0.527,1
UBE4B,0.062795082449051,0.502427749514768,0.522,0.641,1
HDAC9,0.528978281132938,0.500759093906201,0.574,0.58,1
SCLT1,0.361710837210274,0.500673311427398,0.426,0.537,1
VCL,0.008362448966621,0.500620745170115,0.287,0.488,1
ZNF527,0.200397189478952,0.500042883066484,0.252,0.21,1
NRF1,0.020008620169955,0.499102997743309,0.252,0.402,1
CDC37,0.001379772454788,0.498673899019665,0.33,0.53,1
CCT4,0.248874717924384,0.49852175312002,0.513,0.633,1
TXNRD1,0.099590885363531,0.49815505181255,0.426,0.58,1
