"p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"2882","5.61275449410568e-06","-2.59476536280183","0.069","0.271","0.345672711028486"
"2883","5.65568226210044e-06","-3.91017494245497","0.069","0.26","0.34831650347598"
"2884","5.6661503503067e-06","-1.66540378188826","0.06","0.266","0.348961201624339"
"2885","5.7368954727464e-06","-0.59044589111539","0.526","0.763","0.353318181480033"
"2886","5.74512150487047e-06","-2.95541100335813","0.017","0.189","0.353824798120458"
"2887","5.76111258278866e-06","-0.67113997487372","0.707","0.871","0.354809640636205"
"2888","5.84431566916188e-06","-1.84417397174065","0.112","0.34","0.359933869116673"
"2889","5.85603417467605e-06","-2.58204524848694","0.078","0.28","0.360655576715774"
"2890","5.864203476798e-06","-3.37669018056316","0.052","0.243","0.361158699525558"
"2891","5.86799119212185e-06","2.20361056684901","0.181","0.049","0.361391973549209"
"2892","5.87552802163799e-06","-2.08117570796893","0.043","0.24","0.361856144268619"
"2893","5.87608872490329e-06","-0.648661302209883","0.086","0.309","0.361890676300619"
"2894","5.88604714048767e-06","-1.77816837306655","0.078","0.28","0.362503985241214"
"2895","5.89150752160921e-06","-3.52259525343791","0.017","0.186","0.362840273733347"
"2896","5.92015693357297e-06","-3.54655113430282","0.026","0.2","0.364604705067958"
"2897","5.92617737133357e-06","-1.7149043850171","0.017","0.194","0.36497548576832"
"2898","5.93465000383232e-06","-2.84972634438226","0","0.157","0.365497289786021"
"2899","5.93465000383232e-06","-5.61123564416334","0","0.157","0.365497289786021"
"2900","5.94235765980038e-06","-1.13296681019666","0.112","0.331","0.365971981194126"
"2901","5.94724302856613e-06","2.09451824911361","0.569","0.371","0.366272856400302"
"2902","5.94757655468629e-06","-0.546671602263749","0.017","0.191","0.366293397273465"
"2903","5.95929341863985e-06","-1.62128311992308","0.06","0.257","0.367015003773772"
"2904","6.06270812378899e-06","-3.97971411731229","0.026","0.2","0.373384005219793"
"2905","6.08343108546546e-06","-1.53341623174844","0.086","0.303","0.374660270260561"
"2906","6.10033808973779e-06","-1.13387424104788","0.086","0.297","0.375701521932681"
"2907","6.1060931373465e-06","-1.03522100614885","0.207","0.469","0.376055958049759"
"2908","6.14592540514279e-06","-2.760681407855","0.017","0.189","0.378509107926529"
"2909","6.22553247052176e-06","-1.48640915619721","0.034","0.223","0.383411868262024"
"2910","6.3349644379906e-06","-1.3357390460507","0.233","0.469","0.390151454842527"
"2911","6.40745744199198e-06","-0.261345079446072","0.267","0.52","0.39461608147996"
"2912","6.41052837073435e-06","-3.50485814518918","0.009","0.171","0.394805210768416"
"2913","6.43229758383109e-06","-1.72208083903117","0.103","0.314","0.396145911295405"
"2914","6.43706611099144e-06","-0.440766685950684","0.328","0.56","0.39643959057763"
"2915","6.46498914018549e-06","1.68974457773347","0.733","0.554","0.398159286176604"
"2916","6.48707183604479e-06","-3.56750697936735","0.034","0.217","0.399519293166491"
"2917","6.50673348257342e-06","-1.0953244742508","0.172","0.409","0.400730194991249"
"2918","6.53297911557815e-06","-0.715400989379801","0.336","0.577","0.402346584791111"
"2919","6.58795306853795e-06","-8.04322449896623","0.026","0.2","0.405732265632047"
"2920","6.61888148760504e-06","-4.3692167543127","0.009","0.171","0.407637054177132"
"2921","6.62130656284406e-06","-2.50028616217648","0.138","0.36","0.407786407285877"
"2922","6.63736380777509e-06","-2.3125136317536","0.103","0.32","0.408775324829444"
"2923","6.6390654632954e-06","-1.16276723912371","0.328","0.614","0.408880124687974"
"2924","6.6661238971889e-06","-3.41637754048095","0.043","0.229","0.410546572456173"
"2925","6.67475460177316e-06","-3.38557738543689","0.034","0.217","0.411078111659404"
"2926","6.68451343788985e-06","-0.701617998019526","0.397","0.643","0.411679129099322"
"2927","6.70494676390688e-06","-0.48068949411336","0.026","0.209","0.412937556348733"
"2928","6.71308889814574e-06","-3.06390564027491","0.06","0.249","0.413439005970101"
"2929","6.73726785772144e-06","-3.36178909204206","0.052","0.237","0.41492811555349"
"2930","6.74695055241211e-06","2.22146296083807","0.172","0.046","0.415524443671405"
"2931","6.76771821658327e-06","-1.34383661568273","0.138","0.363","0.416803461804714"
"2932","6.77059605054202e-06","-1.73297972192996","0.043","0.234","0.416980698964731"
"2933","6.77957123698751e-06","-1.85339624741352","0.267","0.486","0.41753345377235"
"2934","6.82054775146751e-06","-0.595892883181074","0.224","0.497","0.42005707436963"
"2935","6.88964883991383e-06","-1.31612909778263","0.147","0.374","0.424312803103773"
"2936","6.89158566773323e-06","-0.88294024472459","0.198","0.434","0.424432086518686"
"2937","6.90057124240062e-06","-1.08200462312284","0.164","0.397","0.424985481105727"
"2938","6.91254338472242e-06","-2.34894967975807","0.216","0.446","0.425722809434899"
"2939","6.97332709857985e-06","-1.32939079028085","0.069","0.28","0.429466296020237"
"2940","6.98341209273395e-06","-1.64256042797597","0.06","0.257","0.430087400555206"
"2941","6.99700988063901e-06","-3.23091363205763","0.078","0.271","0.430924847518915"
"2942","7.00157498710509e-06","-1.6541906033881","0.078","0.283","0.431205998730841"
"2943","7.00790321152265e-06","-0.379549795215863","0.026","0.206","0.431595735088045"
"2944","7.029249654375e-06","-3.05828020710387","0.017","0.189","0.432910398463993"
"2945","7.04963417867947e-06","-1.54633458628142","0.181","0.414","0.434165820162333"
"2946","7.05558051755179e-06","-1.1047189122228","0.259","0.529","0.434532037334462"
"2947","7.06788921597552e-06","-1.04769662137308","0.336","0.569","0.435290093144284"
"2948","7.07226061067722e-06","-0.946213699798649","0.379","0.631","0.435559314229778"
"2949","7.07524084741224e-06","-1.42427774393767","0.043","0.234","0.435742858069577"
"2950","7.09211370136801e-06","-4.44141626192502","0.034","0.211","0.436782006526152"
"2951","7.10372460322096e-06","-1.39987370367263","0.043","0.231","0.437497087138569"
"2952","7.10635559503367e-06","-0.838142451947438","0.353","0.614","0.437659122031339"
"2953","7.12156276154479e-06","-0.695522252287753","0.207","0.449","0.438595685795259"
"2954","7.1718843141334e-06","-3.10364072571052","0.017","0.186","0.441694839254534"
"2955","7.1805396990595e-06","-0.963806701583319","0.388","0.637","0.442227898445977"
"2956","7.21139687458676e-06","-0.937244893151022","0.405","0.646","0.444128299315175"
"2957","7.22651156731087e-06","-0.816664021939858","0.112","0.34","0.445059167895974"
"2958","7.25638896989873e-06","1.71473659064116","0.491","0.297","0.446899227489153"
"2959","7.27275104213411e-06","-0.524472167687224","0.655","0.826","0.447906918431913"
"2960","7.28352445068592e-06","-2.14377935415723","0.009","0.171","0.448570420344394"
"2961","7.35491579656475e-06","-0.743601963068432","0.095","0.311","0.452967199163033"
"2962","7.37959892107657e-06","-1.94320208818525","0.017","0.189","0.454487358752343"
"2963","7.38311993784342e-06","-4.44673965362381","0","0.154","0.454704207611963"
"2964","7.38311993784342e-06","-2.46146151137403","0","0.154","0.454704207611963"
"2965","7.38311993784342e-06","-3.70248321911798","0","0.154","0.454704207611963"
"2966","7.39456192710329e-06","-3.52934505869218","0.017","0.186","0.45540888540451"
"2967","7.40225933113959e-06","-1.30284404847407","0.267","0.5","0.455882945426894"
"2968","7.41432057211364e-06","-0.779120781119919","0.319","0.589","0.456625761074763"
"2969","7.4581929843514e-06","-2.14184822007641","0.026","0.2","0.459327731327249"
"2970","7.48842580343589e-06","-1.20575241986875","0.017","0.191","0.461189679956206"
"2971","7.51521800025096e-06","-0.410365129656376","0.207","0.471","0.462839730981456"
"2972","7.52339400501887e-06","-0.918765652782285","0.345","0.637","0.463343266587097"
"2973","7.56152016621309e-06","-0.458880287971108","0.19","0.431","0.465691342476566"
"2974","7.5616075956586e-06","-2.80279448764566","0.052","0.24","0.465696726993826"
"2975","7.58831263951348e-06","2.8382329029656","0.414","0.223","0.467341410529717"
"2976","7.62490976059443e-06","-0.755495022954867","0.129","0.351","0.469595317425729"
"2977","7.63335899618736e-06","-1.74753518372529","0.276","0.497","0.470115680498191"
"2978","7.64246601767911e-06","0.428694526374958","0.241","0.514","0.470676554630803"
"2979","7.66280170671762e-06","-0.592851955765539","0.276","0.529","0.471928968711618"
"2980","7.68950381166693e-06","-1.42996693335083","0.198","0.443","0.473573471249131"
"2981","7.71781105290129e-06","0.829928757910895","0.259","0.569","0.475316829315032"
"2982","7.72304080272557e-06","-0.586102129283486","0.267","0.511","0.47563891391746"
"2983","7.79784415931749e-06","1.94875768761059","0.379","0.177","0.480245828239886"
"2984","7.86739156263796e-06","-0.654821759802573","0.44","0.706","0.484529044168184"
"2985","7.86956514190393e-06","-0.823294272983964","0.328","0.574","0.484662908394437"
"2986","7.95004428754068e-06","-1.86697927072138","0.086","0.289","0.489619377536768"
"2987","7.95933607284333e-06","-2.62760113180136","0.043","0.229","0.490191630718202"
"2988","7.96522215399646e-06","-1.90843846798003","0.112","0.337","0.49055413679818"
"2989","7.97795718243481e-06","-1.00895010445055","0.224","0.474","0.491338448994612"
"2990","7.99452513785937e-06","-0.930688360866534","0.198","0.463","0.492358819665345"
"2991","8.03778196599502e-06","-0.467152933178717","0.767","0.911","0.495022877939735"
"2992","8.04217419229492e-06","-2.26649564661434","0.147","0.371","0.495293381980867"
"2993","8.11871569971712e-06","-4.62358059701786","0.009","0.169","0.500007343798478"
"2994","8.16959635655844e-06","-0.515187825138574","0.284","0.54","0.503140930811364"
"2995","8.17087747724591e-06","-2.57959428484464","0.086","0.297","0.503219831191144"
"2996","8.17210339589706e-06","-1.31831088229136","0.069","0.277","0.503295331843112"
"2997","8.17716873380978e-06","2.46793849378372","0.319","0.151","0.503607290809143"
"2998","8.21107027457099e-06","-0.283651202694982","0.241","0.497","0.505695185000004"
"2999","8.23317796225821e-06","-1.02066958280639","0.052","0.246","0.507056731161596"
"3000","8.25221681869205e-06","-2.31409870110313","0.017","0.186","0.508229277212787"
"3001","8.26060053631804e-06","-0.549776860648994","0.06","0.257","0.508745605230219"
"3002","8.26092228658823e-06","-1.25003458625286","0.078","0.286","0.508765420864109"
"3003","8.26954828745919e-06","-2.91732319714838","0.009","0.171","0.509296670379749"
"3004","8.2709232107608e-06","-0.799040719012995","0.362","0.62","0.509381347781126"
"3005","8.34992806177222e-06","-0.619056618050606","0.707","0.877","0.514247019540365"
"3006","8.38173709531184e-06","-4.60768674522355","0.009","0.169","0.516206042488971"
"3007","8.38842199081837e-06","-3.11863832291444","0.026","0.2","0.516617745148531"
"3008","8.43726573114558e-06","-0.311295017034553","0.379","0.634","0.519625884584063"
"3009","8.4567972955076e-06","-0.982055063066697","0.207","0.463","0.520828775038426"
"3010","8.46567824599296e-06","-0.480493792502798","0.336","0.589","0.521375726135968"
"3011","8.46840000253136e-06","-2.72760502286665","0.052","0.24","0.521543350955899"
"3012","8.47652802375157e-06","-0.623530467907828","0.526","0.786","0.522043931398788"
"3013","8.48920961892172e-06","-2.47325395883916","0.009","0.169","0.522824952800532"
"3014","8.60588445140945e-06","-0.643063600013756","0.078","0.277","0.530010605708954"
"3015","8.63775127706187e-06","-1.57193088044623","0.026","0.2","0.53197318790041"
"3016","8.64161842241248e-06","-0.572900157837866","0.457","0.746","0.532211353781117"
"3017","8.64324997297967e-06","-0.367673129739007","0.276","0.549","0.532311836085899"
"3018","8.6582291838513e-06","-0.871794351822333","0.319","0.14","0.53323436074585"
"3019","8.72224053141238e-06","-3.29139402325553","0.095","0.303","0.537176627608094"
"3020","8.75309365348e-06","1.1507848729984","0.681","0.529","0.539076778836873"
"3021","8.75500587170744e-06","-2.43505638497259","0.06","0.249","0.539194546620846"
"3022","8.77873837648605e-06","-0.362812537800665","0.388","0.651","0.540656160392646"
"3023","8.77895611736099e-06","-0.691764079224036","0.56","0.8","0.540669570399911"
"3024","8.78313883110429e-06","-3.84398128006545","0.017","0.183","0.54092717119122"
"3025","8.79431452946155e-06","-0.665336816761115","0.181","0.431","0.541615448925948"
"3026","8.82672992536084e-06","-1.00766403759218","0.241","0.503","0.543611815913198"
"3027","8.82854380758198e-06","-0.983485613100339","0.112","0.337","0.543723527477551"
"3028","8.84074305598573e-06","-3.86092389746822","0.069","0.263","0.544474842588993"
"3029","8.85963621467602e-06","-0.268380899333033","0.267","0.54","0.545638415553252"
"3030","8.90700895327613e-06","-0.39946157993649","0.069","0.277","0.548555960405417"
"3031","8.94550720083539e-06","-1.22344352183454","0.276","0.526","0.550926951977849"
"3032","8.99554604723753e-06","-0.432839820421981","0.086","0.291","0.554008694411218"
"3033","9.00731718009585e-06","-0.313678427560379","0.5","0.766","0.554733643170563"
"3034","9.09715568014732e-06","-1.18553952457207","0.095","0.306","0.560266526873233"
"3035","9.11480304240729e-06","-0.684155483576465","0.526","0.751","0.561353374972738"
"3036","9.12126062102397e-06","-3.02769559300661","0.078","0.271","0.561751077867003"
"3037","9.12176855431504e-06","-2.13288948000799","0.129","0.351","0.5617823599546"
"3038","9.12824071031682e-06","-1.70612237917052","0.129","0.34","0.562180960626282"
"3039","9.1514436150897e-06","-0.971716015195998","0.534","0.76","0.563609957922529"
"3040","9.16222844385688e-06","-4.17403059344025","0.009","0.169","0.564274163171814"
"3041","9.1782143617564e-06","-5.30852127414541","0","0.151","0.565258687897491"
"3042","9.1782143617564e-06","-4.0424748842688","0","0.151","0.565258687897491"
"3043","9.1782143617564e-06","-3.00640502152384","0","0.151","0.565258687897491"
"3044","9.1782143617564e-06","-2.94950076139086","0","0.151","0.565258687897491"
"3045","9.1782143617564e-06","-3.12192449052684","0","0.151","0.565258687897491"
"3046","9.1782143617564e-06","-1.37264267583811","0","0.151","0.565258687897491"
"3047","9.22055800881917e-06","-5.16752797656879","0.009","0.169","0.567866506089146"
"3048","9.24005074561715e-06","-0.426024844651527","0.19","0.449","0.569067005270323"
"3049","9.24114928238716e-06","-1.3713490961074","0.069","0.271","0.569134660854378"
"3050","9.24545084974215e-06","-2.25120274243031","0.095","0.303","0.56939958148307"
"3051","9.26833883381834e-06","-2.3758052995183","0.034","0.217","0.57080918375837"
"3052","9.3244639951201e-06","1.0300227081228","0.034","0.223","0.574265764067462"
"3053","9.34144922475232e-06","-1.35491097003762","0.155","0.403","0.575311833404821"
"3054","9.397793524287e-06","-1.74437287317902","0.207","0.457","0.578781909780264"
"3055","9.42355419712748e-06","1.59102472071232","0.56","0.386","0.58036843233849"
"3056","9.44950326499955e-06","-4.6744132212904","0.017","0.183","0.581966557581527"
"3057","9.45258438556884e-06","1.40585520318299","0.388","0.649","0.582156314554028"
"3058","9.45428913707871e-06","-0.355149173106732","0.103","0.32","0.582261305085267"
"3059","9.51571760351366e-06","-0.544668646094971","0.216","0.477","0.586044500047596"
"3060","9.59673186003526e-06","-0.938797744605936","0.034","0.214","0.591033925063992"
"3061","9.64133143240645e-06","-0.604754269672299","0.078","0.286","0.593780678927616"
"3062","9.68047601492459e-06","-1.86294500104619","0.19","0.429","0.596191476331161"
"3063","9.69631548238171e-06","-4.01509026575604","0.034","0.209","0.597166981613443"
"3064","9.74854722963164e-06","-0.547060586960171","0.034","0.217","0.600383778231324"
"3065","9.76716117649388e-06","-0.928125455737279","0.216","0.46","0.601530155376728"
"3066","9.7705174908522e-06","-1.96647470815863","0.259","0.466","0.601736860709115"
"3067","9.78569123232527e-06","1.39860267911639","0.81","0.743","0.602671365925217"
"3068","9.79246318768073e-06","-1.04770422738441","0.638","0.834","0.603088430339693"
"3069","9.81093251104634e-06","2.07382903116323","0.681","0.591","0.604225900557811"
"3070","9.81572236907825e-06","-1.55779201475629","0.069","0.274","0.604520893544422"
"3071","9.8707687475088e-06","-0.444514332659296","0.405","0.691","0.607911034852825"
"3072","9.89054439065187e-06","-1.22380740792044","0.138","0.366","0.609128957387077"
"3073","9.96234948079881e-06","1.7226866272211","0.405","0.226","0.613551217473956"
"3074","9.99836488640677e-06","-0.409301452019188","0.241","0.491","0.615769298259134"
"3075","1.00485267920033e-05","-1.61246450623734","0.052","0.249","0.61885861953911"
"3076","1.00537268029333e-05","-0.919073810694957","0.397","0.626","0.619178872612254"
"3077","1.009202200876e-05","-3.60547628988805","0.06","0.249","0.621537359453499"
"3078","1.01127447933155e-05","-4.52521171198717","0.017","0.18","0.622813613585919"
"3079","1.01582884065452e-05","1.80074764492282","0.638","0.5","0.625618508093899"
"3080","1.01676046092658e-05","-0.48212322027927","0.198","0.443","0.626192265070855"
"3081","1.0173951799257e-05","-1.20265965021108","0.345","0.577","0.626583169460839"
"3082","1.02079543159821e-05","-6.65291892679514","0.009","0.166","0.628677282458392"
"3083","1.02248046925149e-05","-1.172566821408","0.129","0.351","0.629715046597918"
"3084","1.02369495112345e-05","-2.65690903878383","0.017","0.18","0.630463009548396"
"3085","1.02475477495692e-05","0.560966251741302","0.422","0.651","0.631115723252721"
"3086","1.02520104815916e-05","1.20474741986911","0.836","0.777","0.631390569529784"
"3087","1.02893841193477e-05","0.990540100935059","0.5","0.294","0.633692299758269"
"3088","1.02963496240791e-05","1.48170986677412","0.431","0.237","0.634121284298157"
"3089","1.03771289700397e-05","-2.96180421262574","0.052","0.234","0.639096241877834"
"3090","1.03796667790665e-05","-1.32258787445697","0.052","0.24","0.639252537922369"
"3091","1.04221296110986e-05","-1.0844186989638","0.431","0.669","0.641867696358729"
"3092","1.04259917665414e-05","-7.02131067567481","0.017","0.18","0.642105554925984"
"3093","1.04812387558954e-05","-0.585967627286093","0.379","0.62","0.645508051259328"
"3094","1.05194645815292e-05","-1.6351533932661","0.121","0.346","0.647862265182641"
"3095","1.05335594540547e-05","1.43258795470028","0.664","0.563","0.648730326096865"
"3096","1.05655397145077e-05","0.870674749081452","0.845","0.754","0.650699894397384"
"3097","1.05850243514251e-05","-1.29046581135869","0.259","0.486","0.651899894731216"
"3098","1.06936375910324e-05","0.743537473599726","0.155","0.037","0.65858905831891"
"3099","1.07036199201884e-05","-0.262843292754327","0.31","0.571","0.659203840024643"
"3100","1.07217945190241e-05","-3.0323810887522","0.052","0.237","0.660323159043135"
"3101","1.07567136459879e-05","-0.283634480808352","0.095","0.311","0.662473723315455"
"3102","1.07972009107286e-05","-1.11839158258354","0.181","0.409","0.664967212489043"
"3103","1.08493265074666e-05","-1.55792058198862","0.25","0.506","0.668177471615348"
"3104","1.08678089236911e-05","-1.37573392552957","0.009","0.169","0.669315748183362"
"3105","1.0905761705383e-05","-0.678911803646076","0.164","0.409","0.671653146149421"
"3106","1.09467821105748e-05","-3.05913150958356","0.009","0.166","0.674179469843972"
"3107","1.09473355201515e-05","-2.10429437082895","0.052","0.24","0.674213552679569"
"3108","1.09973727517376e-05","-1.45322168114448","0.043","0.229","0.677295195661267"
"3109","1.09993056011037e-05","-3.24340092144471","0.026","0.191","0.677414234055176"
"3110","1.1042571447396e-05","-1.65622541307674","0.103","0.309","0.680078847730779"
"3111","1.11337108927639e-05","-1.21576069517604","0.534","0.711","0.685691852752651"
"3112","1.1144449498239e-05","-3.1859675179958","0.095","0.294","0.686353211248045"
"3113","1.11501920889489e-05","1.11721528929067","0.776","0.586","0.686706880182098"
"3114","1.11763201486779e-05","-0.51954550911421","0.103","0.326","0.688316028996623"
"3115","1.11913861730906e-05","-1.94732293496808","0.069","0.263","0.689243900242132"
"3116","1.11954448835143e-05","-2.52987279258879","0.026","0.191","0.689493864040993"
"3117","1.12313299483106e-05","-0.99648394322577","0.422","0.674","0.691703917526603"
"3118","1.12611537973493e-05","-0.466419039725137","0.681","0.88","0.693540678917353"
"3119","1.12776940330733e-05","-0.54283329204215","0.707","0.886","0.694559342414884"
"3120","1.13078591649329e-05","-2.58063064527096","0.095","0.294","0.696417122390724"
"3121","1.13627419063841e-05","-1.13727754564844","0.207","0.454","0.699797185788475"
"3122","1.14012844755643e-05","-2.2314255432448","0","0.149","0.702170906996581"
"3123","1.14012844755643e-05","-1.00098839493419","0","0.149","0.702170906996581"
"3124","1.14074251449863e-05","0.721813203100929","0.181","0.437","0.702549092404269"
"3125","1.14829794169921e-05","-0.792625194109679","0.138","0.369","0.707202253354294"
"3126","1.1591308516134e-05","-1.24567528672636","0.293","0.531","0.713873917583146"
"3127","1.16024241937079e-05","-0.738872994433847","0.103","0.326","0.714558498817887"
"3128","1.16366219778263e-05","-1.01748381199798","0.276","0.52","0.716664637748387"
"3129","1.16374839761991e-05","-1.58400736287229","0.147","0.366","0.716717725642175"
"3130","1.17163150033636e-05","-1.36804177415342","0.069","0.263","0.721572692112155"
"3131","1.17208198406094e-05","-2.19261374990414","0.069","0.271","0.721850131523608"
"3132","1.17381445495218e-05","-1.5020317161415","0.043","0.229","0.722917108371401"
"3133","1.18019801983571e-05","-0.748935213561108","0.043","0.229","0.726848554476219"
"3134","1.18711141709183e-05","0.995806620391998","0.845","0.711","0.731106308444348"
"3135","1.18931759802185e-05","-1.22841854877118","0.017","0.183","0.732465029093717"
"3136","1.18948568678229e-05","-0.325742915675141","0.121","0.357","0.732568549918609"
"3137","1.19274451895373e-05","-0.854029142257019","0.121","0.34","0.734575566888033"
"3138","1.19451090274128e-05","-0.494014586293036","0.621","0.814","0.735663429671274"
"3139","1.20113670632904e-05","-2.68782817430158","0.026","0.194","0.739744063326864"
"3140","1.20164636489175e-05","-1.74322293736961","0.129","0.349","0.74005794674588"
"3141","1.20842641371157e-05","-0.66023625379011","0.31","0.577","0.744233575412547"
"3142","1.21379212706435e-05","-1.02162416050962","0.414","0.643","0.747538157295122"
"3143","1.22299460997124e-05","-1.38792571283502","0.034","0.211","0.753205690442987"
"3144","1.22707709683987e-05","-0.670109112943008","0.103","0.326","0.75571997163077"
"3145","1.23299952965385e-05","-0.717605871552084","0.241","0.474","0.759367420327917"
"3146","1.23573835309979e-05","-0.632196408095072","0.172","0.411","0.761054179523567"
"3147","1.23667535646691e-05","-3.36204140268399","0.026","0.194","0.761631251787275"
"3148","1.24227920040934e-05","-1.66984762709925","0.009","0.166","0.765082491156103"
"3149","1.24303373977028e-05","-4.3085392836329","0.034","0.206","0.765547189312321"
"3150","1.25303459230407e-05","-1.23052178753206","0.19","0.411","0.771706414362309"
"3151","1.25632017922141e-05","0.624115127459472","0.862","0.746","0.773729908777092"
"3152","1.25800152975764e-05","-2.34712648167391","0.052","0.237","0.774765402131837"
"3153","1.25855565136959e-05","-0.882178050510329","0.043","0.226","0.775106669008992"
"3154","1.26070102759545e-05","-1.20292178954497","0.138","0.369","0.776427941865212"
"3155","1.26103167640405e-05","-2.19083543145073","0.086","0.291","0.776631578546962"
"3156","1.26124864327095e-05","1.31432537518478","0.681","0.543","0.776765201931283"
"3157","1.26436159747971e-05","-1.06787041006861","0.086","0.294","0.778682377039831"
"3158","1.26845538264668e-05","-1.2878617264007","0.164","0.403","0.781203616510612"
"3159","1.26936392997603e-05","-1.29222274934532","0.379","0.611","0.781763163554339"
"3160","1.27063156006061e-05","-2.52392692606931","0.017","0.183","0.782543858894528"
"3161","1.27095829825291e-05","1.36201984278097","0.448","0.251","0.78274508714502"
"3162","1.2737977158424e-05","-3.38114569039398","0.017","0.18","0.784493799255856"
"3163","1.27643640428913e-05","-0.632969067386058","0.078","0.294","0.786118888309544"
"3164","1.27689988995268e-05","-0.626202429565287","0.345","0.617","0.786404335225156"
"3165","1.27905203670408e-05","2.16883902416206","0.509","0.32","0.787729777844943"
"3166","1.28040178504459e-05","0.26279637057357","0.19","0.057","0.788561047355412"
"3167","1.28242228907576e-05","-4.15157095911289","0.009","0.163","0.789805415173091"
"3168","1.28927845849681e-05","-2.42447858305447","0.017","0.18","0.794027924234427"
"3169","1.29386577127675e-05","-1.42352402698834","0.164","0.38","0.796853112556214"
"3170","1.30375818642884e-05","-0.321512408655009","0.353","0.654","0.802945554275927"
"3171","1.30753820523306e-05","-0.828563143326644","0.147","0.371","0.805273554456885"
"3172","1.31573499837728e-05","-1.87846093046909","0.026","0.197","0.810321713450615"
"3173","1.32286488323294e-05","-0.259688698003096","0.345","0.643","0.814712795636673"
"3174","1.32876952998232e-05","-2.80751331940429","0.017","0.18","0.81834929043021"
"3175","1.32890308159239e-05","0.253236351658535","0.121","0.337","0.818431540860302"
"3176","1.3324171450217e-05","-2.15832670057746","0.095","0.303","0.820595747104515"
"3177","1.33569322139014e-05","-6.01316778327242","0.034","0.203","0.822613384257543"
"3178","1.3483053761315e-05","-0.698047730011813","0.431","0.663","0.83038083199811"
"3179","1.35130959465796e-05","2.58361629776195","0.207","0.069","0.832231040061997"
"3180","1.35871945541933e-05","-1.3094584045847","0.086","0.289","0.836794551009102"
"3181","1.36286819352035e-05","-0.819578307221006","0.207","0.466","0.83934963434338"
"3182","1.3662884463701e-05","-3.6078557082635","0.009","0.163","0.841456065465956"
"3183","1.36936081676438e-05","-3.35236271391656","0.112","0.314","0.84334824622068"
"3184","1.36941294475003e-05","-1.3481739857068","0.017","0.18","0.843380350283203"
"3185","1.37495701329129e-05","-2.78744245402191","0.009","0.163","0.846794775775709"
"3186","1.38650945777937e-05","-1.05171751227651","0.216","0.446","0.853909579762583"
"3187","1.38775134229775e-05","-0.275142160022789","0.078","0.28","0.854674419180912"
"3188","1.39099379055724e-05","-0.413275427694314","0.75","0.954","0.856671345790488"
"3189","1.39729155246351e-05","-0.37295083933211","0.224","0.466","0.8605499484157"
"3190","1.4037250528544e-05","-2.99400804818846","0.078","0.269","0.864512148301442"
"3191","1.40443000069288e-05","-2.70556409363212","0.388","0.566","0.864946304526721"
"3192","1.40445873421945e-05","0.407673808263296","0.474","0.306","0.864964000643735"
"3193","1.40707736955576e-05","-3.1833136328067","0.052","0.234","0.866576739588308"
"3194","1.41080513877287e-05","-0.743288155645921","0.147","0.394","0.868872560816046"
"3195","1.41359227156928e-05","-3.3694486597386","0.034","0.203","0.870589072291372"
"3196","1.41524178726696e-05","-4.01490259098802","0","0.146","0.871604959524104"
"3197","1.41524178726696e-05","-4.26879860826495","0","0.146","0.871604959524104"
"3198","1.41524178726696e-05","-2.09189208889177","0","0.146","0.871604959524104"
"3199","1.41524178726696e-05","-3.40520619001802","0","0.146","0.871604959524104"
"3200","1.41524178726696e-05","-2.44473442508069","0","0.146","0.871604959524104"
"3201","1.41524178726696e-05","-4.38923605003964","0","0.146","0.871604959524104"
"3202","1.41524178726696e-05","-1.70063224255584","0","0.146","0.871604959524104"
"3203","1.41524178726696e-05","-3.13629524534753","0","0.146","0.871604959524104"
"3204","1.41716106184188e-05","-2.51120551299651","0.121","0.32","0.872786983156557"
"3205","1.4205210949689e-05","-2.37739912102202","0.19","0.397","0.874856326758498"
"3206","1.42098238201681e-05","-3.87610193457521","0.069","0.254","0.875140419612696"
"3207","1.42340662164626e-05","-1.28725451159316","0.034","0.206","0.87663343607328"
"3208","1.42889290284274e-05","0.416583822331247","0.129","0.369","0.880012272073758"
"3209","1.43028874938474e-05","-1.04561610122953","0.086","0.291","0.880871932083579"
"3210","1.43347661780731e-05","-0.899278199972509","0.552","0.78","0.882835244608985"
"3211","1.43758857148523e-05","-0.59142143033029","0.259","0.551","0.885367673520608"
"3212","1.43962370759488e-05","-2.24608769912221","0.112","0.317","0.88662105279646"
"3213","1.44287112318611e-05","-0.731738627549197","0.026","0.197","0.888621038636629"
"3214","1.44289462073411e-05","-0.928271220248457","0.06","0.257","0.888635510071519"
"3215","1.4470575194004e-05","0.512076213958985","0.138","0.354","0.891199314473126"
"3216","1.44980468948374e-05","-0.447573582135448","0.19","0.44","0.892891214112348"
"3217","1.47115668455944e-05","-2.57027959597906","0.043","0.223","0.906041267319623"
"3218","1.47215377220779e-05","-1.55246736727104","0.034","0.209","0.906655343689611"
"3219","1.47309227012653e-05","-8.44919076865071","0.009","0.16","0.907233336402823"
"3220","1.47384436350734e-05","-0.321048773250303","0.224","0.48","0.907696528153264"
"3221","1.48301921143787e-05","-0.823590761450941","0.457","0.703","0.913347041748243"
"3222","1.48526236394817e-05","-2.873165883448","0.069","0.26","0.914728532084762"
"3223","1.48539741522718e-05","-0.955446530920918","0.328","0.611","0.914811706115962"
