"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","genes"
"3735","0.0104661623573212","-1.37071297380831","0.095","0.281","1","ATP6AP1L"
"3736","0.0104679574537107","-1.4571101806148","0.476","0.618","1","HTT"
"3737","0.0104944876881559","-2.19202675640763","0.119","0.307","1","TADA3"
"3738","0.010510024729654","1.50233385391634","0.405","0.243","1","UGDH"
"3739","0.0105254820756591","-0.648441589509311","0.619","0.778","1","TCP1"
"3740","0.0105281311892761","1.86621909867012","0.595","0.422","1","GNB4"
"3741","0.010536613560717","1.07874122122152","0.19","0.375","1","ZNF12"
"3742","0.0105489038131957","0.591314458645793","0.095","0.283","1","KSR1"
"3743","0.0105551843321568","-0.965586575360455","0.048","0.224","1","MMP24OS"
"3744","0.0105553471978666","-0.677988942331846","0.595","0.774","1","CALR"
"3745","0.010555441675972","-0.660132222509163","0.238","0.453","1","BCLAF1P2"
"3746","0.0105561219682603","-0.364503278366969","0.333","0.568","1","GOLGA3"
"3747","0.0105633806819782","-2.02308528666311","0.024","0.182","1","TIMM29"
"3748","0.0105716496081475","-4.22193941397204","0.048","0.215","1","Z82217.1"
"3749","0.0105722267333455","-3.22303994879155","0.024","0.179","1","SCAND1"
"3750","0.0105768828773535","0.697013233676264","0.143","0.047","1","SGO1"
"3751","0.0105768828773535","2.23630790669691","0.143","0.047","1","AC015923.1"
"3752","0.0105888932853928","1.09939083115222","0.31","0.158","1","NULL"
"3753","0.0105958085518323","-0.565939408321886","0.238","0.453","1","CLPX"
"3754","0.0106059172751719","-2.1201915095057","0.19","0.366","1","NSF"
"3755","0.0106062591485626","-1.47202928067498","0.024","0.184","1","RPS4Y1"
"3756","0.0106286791237586","-1.14424422715353","0.071","0.255","1","NEK5"
"3757","0.0106336747249809","-1.18746407578028","0.024","0.177","1","FXYD7"
"3758","0.0106450105144868","-1.99420157879042","0.119","0.302","1","TFIP11"
"3759","0.0106633399207255","-2.83973664728888","0.167","0.342","1","CCDC28B"
"3760","0.0106653970028727","0.49502886009069","0.119","0.333","1","USP39"
"3761","0.0106767010251088","-2.33142712797381","0.048","0.215","1","TMEM72-AS1"
"3762","0.0106911836890886","-1.6690120921715","0.119","0.302","1","C1orf122"
"3763","0.0106946189268992","-2.73748444644878","0.071","0.248","1","NDUFA5P11"
"3764","0.0107088602571663","-0.744044614683329","0.095","0.288","1","UBE2Q1"
"3765","0.0107124516989975","-1.02464621468686","0.31","0.54","1","EXOC6B"
"3766","0.0107366555985102","0.415303788959197","0.119","0.325","1","SOCS5"
"3767","0.0107397624802768","-3.35586889131345","0.071","0.241","1","GABRG3"
"3768","0.010739966413767","0.279264452689133","0.333","0.578","1","GOLGA2"
"3769","0.0107439332358495","-3.14807401781945","0.071","0.243","1","GREB1L"
"3770","0.010747067342835","-3.65660278389234","0.048","0.21","1","DNASE1"
"3771","0.0107608490183793","0.97520436489395","0.214","0.09","1","SH3BP4"
"3772","0.0107619429986682","-2.68109384745685","0","0.137","1","LINC01750"
"3773","0.0107619429986682","-3.43763766181706","0","0.137","1","CHRNB2"
"3774","0.0107619429986682","-4.7874646683448","0","0.137","1","KLF11"
"3775","0.0107619429986682","-3.26809808227507","0","0.137","1","RTN4IP1"
"3776","0.0107619429986682","-3.34355145408839","0","0.137","1","PRLHR"
"3777","0.0107619429986682","-3.6146220677155","0","0.137","1","NULL"
"3778","0.0107619429986682","-3.91841732214385","0","0.137","1","SLC47A1"
"3779","0.0107619429986682","-1.7766077985268","0","0.137","1","DIRAS1"
"3780","0.0107619429986682","-3.67749822210481","0","0.137","1","CACNA1I"
"3781","0.0107632373164698","-0.711587930967443","0.452","0.672","1","LPIN1"
"3782","0.010768551078359","-1.09164162127495","0.286","0.488","1","NEK9"
"3783","0.010771353618432","-0.574696560328817","0.333","0.538","1","CEP63"
"3784","0.0107860075523249","2.26549123169775","0.167","0.064","1","AC009093.1"
"3785","0.0107878259476404","-1.37675158857285","0.167","0.358","1","PDZD11"
"3786","0.0107954852767937","-1.49012732721322","0.048","0.217","1","BBS1"
"3787","0.0107962163610822","-3.73778293252132","0.571","0.689","1","SOX11"
"3788","0.0108453865509855","-0.900728076964755","0.095","0.281","1","HDAC2-AS2"
"3789","0.0108489647195355","2.57962013996506","0.119","0.323","1","ADAM20"
"3790","0.0108529969374169","-0.625976673356156","0.333","0.5","1","LDHA"
"3791","0.0108938744960851","-0.456898966354596","0.19","0.406","1","TPRKB"
"3792","0.0108974344774992","-0.324262503388334","0.143","0.358","1","CATSPER2"
"3793","0.0109087083862631","-3.17044361792523","0.048","0.21","1","MLST8"
"3794","0.0109216410468015","-3.57914995343937","0.024","0.172","1","PCDHA10"
"3795","0.0109216410468015","-2.72885265986147","0.024","0.172","1","GPR173"
"3796","0.010951952948127","3.65368211303858","0.167","0.064","1","AC005280.1"
"3797","0.0109608039717391","1.52111476218936","0.31","0.16","1","DNMBP"
"3798","0.0109626138301428","-0.968184912607544","0.024","0.182","1","LRRC37A2"
"3799","0.0109676827380162","3.06627571678967","0.262","0.127","1","NULL"
"3800","0.0109705801584261","-0.728652145324884","0.381","0.189","1","UGT8"
"3801","0.010971867548088","-2.85504043318153","0.095","0.271","1","IRS1"
"3802","0.0109773813459238","-1.40070198518795","0.071","0.255","1","CHST1"
"3803","0.0109808422220453","-2.6863932727897","0.024","0.172","1","CCDC122"
"3804","0.0109819723624114","-2.56702397941007","0.048","0.212","1","DNAH2"
"3805","0.0109953898861135","-0.74360983431211","0.048","0.208","1","MT-TM"
"3806","0.010999079108283","1.4914736448924","0.143","0.344","1","ZNF283"
"3807","0.0110041736415229","-0.83828006390577","0.738","0.759","1","PSMA7"
"3808","0.011025832191972","1.06970712480866","0.738","0.658","1","PDIA3"
"3809","0.0110487252363398","-1.91162607452658","0.214","0.399","1","TMEM237"
"3810","0.0110503881711223","-1.58532370772447","0.071","0.243","1","FAHD2CP"
"3811","0.0110858677528294","2.19003399224472","0.19","0.073","1","ARID5A"
"3812","0.0111195634406784","-1.39411478666821","0.167","0.373","1","MRPS9"
"3813","0.0111541612919791","0.89311776856441","0.405","0.226","1","ZHX2"
"3814","0.0111581848759171","-3.31778883503536","0.095","0.276","1","KIF9-AS1"
"3815","0.0111610723502358","-3.01380992221588","0.048","0.208","1","AP000766.1"
"3816","0.0111656319752083","-3.32920764015495","0.071","0.231","1","CLSTN3"
"3817","0.011171680584001","-0.688487675620912","0.31","0.517","1","FOCAD"
"3818","0.0111857866138484","-4.20278799302661","0.048","0.2","1","FNDC5"
"3819","0.0112172891751962","-1.23267112399955","0.381","0.545","1","SPART"
"3820","0.0112351895952061","-0.290009657858609","0.167","0.377","1","POM121"
"3821","0.0112391161346584","-0.553287440010123","0.238","0.106","1","AC007688.1"
"3822","0.0112426556712734","-1.06314943256166","0.262","0.448","1","SNRPD3"
"3823","0.0112559930491429","-0.780608015017459","0.071","0.248","1","AC079414.3"
"3824","0.0112906645255809","0.253834809931689","0.167","0.064","1","PNRC2P1"
"3825","0.0113055706111336","-0.590450036334176","0.452","0.613","1","SSU72"
"3826","0.0113128249493826","-2.13147231998742","0.214","0.41","1","FBXO42"
"3827","0.0113159223433004","-4.59919788698129","0.095","0.259","1","C8orf34"
"3828","0.0113246940768731","-0.439087039169119","0.69","0.87","1","CAMTA1"
"3829","0.0113249516099138","-2.59913478858218","0.095","0.264","1","FAM155A-IT1"
"3830","0.0113262593693506","-1.61582309859519","0.119","0.309","1","SMARCD3"
"3831","0.0113276531794083","3.58898409996479","0.5","0.358","1","SOAT1"
"3832","0.0113397304738911","-1.15937616639988","0.214","0.425","1","ZNF585A"
"3833","0.011353679067991","-0.266414236747941","0.167","0.394","1","FCHO2"
"3834","0.0113611037064058","-0.290546641380189","0.119","0.035","1","AC015712.2"
"3835","0.0113664212721473","0.80826881998705","0.381","0.203","1","HIBADH"
"3836","0.0114013537069261","-1.39607082076376","0.452","0.604","1","PSMC5"
"3837","0.0114021218943387","-1.47164536550348","0.214","0.394","1","MBD1"
"3838","0.0114263060872636","-0.849928311313688","0.238","0.491","1","PSMC1"
"3839","0.0114479968382201","-1.37131004839695","0.286","0.517","1","PPP2R3A"
"3840","0.0114621294363181","0.408766499958859","0.31","0.517","1","FIBP"
"3841","0.0114680902807716","-1.69789960118456","0.31","0.505","1","MCCC2"
"3842","0.0114757039140541","1.14696468557381","0.929","0.927","1","CAPZA1"
"3843","0.0114975601908545","-1.13823327201676","0.31","0.493","1","TMX3"
"3844","0.0115116621997268","-3.48083320154916","0.071","0.236","1","CDK7"
"3845","0.0115265399020067","-0.614427399600096","0.81","0.927","1","FAM171B"
"3846","0.0115274712434186","1.0686329871742","0.881","0.804","1","PAN3"
"3847","0.0115562206901621","-3.46643966101838","0","0.134","1","ST6GALNAC5"
"3848","0.0115562206901621","-0.98885258286636","0","0.134","1","WASH2P"
"3849","0.0115562206901621","-3.79893219278667","0","0.134","1","ACKR3"
"3850","0.0115562206901621","-2.50113450759166","0","0.134","1","UNC5A"
"3851","0.0115562206901621","-2.91602115513901","0","0.134","1","GDPD5"
"3852","0.0115562206901621","-2.17202617575646","0","0.134","1","AC127070.2"
"3853","0.0115562206901621","-0.448313770698444","0","0.134","1","TUBBP2"
"3854","0.0115562206901621","-2.28363084905802","0","0.134","1","NULL"
"3855","0.0115562206901621","-3.87430143428123","0","0.134","1","AC130650.2"
"3856","0.0115738865326964","4.12130862527498","0.119","0.038","1","TLR10"
"3857","0.0115887198337711","-2.3110990383212","0.024","0.172","1","C6orf136"
"3858","0.0115887198337711","-4.28368949739288","0.024","0.172","1","NULL"
"3859","0.0116092036600151","-0.260064529356161","0.738","0.939","1","CD47"
"3860","0.0116146696601697","-0.781803230008197","0.405","0.646","1","SRPRB"
"3861","0.0116191805518091","-2.10442902429103","0.262","0.467","1","KIF21B"
"3862","0.0116208579714655","0.312699110350078","0.071","0.259","1","ERCC5"
"3863","0.0116298338535805","-4.77357717737882","0.19","0.354","1","AMPD2"
"3864","0.0116304784932238","-3.29977722181198","0.262","0.415","1","RCAN2"
"3865","0.0116325927631023","-1.79524582526542","0.024","0.179","1","ADCY9"
"3866","0.0116358135542433","-0.517455228643467","0.548","0.722","1","PSMB1"
"3867","0.0116655537245806","-1.14634107367594","0.143","0.349","1","AC046176.1"
"3868","0.0116715019242124","-3.94204329010468","0.048","0.208","1","CCDC88C"
"3869","0.0116849457779597","-1.29602688831763","0.071","0.245","1","C11orf1"
"3870","0.0116852775831828","-0.829095619214002","0.357","0.597","1","ALDH7A1"
"3871","0.0116909376333863","-1.15364537516369","0.095","0.288","1","MAPK3"
"3872","0.0116941767312941","-0.305442938638619","0.024","0.179","1","AC104297.1"
"3873","0.0117294755523137","-3.63316446887099","0.048","0.208","1","DBNDD2"
"3874","0.0117446237753794","-0.533869742948006","0.714","0.889","1","R3HDM2"
"3875","0.0117509392578451","1.4016558596833","0.714","0.717","1","ROCK1"
"3876","0.0117709855556709","-2.78813583359121","0.119","0.295","1","PKD1"
"3877","0.0118065952521508","-0.694351936121699","0.357","0.557","1","CEP85L"
"3878","0.0118121179167192","1.10216806464953","0.119","0.035","1","NULL"
"3879","0.0118365794815844","-1.742939958431","0.214","0.408","1","ZNF518B"
"3880","0.0118374314164642","-2.28756842513188","0.024","0.17","1","GMPPB"
"3881","0.0118464488016244","-3.66610701090705","0.095","0.264","1","TRAF5"
"3882","0.0118581388586351","-0.465946677553753","0.571","0.743","1","PCBP1-AS1"
"3883","0.0118808853598581","-3.93092303645969","0.214","0.392","1","ZNF573"
"3884","0.0118931790647958","-1.57815132752462","0.024","0.177","1","PRC1"
"3885","0.0118996162998763","-4.34740309482826","0.071","0.226","1","SMYD2"
"3886","0.0119026602757029","-1.44818211041197","0.262","0.446","1","OSBPL2"
"3887","0.0119063078839551","-1.10497171770796","0.286","0.491","1","ZNF891"
"3888","0.0119506857730485","-0.95298104869014","0.238","0.436","1","MRPS31"
"3889","0.0119656354552546","-3.7879890230536","0.024","0.17","1","EYA1"
"3890","0.0119746539696461","-1.95513384041663","0.119","0.285","1","COX19"
"3891","0.0119773562369649","-2.08464609903121","0.357","0.559","1","CC2D2A"
"3892","0.0119780106401462","-0.912552409539341","0.762","0.823","1","KPNB1"
"3893","0.0119888546070651","-4.76886862652764","0.071","0.231","1","CLSTN2"
"3894","0.0119971777812595","0.517104791776921","0.119","0.318","1","AC138409.2"
"3895","0.0120020088135381","-1.82602678257199","0.571","0.693","1","GRIK2"
"3896","0.012017213446415","-0.326513679591211","0.5","0.738","1","GTF2IP4"
"3897","0.0120216114849403","-0.812954013081191","0.643","0.743","1","SRP72"
"3898","0.0120282833226019","-2.96700856285171","0.024","0.175","1","ARNTL2"
"3899","0.0120338363917716","0.958838881411299","0.595","0.366","1","COTL1"
"3900","0.0120541563700369","-0.323108724075447","0.667","0.842","1","RBM26"
"3901","0.0120583127053545","-1.08024039088848","0.048","0.212","1","CCNF"
"3902","0.0120686796287753","-1.56386642858594","0.476","0.698","1","NULL"
"3903","0.0121008346614031","-1.83943058260154","0.238","0.429","1","SLC44A5"
"3904","0.0121098711205039","-3.81187777091995","0.095","0.269","1","HEG1"
"3905","0.0121150974979164","-3.85010214027643","0.095","0.264","1","LAMA3"
"3906","0.0121156747830992","-1.74794594382263","0.19","0.394","1","PPM1G"
"3907","0.012123528382185","0.305433120169333","0.238","0.111","1","F11R"
"3908","0.0121309793190638","-1.51320108019044","0.143","0.337","1","RETREG3"
"3909","0.0121334221215541","-0.882878808627121","0.024","0.179","1","NCKIPSD"
"3910","0.0121878188793571","1.04226455835322","0.952","0.936","1","C6orf62"
"3911","0.012188518801476","0.379935213057341","0.214","0.097","1","CAP1P2"
"3912","0.0121955826369308","3.21286062574028","0.167","0.066","1","AL353662.1"
"3913","0.0122025347602674","-4.44500741873176","0.048","0.208","1","NULL"
"3914","0.0122090389966184","0.555172427834838","0.31","0.519","1","KNOP1"
"3915","0.0122257418693806","-3.42692329376356","0.024","0.17","1","CLCN3P1"
"3916","0.0122257418693806","-3.19829608282701","0.024","0.17","1","UBAP1L"
"3917","0.0122468802557061","-1.24836792700542","0.738","0.79","1","GNAQ"
"3918","0.0122513378854533","-0.693192532914179","0.119","0.318","1","KCTD7"
"3919","0.0122705574495885","-1.15738102685901","0.381","0.568","1","RALGAPA2"
"3920","0.0122751576447203","-1.84005150585352","0.405","0.542","1","WDR82"
"3921","0.012278865993335","0.561477841441984","0.095","0.264","1","TUBG1"
"3922","0.0122866423685785","-1.63730694855751","0.024","0.175","1","PIAS4"
"3923","0.0122915461989262","-1.40951749044418","0.024","0.17","1","RGMA"
"3924","0.0123013157606997","0.752484671997305","0.19","0.075","1","RF01210"
"3925","0.0123150082694331","-1.89389644908703","0.31","0.514","1","PAAF1"
"3926","0.0123261037662425","-0.417524301966859","0.024","0.179","1","AL139353.3"
"3927","0.0123456992460009","0.275138320431832","0.524","0.689","1","SLC38A1"
"3928","0.0123509064347048","-1.64373008507087","0.214","0.408","1","ZFYVE9"
"3929","0.0123540883204197","-0.804149002808639","0.357","0.573","1","EP400"
"3930","0.0123576641156434","-2.1913148372695","0.024","0.17","1","PLGLB1"
"3931","0.0123576641156434","-4.69754652040489","0.024","0.17","1","SLC16A9"
"3932","0.0123649559882066","1.42966736444558","0.905","0.901","1","TPT1"
"3933","0.0123793715357168","2.30763547284868","0.333","0.193","1","SHC4"
"3934","0.0123813432047668","-1.17063920697255","0.167","0.354","1","ANKMY2"
"3935","0.0124069982541845","-2.34660107507835","0","0.132","1","PINK1"
"3936","0.0124069982541845","-5.04690126407556","0","0.132","1","CHI3L1"
"3937","0.0124069982541845","-3.00551714506689","0","0.132","1","AGBL5"
"3938","0.0124069982541845","-3.52467532558343","0","0.132","1","PCSK1"
"3939","0.0124069982541845","-2.7788956395375","0","0.132","1","C9orf24"
"3940","0.0124069982541845","-3.49076072623276","0","0.132","1","SERTM1"
"3941","0.0124069982541845","-1.8477910251047","0","0.132","1","AC018688.1"
"3942","0.0124069982541845","-2.17955227147497","0","0.132","1","SMIM10L2B"
"3943","0.0124171187553616","-1.22372057167581","0.048","0.212","1","PLEKHG2"
"3944","0.0124231655183641","0.47512901716177","0.643","0.809","1","MATR3"
"3945","0.012428832292604","-3.78320102813296","0.048","0.2","1","SLC29A1"
"3946","0.0124380625607111","0.683193548276296","0.143","0.05","1","AC055733.4"
"3947","0.0124389146353799","-0.711998444402467","0.048","0.222","1","DDX31"
"3948","0.0124424864764407","1.06558126056499","0.643","0.453","1","AGFG1"
"3949","0.0124495459273509","-4.37676486428338","0.071","0.231","1","RGS6"
"3950","0.0124588826759571","-3.20162610265433","0.048","0.203","1","KRT222"
"3951","0.0124725738443161","-1.03969167677916","0.143","0.328","1","SNRNP35"
"3952","0.0125005219194783","-3.5283660080224","0.095","0.262","1","LYG2"
"3953","0.0125076523945354","-2.30891850915081","0.19","0.375","1","ZNF142"
"3954","0.0125150259718757","-0.606427649033568","0.071","0.248","1","LINC00863"
"3955","0.0125244719066295","-0.342268259908118","0.167","0.361","1","PAQR8"
"3956","0.0125246778370121","-0.341046958791199","0.048","0.21","1","FAM45BP"
"3957","0.0125279912691623","-1.1780273795629","0.214","0.425","1","KDSR"
"3958","0.0125405389108759","-1.29232042040932","0.429","0.585","1","UBE2K"
"3959","0.0125425917020149","1.2118528360464","0.143","0.05","1","NULL"
"3960","0.0125604580846038","-3.17102500928584","0.119","0.285","1","ERICH3"
"3961","0.0125650689054208","2.12213823773724","0.238","0.111","1","RNU6-151P"
"3962","0.0125671406258339","-4.13130235465757","0.071","0.231","1","LIX1"
"3963","0.0125836070704204","-3.10876430524283","0.071","0.236","1","RECK"
"3964","0.0125870397331521","-1.89671814978292","0.5","0.653","1","CASC15"
"3965","0.0125879197307469","-0.875013236472203","0.167","0.387","1","RBM18"
"3966","0.0125958963891419","0.715986762082459","0.095","0.271","1","FAM118A"
"3967","0.0126301875954319","-2.75257130567064","0.071","0.248","1","ZNF285"
"3968","0.0126468375731261","-1.58664821515254","0.31","0.509","1","USP32P3"
"3969","0.0126478979043266","1.94330895158373","0.143","0.05","1","FMO3"
"3970","0.0126478979043266","0.653114428419181","0.143","0.05","1","AOX1"
"3971","0.0126555452270189","2.15397958312182","0.286","0.142","1","RIPK2"
"3972","0.0126804880903546","1.20848181211745","0.357","0.561","1","RPS2"
"3973","0.0126904028601977","-1.30597784899475","0.119","0.302","1","SPIN3"
"3974","0.012691098974766","0.331559531902748","0.119","0.325","1","KIAA0355"
"3975","0.0126951467888813","0.725158981887043","0.357","0.205","1","PPTC7"
"3976","0.0127121183568986","-0.546007953604433","0.476","0.679","1","NEDD8"
"3977","0.0127159696556157","2.69037694144003","0.5","0.356","1","CHSY1"
"3978","0.0127220427258062","1.9854532703444","0.119","0.038","1","LINC00854"
"3979","0.0127375973903533","-0.399922482078111","0.024","0.177","1","CASP16P"
"3980","0.0127610225979125","-0.86737598277905","0.405","0.601","1","ZNF280D"
"3981","0.0128202290189247","-3.71337479398351","0.071","0.236","1","ARFGAP1"
"3982","0.0128280732182267","-0.537983316265855","0.452","0.703","1","PA2G4"
"3983","0.0128307423291145","-1.07236420471742","0.405","0.634","1","MYSM1"
"3984","0.0128348748776825","-2.07288903768061","0.048","0.203","1","ELN"
"3985","0.0128440580159634","-0.492364797106714","0.571","0.726","1","UBN2"
"3986","0.0128830879205859","-0.740060260196232","0.214","0.432","1","STAG3L2"
"3987","0.0128869904558703","-1.95212021710996","0.5","0.665","1","ME2"
"3988","0.0128874553692034","-4.83635145759578","0.119","0.283","1","ETNPPL"
"3989","0.0128904901270577","-0.335800163919517","0.5","0.682","1","RPL3P4"
"3990","0.0128958180975452","-2.11168494348365","0.024","0.167","1","SEMA3B"
"3991","0.0129005275833345","-4.50237268472976","0.048","0.198","1","SLC13A3"
"3992","0.0129025264961242","-0.415681668890696","0.31","0.55","1","ANAPC16"
"3993","0.0129863779220758","-1.58057249562893","0.262","0.432","1","COX14"
"3994","0.0129867264049105","1.64504285921192","0.452","0.29","1","MPZL1"
"3995","0.0129947985095455","-0.383674104955447","0.262","0.474","1","COX11"
"3996","0.0129953275413934","2.24953140408448","0.143","0.047","1","RNU6-681P"
"3997","0.012996902915105","-1.86823524377513","0.214","0.42","1","TMEM183A"
"3998","0.0130001063627675","-3.07465757689009","0.095","0.269","1","DTX1"
"3999","0.0130090954565282","-0.25954376167511","0.643","0.856","1","SBNO1"
"4000","0.0130229646589168","-1.06799321618342","0.333","0.552","1","POLK"
"4001","0.0130340250198642","-0.997340226406344","0.69","0.755","1","RPS4X"
"4002","0.0130413263101286","0.583858287913545","0.738","0.507","1","NFE2L2"
"4003","0.013044763012893","-1.48982790267695","0.048","0.215","1","TMEM60"
"4004","0.0130533209743682","-2.82665133576723","0.119","0.292","1","ABCA6"
"4005","0.0130579002840419","0.655976012164765","0.381","0.62","1","DMXL2"
"4006","0.0130843233992882","-1.14006268737487","0.214","0.443","1","LMBR1"
"4007","0.0131049694258766","-2.94199833937796","0.024","0.167","1","NELFE"
"4008","0.0131092362267748","-1.75259850118157","0.119","0.292","1","UNC45A"
"4009","0.013115965774109","0.800193151442592","0.714","0.514","1","MYADM"
"4010","0.0131253610975711","0.762685033124258","0.524","0.658","1","CCNDBP1"
"4011","0.0131295780028636","-1.00164644309825","0.548","0.726","1","OSBPL8"
"4012","0.0131352716786113","-0.646823336792991","0.048","0.208","1","CSKMT"
"4013","0.0131641548264986","-0.461300533589487","0.381","0.63","1","IREB2"
"4014","0.0131793771018758","2.69901443931531","0.286","0.151","1","CD302"
"4015","0.0131889552216466","-0.84507049871719","0.333","0.531","1","POLR2K"
"4016","0.0132561267943745","1.34039067716171","0.214","0.09","1","TMEM109"
"4017","0.0132686482388894","-0.437064281495084","0.595","0.755","1","DNAJC8"
"4018","0.0132720049776106","-0.996793467460427","0.143","0.337","1","FSTL1"
"4019","0.0132758443508242","0.59682260202911","0.238","0.446","1","MINDY3"
"4020","0.0132759654363141","1.31945215579126","0.286","0.146","1","AC024145.1"
"4021","0.0132936930379312","-0.294087454185614","0.381","0.658","1","RPL13AP5"
"4022","0.0133181907912298","-3.58473888173986","0","0.13","1","CCDC163"
"4023","0.0133181907912298","-5.09249878530338","0","0.13","1","NULL"
"4024","0.0133181907912298","-3.64976253963081","0","0.13","1","NXPH2"
"4025","0.0133181907912298","-4.38596976648309","0","0.13","1","NOV"
"4026","0.0133181907912298","-1.91813370527384","0","0.13","1","VWCE"
"4027","0.0133250655003402","0.616053245194852","0.167","0.064","1","FAM89A"
"4028","0.0133302801417761","-1.2710946862256","0.452","0.63","1","USP3"
"4029","0.0133609882658493","-1.79632257274023","0.31","0.528","1","TTC7B"
"4030","0.0133843972594757","-0.80186534410254","0.143","0.325","1","MRPL14"
"4031","0.0133944162070886","-2.45476174020546","0.048","0.208","1","DBP"
"4032","0.0134077844839143","-4.10112732264008","0.071","0.229","1","TMEM69"
"4033","0.0134583356510906","2.90897116349043","0.119","0.038","1","AC234772.3"
"4034","0.0134838731408829","-3.07151113135133","0.048","0.203","1","AC008269.1"
"4035","0.0134867568367835","-0.619317832688218","0.095","0.288","1","PACRGL"
"4036","0.0134965549783668","-4.34746498047248","0.143","0.307","1","HCN1"
"4037","0.013506896150879","-1.52066106934213","0.048","0.205","1","UBE2M"
"4038","0.0135118683665216","1.57557664439895","0.595","0.476","1","UHRF1BP1L"
"4039","0.013519078976132","-3.03844604445365","0.19","0.363","1","BCR"
"4040","0.0135268016573814","-3.5407981222902","0.262","0.425","1","FLNB"
"4041","0.0135308778671428","-3.95816597333154","0.024","0.17","1","PEX11A"
"4042","0.0135308778671428","-0.442685219158416","0.024","0.17","1","AC092115.1"
"4043","0.0135322905025918","-3.34058481032216","0.024","0.167","1","ADAMTS19"
"4044","0.0135665598924024","-0.828500737472131","0.881","0.983","1","MACF1"
"4045","0.0135758638136759","-1.56530467682192","0.286","0.5","1","MKL2"
"4046","0.0135952789880773","-1.73983332999818","0.024","0.172","1","AC007560.1"
"4047","0.0136046952508923","-3.80167868676579","0.024","0.167","1","POLR3D"
"4048","0.0136061405767224","-1.11619371498231","0.048","0.21","1","ARSK"
"4049","0.0136260353964351","-4.30130836917868","0.048","0.198","1","MBLAC2"
"4050","0.0136446349353741","-1.83798261087861","0.429","0.564","1","HAT1"
"4051","0.0136652799819757","-1.35955017468098","0.095","0.262","1","SLC16A1-AS1"
"4052","0.013666740499214","-1.40198046861993","0.405","0.575","1","PSMD2"
"4053","0.0136751772611399","-3.38451041282666","0.024","0.17","1","NDP"
"4054","0.013712002346619","1.69560555464038","0.119","0.038","1","SNORD3B-1"
"4055","0.0137124171150708","-2.83467652568138","0.357","0.467","1","MT3"
"4056","0.0137227235394865","-3.66728987165296","0.095","0.255","1","TBC1D31"
"4057","0.0137347358109387","-0.862882442653667","0.214","0.406","1","IER3IP1"
"4058","0.0137510248223577","-1.12686469921346","0.119","0.302","1","AC114495.2"
"4059","0.0137736954909461","-2.00284090524142","0.048","0.205","1","AC007751.2"
"4060","0.0137805040614221","-0.939848697636084","0.405","0.601","1","TSPYL4"
"4061","0.0137966817845447","-0.810537370380475","0.143","0.333","1","C6orf203"
"4062","0.0138040680328751","-3.43909466077729","0.071","0.233","1","SPDL1"
"4063","0.0138062333692441","-1.2505532490169","0.19","0.377","1","PSMG3"
"4064","0.0138300552147666","-6.2744744736335","0.048","0.198","1","NULL"
"4065","0.0138303168664802","1.12238914626745","0.167","0.064","1","NULL"
"4066","0.0138619751820202","-2.19476490908371","0.119","0.29","1","MED7"
"4067","0.0138641689241984","2.00144175478279","0.238","0.116","1","NRN1"
"4068","0.0138657725011031","-3.99248292406543","0.095","0.245","1","PRKG1"
"4069","0.0138965078460874","-2.35731063316569","0.19","0.373","1","FAM229B"
"4070","0.0139178351762504","-0.517047046320942","0.452","0.627","1","RAB5B"
"4071","0.0139332818009974","-0.763708380461826","0.286","0.491","1","UBE2Z"
"4072","0.013934438385994","-2.25711550441565","0.071","0.236","1","CCDC167"
"4073","0.0139461119976393","2.28482994658365","0.333","0.193","1","NULL"
"4074","0.0139583491868618","-2.19957702050026","0.143","0.321","1","ANKRD52"
"4075","0.0139710453135869","-2.3956506287308","0.095","0.262","1","MZF1"
"4076","0.0139768384726391","-2.92881563875731","0.048","0.205","1","ACSBG1"
"4077","0.0140058100843456","-0.906142101899214","0.333","0.583","1","TNRC6A"
"4078","0.0140485430339241","-4.34014739350263","0.071","0.229","1","THNSL1"
"4079","0.0140498586405308","1.1046203544232","0.19","0.083","1","FTH1P4"
"4080","0.0140499580505203","1.74021310564038","0.262","0.132","1","ARRDC4"
"4081","0.0140535702331109","-1.93300612383022","0.238","0.413","1","TPPP"
"4082","0.0140551989441362","0.351061570688628","0.31","0.531","1","CLTA"
"4083","0.0140612836489166","0.83814827210507","0.905","0.776","1","FTH1"
"4084","0.0140850954581006","-1.19634502815506","0.286","0.486","1","WDR19"
"4085","0.0141050176981518","-1.14019922648084","0.214","0.375","1","SELENOH"
"4086","0.0141269063251766","-1.78094125032595","0.071","0.233","1","GADD45GIP1"
"4087","0.014136288635763","-3.46602663792194","0.048","0.2","1","R3HCC1"
"4088","0.0141760864446295","-4.01450237263914","0.048","0.198","1","TMEM268"
"4089","0.0141764228264201","-1.284370651628","0.071","0.252","1","ZNF841"
"4090","0.014180156876112","-1.9014663921834","0.095","0.271","1","GEMIN2"
"4091","0.0141857052285374","-2.14878898081398","0.071","0.241","1","AL022322.1"
"4092","0.0141909860460358","-3.02007405903644","0.024","0.17","1","PRELID2"
"4093","0.0141963598544854","-3.66667894659423","0.024","0.167","1","AC090236.2"
"4094","0.0141963598544854","-3.45369231246854","0.024","0.167","1","DDX3P1"
"4095","0.0142218006982506","-0.661527509176981","0.167","0.361","1","CIAPIN1"
