"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","genes"
"2850","4.09210689129931e-08","-0.266406844427745","0.787","0.454","0.00252020587114451","PTPRG"
"2851","4.09480651946676e-08","0.706108438459602","0.369","0.147","0.00252186849114399","MANBAL"
"2852","4.10736363300694e-08","1.31638890842095","0.344","0.137","0.00252960204065998","C3orf33"
"2853","4.11937542570265e-08","0.318658623546894","0.706","0.458","0.00253699974342749","DYNC1LI1"
"2854","4.12481601755879e-08","2.57792843444719","0.219","0.052","0.00254035044073393","SLC9A5"
"2855","4.14768055461805e-08","1.22351168150969","0.625","0.379","0.00255443202317262","NDUFS8"
"2856","4.15031749555041e-08","0.470815593213824","0.581","0.297","0.00255605603598463","ANKRD39"
"2857","4.15112711633136e-08","0.605917503288095","0.512","0.248","0.00255655465713499","RNASEH1"
"2858","4.15837905863088e-08","0.689027166068369","0.388","0.15","0.002561020910839","NDUFA5P11"
"2859","4.16517551992359e-08","1.020286194997","0.412","0.176","0.00256520664745534","C4orf33"
"2860","4.23052796585428e-08","0.801035597719841","0.362","0.144","0.00260545525833067","DNAH6"
"2861","4.23079988511786e-08","0.902058666235459","0.338","0.121","0.00260562272524754","CLPTM1L"
"2862","4.25214162492918e-08","0.859217712304754","0.344","0.137","0.00261876646254513","ZNF554"
"2863","4.26154300567827e-08","1.67728618183783","0.225","0.056","0.00262455649090707","TMEM151B"
"2864","4.27575038162476e-08","1.32103872133674","0.613","0.376","0.00263330638753124","DMAC1"
"2865","4.28078902543258e-08","0.893198055763718","0.419","0.186","0.00263640953709316","ADARB1"
"2866","4.2873617064784e-08","1.1430536967007","0.381","0.163","0.00264045745416885","GSTO2"
"2867","4.3173384564424e-08","0.889076826126394","0.562","0.307","0.00265891923516918","LRCH2"
"2868","4.33388274247447e-08","1.22625895709487","0.45","0.206","0.00266910836460775","GPC1"
"2869","4.38022717834396e-08","2.74925371735751","0.125","0.01","0.0026976505123267","GYG2P1"
"2870","4.38888969688384e-08","0.756887672161662","0.675","0.428","0.00270298549761985","TMEM131"
"2871","4.40450909058284e-08","0.861110224727384","0.694","0.389","0.00271260501361725","NFATC2IP"
"2872","4.42698421320075e-08","0.755950824061836","0.637","0.366","0.00272644676738394","DIS3L2"
"2873","4.43613643593561e-08","0.737835000308436","0.512","0.268","0.00273208334679966","POLR2E"
"2874","4.44497360099734e-08","-0.761872799869643","0.462","0.216","0.00273752589164623","ZNF765"
"2875","4.44803480148865e-08","0.379684900369076","0.812","0.552","0.00273941119319282","C9orf72"
"2876","4.47204390017817e-08","1.07342766777658","0.175","0.029","0.00275419767680273","NULL"
"2877","4.48803183902287e-08","0.494489266751304","0.8","0.533","0.00276404416869902","SRPRB"
"2878","4.48803183902287e-08","0.705813257399577","0.806","0.529","0.00276404416869902","BSG"
"2879","4.48947254806137e-08","1.22439158734665","0.106","0.003","0.00276493145817456","AC016769.3"
"2880","4.49547690700516e-08","1.99803932721608","0.144","0.016","0.00276862936271727","AL021395.1"
"2881","4.5286869261645e-08","1.46897865602828","0.388","0.16","0.00278908241721693","LINC01881"
"2882","4.547208100814e-08","1.18524954848444","0.212","0.049","0.00280048905304832","NSFP1"
"2883","4.55026739784243e-08","1.95399744889503","0.219","0.052","0.00280237318230922","LHX6"
"2884","4.58893780139244e-08","0.737549353561647","0.637","0.343","0.00282618912374356","AC007038.2"
"2885","4.59203173880426e-08","0.433956484616496","0.694","0.435","0.00282809458697738","URI1"
"2886","4.60072828784782e-08","2.80662035414665","0.106","0.003","0.00283345053063684","NULL"
"2887","4.65249205889573e-08","0.637839031643589","0.381","0.157","0.00286533028431211","MRPL54"
"2888","4.68687273129178e-08","0.412478884478951","0.425","0.186","0.00288650430902067","ORC5"
"2889","4.70072425984086e-08","1.2733363098497","0.4","0.163","0.00289503504990819","FUNDC1"
"2890","4.73087153977823e-08","0.79983881843882","0.469","0.222","0.00291360185520322","CDK10"
"2891","4.73131856427362e-08","1.96509126066112","0.275","0.085","0.0029138771641792","PPM1F"
"2892","4.73406438384528e-08","1.80324032862075","0.312","0.108","0.00291556823207879","NOL12"
"2893","4.743305218905e-08","0.307230428027593","0.894","0.663","0.00292125938516702","DNMT1"
"2894","4.74686018080027e-08","0.773610470259029","0.294","0.101","0.00292344877954946","SYNPO2"
"2895","4.75083306153179e-08","0.552362600777867","0.625","0.346","0.00292589555760558","PDHA1"
"2896","4.77500451073452e-08","0.904456971508546","0.488","0.248","0.00294078202802607","INTS8"
"2897","4.79044725422099e-08","0.457941555606884","0.362","0.144","0.00295029275045708","SIN3B"
"2898","4.79739814068239e-08","0.931384061113068","0.281","0.098","0.00295457359290206","LURAP1L"
"2899","4.79954683215169e-08","0.257841999489852","0.9","0.657","0.00295589690751726","MYH10"
"2900","4.80175519715478e-08","-5.08974785563105","0.275","0.464","0.00295725697327172","PMP2"
"2901","4.86419322963634e-08","0.796890311772307","0.906","0.683","0.00299571068433614","COX6B1"
"2902","4.87308382963681e-08","0.71080144462353","0.338","0.127","0.00300118613815842","AL138756.1"
"2903","4.92974510214183e-08","0.520758312383379","0.462","0.206","0.00303608211605609","MRPL35"
"2904","4.93471835435604e-08","-3.2733448749352","0.2","0.405","0.00303914499289725","KCNJ10"
"2905","5.00288057266553e-08","0.474006428861031","0.794","0.529","0.00308112405828752","UBR1"
"2906","5.01506465026809e-08","1.54565211084687","0.194","0.039","0.00308862786616061","JAG2"
"2907","5.03484700164195e-08","0.380584347457067","0.619","0.369","0.00310081122290123","PITPNA"
"2908","5.04770456765645e-08","0.683067619309695","0.344","0.131","0.00310872981208258","SDHAF4"
"2909","5.04893626030727e-08","0.582371606506824","0.4","0.173","0.00310948837463544","GLB1L2"
"2910","5.08186559310077e-08","0.37708314669693","0.412","0.183","0.00312976856282297","DDA1"
"2911","5.09868899009816e-08","0.309112635985875","0.481","0.216","0.00314012958833176","FBXL17"
"2912","5.10262046609993e-08","1.02169955337264","0.25","0.072","0.00314255086645696","ANKRD20A8P"
"2913","5.11728376118219e-08","1.61557452130062","0.256","0.075","0.00315158154999928","NULL"
"2914","5.14134904531732e-08","0.775617810065756","0.431","0.193","0.00316640263653958","TTC9C"
"2915","5.21231870670105e-08","1.73139935099796","0.125","0.01","0.00321011072189597","AL117190.1"
"2916","5.21488491663096e-08","1.81324573114548","0.244","0.069","0.00321169117360551","TINCR"
"2917","5.26279484707464e-08","-1.93962107364656","0.531","0.706","0.00324119746246786","ITGB8"
"2918","5.28850270142578e-08","0.679556046853386","0.738","0.51","0.00325703015872709","NDUFA11"
"2919","5.31665244734851e-08","1.8078712741583","0.306","0.111","0.00327436674274853","FAM185A"
"2920","5.41030621985207e-08","0.933531567415728","0.75","0.497","0.00333204529162029","DHX30"
"2921","5.42134146392404e-08","1.37651063587794","0.456","0.219","0.0033388415673869","TENM1"
"2922","5.42191533809127e-08","1.00033170014315","0.362","0.144","0.00333919499927027","MIR4458HG"
"2923","5.43231619811321e-08","0.796796112679604","0.594","0.337","0.00334560057693198","HSDL1"
"2924","5.43657037511721e-08","0.905692651876977","0.481","0.229","0.00334822059692344","NRBF2"
"2925","5.43948984171777e-08","0.891016470847733","0.706","0.461","0.00335001860881872","TSPAN5"
"2926","5.53322233988051e-08","0.593748082695799","0.45","0.206","0.00340774564246221","PI4KAP2"
"2927","5.54957382483555e-08","1.95874241585363","0.231","0.062","0.00341781603150147","AL591501.1"
"2928","5.55814199755383e-08","0.446613410277851","0.713","0.428","0.00342309291203348","SDAD1"
"2929","5.58900666947134e-08","0.389058912648668","0.95","0.716","0.00344210153752731","SRGAP3"
"2930","5.59240336273637e-08","0.47153506916036","0.819","0.565","0.00344419345900845","JAKMIP2"
"2931","5.66031879707035e-08","-0.490821572809151","0.419","0.18","0.00348602053755172","TMEM8B"
"2932","5.68611806679495e-08","1.1444242202003","0.225","0.056","0.00350190953379701","AL021368.3"
"2933","5.71064893107155e-08","0.482033310896996","0.613","0.333","0.00351701735717903","OSBPL2"
"2934","5.7116028328925e-08","0.748048911691558","0.512","0.258","0.0035176048366935","RUNDC1"
"2935","5.71409237806546e-08","2.66480165053539","0.269","0.085","0.00351913807287918","CHST2"
"2936","5.80086008831255e-08","-3.13152589550591","0.256","0.484","0.00357257570258905","TP53BP2"
"2937","5.80789835350754e-08","1.9967277109885","0.212","0.052","0.00357691035897469","NULL"
"2938","5.81818764634669e-08","0.393126174706739","0.525","0.265","0.00358324722575554","NPRL2"
"2939","5.85483431284509e-08","0.435654860073968","0.588","0.337","0.0036058168082519","LEO1"
"2940","5.89124883640475e-08","-0.776103604556131","0.713","0.386","0.00362824342087659","PLXNA4"
"2941","5.89164801587904e-08","0.974420666630024","0.438","0.206","0.00362848926353942","RCL1"
"2942","5.90685416874226e-08","0.480121078122285","0.925","0.709","0.0036378542769033","ANAPC5"
"2943","5.93324354562968e-08","0.326584592292297","0.35","0.127","0.00365410670244695","AC002558.3"
"2944","5.9723786722645e-08","0.996379845728957","0.725","0.444","0.00367820885288753","CDC40"
"2945","6.00490426404886e-08","3.10093137420042","0.162","0.026","0.00369824038909977","LINC02456"
"2946","6.01774536157565e-08","0.462988017481297","0.619","0.333","0.0037061488358336","IFT20"
"2947","6.03092154283739e-08","0.812398843381132","0.575","0.32","0.00371426365058726","UQCC1"
"2948","6.09252051630727e-08","0.3775289165744","0.881","0.605","0.00375220061037816","RNF19A"
"2949","6.14123715880532e-08","0.77609182152336","0.744","0.471","0.00378220372899343","KHDRBS3"
"2950","6.18648260930561e-08","1.14505610908071","0.381","0.157","0.00381006904459304","LZTFL1"
"2951","6.20602674301547e-08","0.511241169277976","0.562","0.297","0.00382210569022094","NHLRC3"
"2952","6.30416283507196e-08","1.76035566374152","0.431","0.196","0.00388254476523577","RIMKLA"
"2953","6.37290180575087e-08","2.2826051216543","0.194","0.042","0.00392487903510779","SLC26A8"
"2954","6.40578923421575e-08","1.97623740778978","0.156","0.023","0.00394513341567645","AC011472.4"
"2955","6.43364564358673e-08","0.558091674019841","0.588","0.327","0.00396228934251576","CAMK1D"
"2956","6.46500254863484e-08","1.52853275199676","0.288","0.095","0.00398160111962774","KCNMA1-AS1"
"2957","6.47025851639687e-08","0.567468484309162","0.794","0.52","0.00398483811249334","UQCRC2"
"2958","6.48021210481142e-08","-2.27529557616045","0.637","0.725","0.00399096822899021","PTN"
"2959","6.51707188111463e-08","1.45372846206462","0.494","0.242","0.00401366905942207","CTC1"
"2960","6.52090475157242e-08","1.14011218149868","0.181","0.036","0.00401602960935091","FGF7P3"
"2961","6.58001955206784e-08","0.78097085231428","0.2","0.042","0.00405243664153202","RASA4CP"
"2962","6.62616385762149e-08","0.671004465742084","0.406","0.176","0.00408085553499335","MTG2"
"2963","6.68768656508958e-08","0.560071992995305","0.694","0.441","0.00411874552484172","ULK2"
"2964","6.72027931574295e-08","0.663247246053509","0.781","0.5","0.00413881842218661","NUCB2"
"2965","6.7320163853262e-08","0.354812548711845","0.262","0.078","0.00414604693123085","PGK1P2"
"2966","6.76365503163935e-08","0.700474337495731","0.569","0.33","0.00416553222433573","GUK1"
"2967","6.76994085028548e-08","2.60247949116116","0.156","0.023","0.00416940347146532","TACR1"
"2968","6.80189050014229e-08","0.683578139095412","0.35","0.134","0.00418908030232263","SNRNP25"
"2969","6.82066126131321e-08","0.591538946169887","0.362","0.144","0.00420064065100496","RASSF3"
"2970","6.82321388179944e-08","1.2928743974413","0.362","0.15","0.00420221273338382","LSM4"
"2971","6.84222067671101e-08","1.09354839126132","0.344","0.127","0.00421391844816601","C9orf16"
"2972","6.935541632748e-08","-1.54790354071192","0.787","0.771","0.00427139202536051","TUBB2B"
"2973","6.93895711041354e-08","0.905949120374646","0.219","0.056","0.00427349551559039","TOX2"
"2974","6.94450881171815e-08","3.48604399403474","0.169","0.029","0.00427691464187286","ANKRD26P3"
"2975","7.04855953027302e-08","-1.57186511834078","0.188","0.036","0.00434099635790924","EMB"
"2976","7.07797707056462e-08","1.26930668876481","0.35","0.134","0.00435911373844863","OCRL"
"2977","7.08609526506665e-08","0.72846978300369","0.225","0.056","0.0043641134908966","NEIL2"
"2978","7.09986120626227e-08","0.905730638591031","0.644","0.386","0.00437259152110075","SUPT5H"
"2979","7.13216613798163e-08","2.39280742945584","0.175","0.033","0.00439248715939875","RSPH14"
"2980","7.13567477504382e-08","0.379175388802436","0.444","0.206","0.00439464802370624","AL137784.3"
"2981","7.13827696039191e-08","0.972313226481143","0.269","0.085","0.00439625063159657","EFHD2"
"2982","7.14271633344946e-08","0.914159590117984","0.388","0.167","0.00439898470828152","RPUSD3"
"2983","7.17575231018685e-08","0.623483048247176","0.537","0.278","0.00441933057527478","NDFIP2"
"2984","7.21634682129316e-08","0.494411560873283","0.894","0.631","0.00444433151682982","TGOLN2"
"2985","7.21684788098705e-08","0.870170359653374","0.887","0.644","0.00444464010446349","CACYBP"
"2986","7.2318582640529e-08","0.85477925682004","0.2","0.042","0.00445388454908226","GALNT14"
"2987","7.36391208618689e-08","0.494919378886612","0.925","0.696","0.00453521253651992","EPM2AIP1"
"2988","7.37802691820701e-08","0.970162186459539","0.438","0.212","0.00454390543811615","ENTPD3-AS1"
"2989","7.3869009683831e-08","1.13938823382417","0.269","0.082","0.0045493706993981","GPR135"
"2990","7.42041215006287e-08","1.52664359431023","0.206","0.049","0.00457000923085922","ZNF580"
"2991","7.44520076681173e-08","1.73356338521651","0.169","0.029","0.00458527579625634","RNU6-460P"
"2992","7.46036398063926e-08","0.330502963498416","0.212","0.049","0.0045946143647563","AC007325.4"
"2993","7.47707941498527e-08","0.329507162901323","0.481","0.235","0.00460490889930698","MKL1"
"2994","7.48195347305549e-08","0.279806784906503","0.35","0.131","0.00460791068545068","ESYT1"
"2995","7.48355042322766e-08","1.6295163772721","0.394","0.18","0.00460889419915322","RABL2A"
"2996","7.4932545268615e-08","-0.936526184151588","0.156","0.369","0.00461487066545819","AC026403.1"
"2997","7.49460850119923e-08","1.49564749568815","0.15","0.02","0.00461570453763357","AC114316.2"
"2998","7.49983074924058e-08","3.33132508579232","0.212","0.052","0.00461892076353479","DFFB"
"2999","7.5276587419291e-08","1.14795865777929","0.544","0.32","0.00463605918939187","LRSAM1"
"3000","7.62798327420337e-08","0.740021064897099","0.5","0.245","0.00469784605908363","ATG4B"
"3001","7.6502462336788e-08","2.11254795382156","0.206","0.049","0.00471155714793576","PDZD7"
"3002","7.6659638352064e-08","0.610004795818351","0.575","0.304","0.00472123714718857","PIN4"
"3003","7.6869810931109e-08","-0.436360853510165","0.581","0.31","0.00473418104581421","INTS2"
"3004","7.73993006229939e-08","0.341468598635911","0.462","0.209","0.00476679072746833","BRCC3"
"3005","7.76170702940463e-08","1.26191952531068","0.531","0.271","0.00478020250819943","TRUB2"
"3006","7.77428551056016e-08","0.967714051543627","0.238","0.065","0.00478794921738869","FMNL1"
"3007","7.77570271289179e-08","1.24409409994707","0.169","0.029","0.00478882202978866","ALKBH6"
"3008","7.77657025589767e-08","0.94429929546264","0.462","0.239","0.0047893563234997","MZT2A"
"3009","7.78132155754171e-08","0.396344906956181","0.506","0.248","0.00479228250764321","MRPL30"
"3010","7.8067284631616e-08","0.65531037979952","0.55","0.317","0.00480792985860733","KIF1BP"
"3011","7.88356224978391e-08","0.335424005616034","0.469","0.222","0.00485524948277442","ZNF138"
"3012","7.99505921326919e-08","1.72211581585812","0.162","0.026","0.0049239171176761","HGFAC"
"3013","8.01347388082694e-08","0.746546224898005","0.713","0.454","0.00493525815898489","LAMTOR4"
"3014","8.02220918861852e-08","2.86369975661318","0.212","0.052","0.00494063797299449","COL4A3"
"3015","8.06656397401822e-08","2.03472558409025","0.162","0.026","0.0049679547546786","ZNF804B"
"3016","8.10827518410227e-08","0.525402665865811","0.288","0.088","0.00499364343763307","PLGLB1"
"3017","8.15121665519607e-08","0.650487518048759","0.388","0.157","0.00502008980143561","BNIP3P1"
"3018","8.17077294649508e-08","0.336752167369585","0.769","0.513","0.00503213393455793","FAR1"
"3019","8.19096311027187e-08","0.259273890859132","0.731","0.487","0.00504456845072314","GRSF1"
"3020","8.21508910026561e-08","0.619942226615311","0.569","0.301","0.00505942692418058","TRIM36"
"3021","8.23918769017182e-08","0.564056291656836","0.613","0.32","0.00507426852274612","TRNAU1AP"
"3022","8.27416565703461e-08","1.76218143289885","0.131","0.013","0.0050958104031979","C1orf53"
"3023","8.300668651885e-08","1.02676290960808","0.7","0.484","0.00511213280263641","SLC25A46"
"3024","8.33801263885072e-08","1.57426127823142","0.238","0.065","0.00513513184388899","SLC47A1"
"3025","8.39659278628615e-08","-0.819341177934912","0.4","0.595","0.00517120959929005","RPL21P75"
"3026","8.44291046530083e-08","0.761082115442129","0.637","0.386","0.00519973526826482","CLCN6"
"3027","8.51831378414415e-08","0.388322870744987","0.356","0.141","0.00524617391024086","FLYWCH1"
"3028","8.62945998790504e-08","0.651973966075018","0.35","0.134","0.00531462552275107","DNPH1"
"3029","8.62997403206786e-08","0.279568691590494","0.55","0.281","0.00531494210712963","LRRTM4"
"3030","8.6651618576657e-08","0.575204106059618","0.175","0.033","0.00533661323328058","LINC01847"
"3031","8.69876554448068e-08","1.31862894056757","0.269","0.082","0.00535730873587932","SLC8A2"
"3032","8.70986540969366e-08","1.9191147810933","0.131","0.013","0.00536414480986803","MC4R"
"3033","8.76738782143323e-08","1.81082027556748","0.112","0.007","0.00539957113758608","PWRN4"
"3034","8.77388385852003e-08","0.455606421710252","0.45","0.225","0.00540357185194673","GAPDHP60"
"3035","8.84263231098257e-08","0.666630572912111","0.931","0.824","0.00544591196136484","COX7A2"
"3036","8.90312990105979e-08","0.884072716805955","0.575","0.314","0.00548317061216569","BDNF-AS"
"3037","8.94885829608491e-08","0.841599180730968","0.438","0.203","0.00551133335880982","YEATS4"
"3038","8.95448378713924e-08","0.253138758901843","0.675","0.418","0.00551479792998544","MTHFD1"
"3039","8.96483457883669e-08","0.790707361949966","0.394","0.167","0.00552117267206815","OSBP2"
"3040","9.043753967151e-08","0.45523200398832","0.725","0.435","0.00556977675574929","PSMD8"
"3041","9.1660980997895e-08","2.17481604867902","0.169","0.029","0.00564512483671736","C10orf82"
"3042","9.17329767505849e-08","0.954918252898463","0.219","0.056","0.00564955883913827","BTBD2"
"3043","9.19420191646069e-08","2.90555454977687","0.225","0.062","0.00566243313429064","FRMPD1"
"3044","9.20678351017542e-08","3.72377865902593","0.138","0.016","0.00567018176041174","ABRA"
"3045","9.25616757179852e-08","0.324815853698887","0.856","0.559","0.00570059592244355","CIR1"
"3046","9.26910259046179e-08","-0.335235792215606","0.531","0.258","0.0057085622123877","TBC1D20"
"3047","9.38126641504605e-08","0.835352746807343","0.719","0.464","0.00577764054703441","ATOX1"
"3048","9.39031599360921e-08","1.91192748179479","0.138","0.016","0.0057832139109841","CLEC2L"
"3049","9.45366667735963e-08","0.508860972347555","0.606","0.327","0.00582222969658548","FAM13C"
"3050","9.57026204685554e-08","1.10279541781863","0.169","0.029","0.00589403728679692","AL357873.1"
"3051","9.58542624668346e-08","0.427021076815651","0.625","0.369","0.00590337646254495","KCNA2"
"3052","9.58877550449339e-08","1.60151468807547","0.288","0.092","0.00590543916995234","PIP4P1"
"3053","9.64379082913258e-08","1.36510325660691","0.338","0.134","0.00593932145793788","MAOB"
"3054","9.65474751097566e-08","1.51616776958006","0.219","0.056","0.00594606934958458","AC009228.1"
"3055","9.67227195154072e-08","1.8358113379991","0.138","0.016","0.00595686212679539","SLC29A2"
"3056","9.80210012883842e-08","2.37455531443552","0.4","0.19","0.00603681940634772","EML2"
"3057","9.82006648657323e-08","0.416345622885553","0.438","0.193","0.00604788434708585","BOLA3-AS1"
"3058","9.84810723902395e-08","1.28277657516829","0.131","0.013","0.00606515380529768","CRIP3"
"3059","9.87396334192438e-08","0.506383188981093","0.863","0.614","0.00608107780339097","YIPF4"
"3060","9.93574243514688e-08","1.09736713916871","0.306","0.105","0.00611912569353391","SMIM18"
"3061","9.94400762116063e-08","0.804368283550533","0.525","0.271","0.0061242159736442","BTN2A1"
"3062","9.96836719158148e-08","0.897907972987957","0.625","0.346","0.00613921830227929","HEXA"
"3063","9.98769321007935e-08","2.60204427074324","0.281","0.095","0.00615112061729157","NULL"
"3064","9.99861783354397e-08","1.27025610474633","0.175","0.033","0.00615784876514472","GPATCH4"
"3065","1.00780514923629e-07","0.972006951816472","0.425","0.186","0.00620676957260156","AC009135.2"
"3066","1.00836591219701e-07","-2.48884836018432","0.2","0.425","0.00621022314344775","PTTG1IP"
"3067","1.00978238702728e-07","0.509729523728446","0.894","0.719","0.00621894678698491","NDUFB4"
"3068","1.01033512609519e-07","0.410658436338835","0.537","0.284","0.00622235094108242","RPS6KC1"
"3069","1.02029840233298e-07","1.09852556843866","0.244","0.069","0.00628371177044814","CEP170B"
"3070","1.03692768908648e-07","0.279889727223367","0.662","0.356","0.00638612655877692","C11orf54"
"3071","1.0413159959104e-07","0.33297866933024","0.637","0.35","0.0064131528240134","ZNF529"
"3072","1.04424679889021e-07","1.36906889735181","0.294","0.098","0.00643120276032514","NCKIPSD"
"3073","1.04542222545859e-07","0.717957628868858","0.738","0.5","0.00643844185993183","UTP6"
"3074","1.04562006760765e-07","0.512111049054951","0.994","0.84","0.00643966031037526","UBE3A"
"3075","1.0484763649826e-07","0.27297511371011","0.444","0.212","0.00645725138901835","MRPL41"
"3076","1.05083164349451e-07","0.876674810833872","0.25","0.075","0.00647175684278964","TRPC5"
"3077","1.05323583508803e-07","0.381068468052312","0.956","0.846","0.00648656353755663","TAX1BP1"
"3078","1.05504677761719e-07","0.662161008252562","0.412","0.18","0.00649771658931098","OTUD5"
"3079","1.05650737268162e-07","0.428883468438332","0.787","0.529","0.00650671195613429","LRRC49"
"3080","1.05678527524581e-07","1.73109783070144","0.188","0.039","0.00650842347465635","SSTR1"
"3081","1.05990609886932e-07","0.507741536876839","0.45","0.212","0.00652764369110648","LETM2"
"3082","1.06329559173594e-07","2.09758617319513","0.281","0.095","0.00654851856082416","AC006460.2"
"3083","1.06549932294218e-07","0.535043308006342","0.975","0.905","0.00656209068020401","NORAD"
"3084","1.08210794630282e-07","0.90446816144162","0.581","0.304","0.00666437820889515","TRNT1"
"3085","1.08232078207707e-07","1.01054590545955","0.194","0.042","0.00666568900057805","PICK1"
"3086","1.09242984563847e-07","0.870068661652668","0.644","0.389","0.00672794769033362","ANKRD46"
"3087","1.10595734273633e-07","-3.41464769249811","0.219","0.448","0.00681125948671023","MN1"
"3088","1.10784307593836e-07","0.396895690745372","0.613","0.34","0.00682287315178156","ACBD3"
"3089","1.11936906458597e-07","0.494811755907915","0.631","0.359","0.00689385825806563","MKRN1"
"3090","1.12170988279784e-07","0.422601919474136","0.512","0.265","0.00690827465518704","FBXO33"
"3091","1.1291084208878e-07","0.651276087939698","0.787","0.588","0.00695384003172167","COPS8"
"3092","1.13431742740505e-07","2.51977917217636","0.238","0.072","0.0069859207401595","ANKRD30BL"
"3093","1.1403526350567e-07","1.29305497886642","0.238","0.065","0.00702308977352371","SCYL1"
"3094","1.14868916128181e-07","0.536124521706313","0.769","0.51","0.00707443193758626","DDHD1"
"3095","1.15192923527693e-07","2.68376520179789","0.119","0.01","0.00709438658130002","SSTR4"
"3096","1.1623867969262e-07","0.608103171401176","0.525","0.261","0.0071587915662294","SCMH1"
"3097","1.16265407976377e-07","1.42306352260103","0.175","0.033","0.0071604376810411","LRRC9"
"3098","1.16479444668635e-07","0.895697955019232","0.362","0.147","0.00717361955880723","MNS1"
"3099","1.16531820871951e-07","0.54438825997855","0.519","0.268","0.00717684525204085","PPARGC1A"
"3100","1.16608676459199e-07","1.00412525613792","0.256","0.078","0.00718157855709271","RAB6C"
"3101","1.16637192893903e-07","0.514913481656254","0.294","0.098","0.00718333479875681","LINC00173"
"3102","1.17008677755865e-07","0.941721687983705","0.444","0.199","0.00720621343695046","CES2"
"3103","1.17094241462251e-07","1.87271483471816","0.512","0.281","0.00721148304893565","SLC37A3"
"3104","1.17915705727728e-07","0.389003086742079","0.362","0.144","0.00726207456865356","SH3GLB2"
"3105","1.20052644295748e-07","0.929323986811283","0.294","0.101","0.00739368220424226","RHOBTB2"
"3106","1.2021512556513e-07","1.24022795342266","0.344","0.131","0.00740368893817967","UNC119"
"3107","1.20556844423736e-07","0.33166736549308","0.806","0.533","0.00742473437752465","EMC4"
"3108","1.21415690770023e-07","0.402412845356028","0.225","0.059","0.00747762814745338","FURIN"
"3109","1.21434372848192e-07","0.416089158439904","0.519","0.252","0.00747877872060161","AP4B1"
"3110","1.21678024465154e-07","0.726228074376548","0.55","0.314","0.00749378449273542","AGPAT3"
"3111","1.2185271380125e-07","1.65827376756092","0.219","0.056","0.00750454308487758","PCDHGC4"
"3112","1.22151493664559e-07","0.802130178581623","0.631","0.376","0.0075229440403192","MRPL27"
"3113","1.22427124844615e-07","2.74056861353274","0.138","0.016","0.00753991933780532","TUNAR"
"3114","1.23822804723806e-07","1.05406352031879","0.444","0.19","0.00762587507452505","ZDHHC11B"
"3115","1.24521805326362e-07","1.50997450378775","0.294","0.101","0.00766892442463466","AC025678.3"
"3116","1.25168780686547e-07","1.615109080739","0.319","0.127","0.00770876969614239","NULL"
"3117","1.26162463906555e-07","0.773657239941868","0.5","0.252","0.00776996766461302","NULL"
"3118","1.26163602888927e-07","0.889176010250293","0.312","0.111","0.00777003781112037","CABYR"
"3119","1.28327152523102e-07","0.287986483163094","0.938","0.647","0.00790328434244031","BASP1"
"3120","1.29505078385637e-07","0.402238275025109","0.8","0.516","0.00797582926253624","DMXL1"
"3121","1.30995879899187e-07","0.49447075453032","0.306","0.111","0.00806764325535121","KATNB1"
"3122","1.31095732850842e-07","1.57209976485798","0.119","0.01","0.0080737928990848","PNMA6F"
"3123","1.3273374522713e-07","0.662140725056154","0.7","0.431","0.00817467316730328","ZSCAN18"
"3124","1.3344341307621e-07","0.481999072313245","0.375","0.15","0.00821837948112453","ZNF720"
"3125","1.34483189334838e-07","0.92996943364623","0.537","0.304","0.00828241618156464","ATP9B"
"3126","1.34966304392513e-07","2.58566365965679","0.181","0.039","0.00831216978862169","SYT10"
"3127","1.35896018981244e-07","-2.8519568148329","0.344","0.529","0.0083694281209979","RASSF2"
"3128","1.3667587135232e-07","-0.250788652530653","0.725","0.418","0.0084174568889753","ORC3"
"3129","1.37505140602506e-07","0.549154571623676","0.188","0.039","0.00846852909428654","PRC1-AS1"
"3130","1.39128732718678e-07","0.469502885870838","0.706","0.448","0.00856852126194522","CUL4B"
"3131","1.3951908796722e-07","0.848680067484679","0.144","0.02","0.00859256207063718","MOAP1"
"3132","1.39682840644681e-07","0.287389834176241","0.369","0.154","0.00860264710678395","RNF227"
"3133","1.40347841310409e-07","1.15495754679362","0.425","0.199","0.00864360250278417","MLX"
"3134","1.40774473501251e-07","0.658942655257202","0.388","0.16","0.00866987749952153","SLC35G2"
"3135","1.40792966985929e-07","0.410257382416823","0.75","0.458","0.0086710164577624","MRPL51"
"3136","1.41448989008237e-07","2.22149491765852","0.262","0.088","0.0087114188860503","OBSCN"
"3137","1.41576436866657e-07","2.78650892988472","0.188","0.042","0.00871926801730678","AP001273.1"
"3138","1.42010799727228e-07","1.02536543299385","0.556","0.31","0.00874601912280078","PRKD1"
"3139","1.42263233579704e-07","1.68401367588643","0.238","0.069","0.00876156576647322","CDHR1"
"3140","1.42633474874185e-07","0.366032549389684","0.475","0.222","0.00878436781707642","CDKN2AIPNL"
"3141","1.44767927494613e-07","0.485804158406156","0.731","0.471","0.00891582235061074","BLOC1S2"
"3142","1.44828215982865e-07","0.259860283477987","0.512","0.271","0.0089195353377367","RNF217"
"3143","1.46394346423322e-07","0.645024436492285","0.456","0.216","0.00901598861317311","PIGH"
"3144","1.46967913443818e-07","0.655407660779967","0.906","0.699","0.00905131288526443","UPF3A"
