"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","genes"
"6716","0.0568963467221787","0.837565958039038","0.233","0.145","1","DNAJC30"
"6717","0.0569208090554016","-0.424362455466659","0.425","0.308","1","SERPING1"
"6718","0.0569562943665844","0.66276269468864","0.137","0.069","1","QPCTL"
"6719","0.0570461375117002","-0.618546233141779","0.315","0.41","1","JOSD1"
"6720","0.057093940617703","1.26455623296872","0.123","0.061","1","AC006460.1"
"6721","0.0570968656634169","-0.695903606181062","0.521","0.545","1","OAZ2"
"6722","0.0571100907859732","-0.717846785974182","0.342","0.209","1","PREP"
"6723","0.0571662517554248","-0.987189900403381","0.055","0.137","1","LINC01750"
"6724","0.0571880708436074","-0.404954280280819","0.603","0.389","1","EED"
"6725","0.0572105217859052","-2.18567855430712","0.041","0.115","1","CHRNA2"
"6726","0.0572224214783684","0.748116921385105","0.384","0.293","1","GLDC"
"6727","0.0572394188388629","1.61529051863813","0.37","0.257","1","SPATA22"
"6728","0.0572769090264062","-3.15168027442853","0.082","0.168","1","DUSP4"
"6729","0.0573474848420829","-1.72904243843417","0.151","0.252","1","NULL"
"6730","0.0574631356617104","-2.35227107788134","0.041","0.112","1","DISC1"
"6731","0.0575058240243581","1.77291554618875","0.137","0.071","1","TYMS"
"6732","0.0575543500186437","-1.27179556415062","0.233","0.318","1","FXR2"
"6733","0.057583743066476","-2.08203506632121","0.137","0.226","1","YRDC"
"6734","0.057661884448305","-0.610154937624474","0.397","0.529","1","YARS"
"6735","0.0576936189774999","0.85232084759535","0.205","0.125","1","PGM2"
"6736","0.057696284983056","-1.15825919876042","0.082","0.16","1","SMPD3"
"6737","0.0577232403971192","-1.58099990383931","0.288","0.394","1","ARMCX4"
"6738","0.0577539559843734","0.91211956696429","0.178","0.099","1","NPR2"
"6739","0.0578283203464181","0.394119422843201","0.836","0.692","1","ZNF106"
"6740","0.0578370535550027","0.481395021947599","0.616","0.427","1","KANSL3"
"6741","0.0578638867388178","-0.283378713540867","0.041","0.117","1","SLC6A7"
"6742","0.0578764893477561","-1.13898441367951","0.233","0.351","1","ATAD2"
"6743","0.0579122836165012","-0.34848631506286","0.479","0.341","1","AC093690.1"
"6744","0.0579446367401865","0.429089589838562","0.877","0.71","1","PRDX3"
"6745","0.0579968871355889","-1.80553358767707","0.055","0.135","1","RNU6-1190P"
"6746","0.0580079168320315","-0.484395491428607","1","1","1","MT-CO3"
"6747","0.0580178188046992","0.632117590535056","0.74","0.646","1","CPNE1"
"6748","0.0580364816736227","-0.72135512231463","0.219","0.13","1","NULL"
"6749","0.0580464502096382","-1.62296349713999","0.315","0.422","1","BACE1"
"6750","0.0582931652608477","-1.95394642941087","0.055","0.13","1","TRNP1"
"6751","0.0583043205170268","-3.15285262478839","0.082","0.16","1","ANKRD20A5P"
"6752","0.0583776022390579","-1.09333336489205","0.123","0.214","1","FOXJ2"
"6753","0.0584066151273964","-4.47281784614418","0.055","0.127","1","FAM105A"
"6754","0.0584207729984136","-2.21106327778834","0.041","0.112","1","RTL8B"
"6755","0.0584706573134162","-0.460057808947876","0.562","0.377","1","INTS12"
"6756","0.0585200070678313","1.54816988301855","0.178","0.104","1","MID1IP1"
"6757","0.0585921659595864","-0.429860549684134","0.863","0.868","1","PPIG"
"6758","0.058714933026783","-2.49383917481425","0.082","0.163","1","AL136298.1"
"6759","0.0587606230420055","-0.432264087328543","0.973","0.972","1","AKAP9"
"6760","0.0588288306538745","-0.516034213369825","0.342","0.226","1","UEVLD"
"6761","0.0588626082522728","-0.9059387365662","0.205","0.313","1","ASH2L"
"6762","0.058871187011932","-1.23581980456278","0.082","0.168","1","NELFE"
"6763","0.0589030387452483","-2.38638000912991","0.247","0.135","1","WNT10B"
"6764","0.0589187396211679","-2.70130695836286","0.082","0.163","1","AL137782.1"
"6765","0.0589393895741131","-0.827117372169677","0.493","0.326","1","ZDHHC13"
"6766","0.058942907806244","-1.32861307127388","0.068","0.153","1","SEC14L5"
"6767","0.0589630824822673","-1.15369927944316","0.425","0.555","1","SP3"
"6768","0.0590154671806512","0.300588454817583","0.151","0.079","1","RHBDL3"
"6769","0.059036263787406","-0.421700761703319","0.74","0.751","1","NUP58"
"6770","0.0590965554702981","-1.87408475189581","0.096","0.188","1","NARS2"
"6771","0.0591027827970127","-1.79971098778654","0.123","0.214","1","ATF1"
"6772","0.0591379817813117","-0.828066328078426","1","0.957","1","SNHG14"
"6773","0.0591480095424505","0.443033181727468","0.397","0.282","1","CDK5RAP1"
"6774","0.0591966026651449","-1.9076090959562","0.055","0.13","1","SLCO2B1"
"6775","0.0593899607965124","-0.588359703336234","0.288","0.425","1","NULL"
"6776","0.0593923278275581","-1.09135345043657","0.452","0.527","1","ELL2"
"6777","0.0595013625457528","0.892319801755636","0.384","0.277","1","POLD2"
"6778","0.0595287817141404","0.43759201655866","0.151","0.079","1","WDR93"
"6779","0.0595569707311559","0.288686843125947","0.959","0.931","1","SRRM2"
"6780","0.0595617442843439","-0.656220812957593","0.082","0.173","1","SURF2"
"6781","0.0597046890727679","-1.29144478948599","0.137","0.232","1","AC011978.2"
"6782","0.0598265260885913","-1.67994901497973","0.301","0.374","1","NULL"
"6783","0.0598888752005445","-3.94039117347616","0.041","0.109","1","GAS2L3"
"6784","0.0599566418447529","-0.636246313673495","0.055","0.132","1","AL590705.3"
"6785","0.0599882689658623","-0.994634373947829","0.274","0.366","1","DGCR9"
"6786","0.0599974099222598","-0.532200638073951","0.521","0.374","1","ZNF490"
"6787","0.0600180253904491","1.28331814138556","0.123","0.064","1","RARRES2"
"6788","0.060045795056996","0.99880919976462","0.151","0.079","1","AC009403.1"
"6789","0.0600861818973932","1.29786475889155","0.288","0.191","1","IGDCC3"
"6790","0.0601756284162429","1.58836717717529","0.137","0.071","1","LINC00471"
"6791","0.060220543136198","1.5163864929944","0.205","0.12","1","ACOT1"
"6792","0.0602486164357474","-0.914329732290879","0.849","0.761","1","CDC42SE2"
"6793","0.0602511259539992","-0.477983673463413","0.041","0.117","1","CENPP"
"6794","0.0602785677521087","-0.845330111504737","0.219","0.321","1","VKORC1L1"
"6795","0.0603042945836126","0.712391127531888","0.123","0.064","1","AC092625.1"
"6796","0.0603168030161865","1.09703950783536","0.521","0.399","1","SEC24B"
"6797","0.0603281110477329","-0.972911408225685","0.356","0.455","1","LMTK2"
"6798","0.060439874845323","-0.931933009580933","0.616","0.405","1","ABHD5"
"6799","0.0604859022255949","0.292669520201531","0.233","0.148","1","COMMD5"
"6800","0.0604859387738052","-1.17611982057895","0.849","0.763","1","PHACTR1"
"6801","0.0605031692253402","2.40663623038354","0.164","0.097","1","AL360181.3"
"6802","0.0605811444207221","-1.29180536913471","0.808","0.781","1","PHF14"
"6803","0.0606284742209399","0.800274424836545","0.247","0.158","1","TTC7A"
"6804","0.0606922009367813","-0.877819671992068","0.384","0.483","1","DEDD"
"6805","0.0608628607051488","-0.409026750624496","0.37","0.433","1","EIF4A2P4"
"6806","0.0609873800740962","-1.44091264504706","0.096","0.183","1","KCTD8"
"6807","0.0610960938662188","-0.722218739096788","0.137","0.237","1","CCDC173"
"6808","0.0611217150714882","-0.975746176323069","0.466","0.552","1","COPS2"
"6809","0.0611724860756821","-3.51492683442811","0.123","0.209","1","EGR2"
"6810","0.0612006013347656","0.786974837085344","0.466","0.407","1","ANGEL2"
"6811","0.061226419262948","-1.81408064089937","0.411","0.257","1","PLXNA1"
"6812","0.0612758159822331","0.488328217538879","0.699","0.489","1","IQGAP1"
"6813","0.061364970972444","-1.58030796654365","0.288","0.176","1","SUFU"
"6814","0.0613956009560241","-1.3380889010445","0.247","0.142","1","AC011447.3"
"6815","0.0614916588407314","0.518518372492461","0.151","0.081","1","GPR61"
"6816","0.0615663560476629","1.37989054337732","0.041","0.115","1","FDXACB1"
"6817","0.0616377368392182","-0.287014504629298","0.233","0.132","1","SPDYE2"
"6818","0.0616491483547557","-3.31172806141983","0.041","0.109","1","JADE3"
"6819","0.0617232056910028","-0.480705186539183","0.63","0.697","1","MAP1A"
"6820","0.0617309213261827","-0.398115289882668","0.959","0.969","1","CCDC88A"
"6821","0.0617404592784843","0.39997625990886","0.11","0.206","1","AKIP1"
"6822","0.0617411380640748","-0.89738288046761","0.055","0.13","1","RYBP"
"6823","0.0617430297618978","-3.03304373698451","0.233","0.13","1","BRIP1"
"6824","0.0617472756291794","-0.361192215874386","0.616","0.659","1","MAP1LC3B"
"6825","0.0617714745423666","-0.269214207966568","0.055","0.125","1","AC079780.1"
"6826","0.0617981863738876","-1.0858147786528","0.685","0.679","1","ITCH"
"6827","0.0620708907962924","3.13491924490032","0.192","0.109","1","HARBI1"
"6828","0.0621013680515918","2.35518745065942","0.233","0.142","1","NIPA1"
"6829","0.0621268714642635","-2.1392125826287","0.055","0.127","1","FAM89B"
"6830","0.0621752467010307","-0.927867689710076","0.219","0.331","1","MRPS22"
"6831","0.0621783522068602","-0.377080356734202","0.521","0.349","1","GGPS1"
"6832","0.0622242077406109","-0.99701538009403","0.466","0.295","1","AP000787.1"
"6833","0.0622566486680832","-1.10848417269252","0.452","0.323","1","LIMS1"
"6834","0.0622799918024646","-2.11213480603093","0.082","0.16","1","TTLL11"
"6835","0.0622928428583698","0.867126897829232","0.233","0.153","1","AC010157.1"
"6836","0.0623272064177246","0.776119334441354","0.521","0.417","1","PDIA6"
"6837","0.062384752201348","0.639504640264717","0.137","0.071","1","RPUSD1"
"6838","0.0624804891950111","1.03620142536033","0.192","0.117","1","RORA-AS1"
"6839","0.0625452198450274","-0.284880047975669","0.164","0.087","1","AC012409.5"
"6840","0.0626972067339472","-0.365503590788724","0.164","0.092","1","TPRA1"
"6841","0.0627255022939662","1.419855162347","0.178","0.104","1","MLYCD"
"6842","0.0628286782811778","-3.82017307756593","0.192","0.262","1","AL158206.1"
"6843","0.062932534328816","-0.402459310833502","0.041","0.109","1","WASH3P"
"6844","0.0629959067473142","-1.27805773686455","0.411","0.473","1","MAGEE1"
"6845","0.0630661817027718","-2.69962516680106","0.123","0.211","1","MIS18BP1"
"6846","0.0631943737350994","-2.62747259082196","0.041","0.107","1","RBFADN"
"6847","0.0632595384525643","-1.89079646572257","0.123","0.211","1","FAM81A"
"6848","0.0632645753535783","-1.50465678183227","0.274","0.377","1","SGTB"
"6849","0.0632940232471997","-2.77008740137352","0.123","0.206","1","INHBA-AS1"
"6850","0.0632980628567641","-1.02186743690937","0.288","0.387","1","GLRX3"
"6851","0.0633905976025618","-0.846763948638228","0.685","0.761","1","TXNL1"
"6852","0.0634817135839024","-0.678131220054334","0.411","0.529","1","SNRNP40"
"6853","0.0635059492204648","0.496548029859424","0.411","0.3","1","GKAP1"
"6854","0.0635693772052476","-1.29437211342128","0.37","0.435","1","INPP4A"
"6855","0.0635885849943153","-1.0155086039197","0.041","0.115","1","VWA1"
"6856","0.0635963280721046","-0.260949916878548","0.781","0.802","1","MAP4"
"6857","0.0636682956713179","-1.66710419158282","0.041","0.112","1","TMEM109"
"6858","0.0636901881407908","2.78897472955555","0.137","0.074","1","LINC02021"
"6859","0.0637190379677009","-0.603355497246451","0.288","0.392","1","PSMC4"
"6860","0.0637299109882853","1.07976948142761","0.164","0.094","1","AL118558.2"
"6861","0.0637479081294883","-1.51370902706007","0.329","0.193","1","ADAMTS6"
"6862","0.0638055319806942","-1.40350838653125","0.26","0.356","1","EIF2B1"
"6863","0.0638614749761429","-0.710080235958858","0.11","0.051","1","LINC02503"
"6864","0.0638769377956944","1.73369456539039","0.26","0.176","1","DPP7"
"6865","0.0639199669554673","-1.47353497111976","0.192","0.29","1","CDIPT"
"6866","0.0639275896414497","-0.704593223979975","0.164","0.089","1","AC021092.1"
"6867","0.0641360325306363","0.60460299170728","0.438","0.29","1","NEK4"
"6868","0.0642820528884031","1.05480983802311","0.26","0.178","1","SEPT9"
"6869","0.0642880210062855","-1.50337634082126","0.274","0.374","1","ZDHHC20"
"6870","0.0643348051680109","4.34711957813874","0.11","0.056","1","C8orf37-AS1"
"6871","0.0643637717365674","-0.742338646118812","0.164","0.262","1","ZBTB34"
"6872","0.0643916880190332","-0.781996781841405","0.562","0.677","1","SNRPG"
"6873","0.0644643053831464","-0.71223894373371","0.548","0.593","1","SESTD1"
"6874","0.0644965534827359","1.98032677602017","0.164","0.094","1","RPL7P46"
"6875","0.0645083613045284","-1.00271573393989","0.781","0.751","1","RC3H1"
"6876","0.0645201576987622","-0.305587035600526","0.616","0.471","1","ZNFX1"
"6877","0.0645246399426456","-0.748328368571168","0.493","0.593","1","PSMB3"
"6878","0.0645276001028563","-0.289838781169951","0.37","0.486","1","PAPOLG"
"6879","0.0645527566280711","-0.55774827416703","0.767","0.774","1","VDAC3"
"6880","0.0645708460926868","0.346700590482024","0.822","0.659","1","HERC4"
"6881","0.0645950567645578","-1.38970568162452","0.082","0.165","1","TBC1D25"
"6882","0.0645969552742019","-1.83015020796109","0.151","0.234","1","CDON"
"6883","0.0646825331456448","-1.53156077832191","0.37","0.468","1","WDR20"
"6884","0.0647663673166815","0.333744426582956","0.479","0.336","1","DPY19L1"
"6885","0.0648072429013541","0.368188260448808","0.493","0.346","1","C19orf12"
"6886","0.0648141051361326","-0.299198981160156","0.548","0.369","1","YIPF6"
"6887","0.0648629310404881","-1.4602675831437","0.137","0.232","1","TMEM70"
"6888","0.064876527379588","-1.96141112012284","0.288","0.17","1","PRR11"
"6889","0.0648810589800399","-0.561048801444931","0.096","0.183","1","ARHGAP33"
"6890","0.0648908582484931","-0.616169163716666","0.575","0.588","1","CTCF"
"6891","0.0649387705746127","-0.425226938659065","0.26","0.41","1","GTF3A"
"6892","0.0649953652190183","-1.47678499794223","0.397","0.471","1","CHRM3"
"6893","0.0650344071766926","1.57311906470101","0.151","0.084","1","PEX14"
"6894","0.0650921827108885","-1.45006603684582","0.068","0.153","1","NULL"
"6895","0.0651109611137247","-0.312449910479134","0.411","0.537","1","AC007318.1"
"6896","0.065133250311582","-0.437553504718365","0.685","0.832","1","PCBP2"
"6897","0.0651351581525199","-0.99151144999796","0.671","0.723","1","HNRNPH2"
"6898","0.0651385515030251","-0.770742013474179","0.219","0.303","1","KDM6B"
"6899","0.0651472739801422","1.45140569432955","0.329","0.237","1","TBC1D1"
"6900","0.0651475607327101","-1.1263189403449","0.055","0.132","1","SERTM1"
"6901","0.0651727747022496","-0.733957707361027","0.11","0.209","1","RCBTB2"
"6902","0.0652125885327913","-1.86587128844113","0.178","0.262","1","PAQR9"
"6903","0.0652430208976159","-1.00803539344843","0.479","0.293","1","VSTM2A-OT1"
"6904","0.0652568325767317","0.964448617261243","0.288","0.188","1","DLGAP1-AS1"
"6905","0.0654316576435576","-0.368387287727637","0.068","0.145","1","RPS2P46"
"6906","0.0655017267500885","-1.48042556633443","0.041","0.112","1","RNU6-1107P"
"6907","0.0655292495001196","-0.761773742196385","0.74","0.697","1","LRRFIP1"
"6908","0.0656338540141109","-2.1471200453661","0.068","0.14","1","RPL21P1"
"6909","0.0656488945125518","-2.2553249184436","0.068","0.148","1","AC068481.1"
"6910","0.0656553939166288","0.391973886592718","0.945","0.837","1","GLG1"
"6911","0.0656878015442712","1.68631758370587","0.137","0.074","1","AC012467.2"
"6912","0.0657019260258515","-0.335737724292533","0.288","0.382","1","ARL2"
"6913","0.0657019412365499","-0.484201022301645","0.479","0.496","1","HMGB1P1"
"6914","0.0657200936355089","-0.279284722318427","0.644","0.522","1","TRAPPC13"
"6915","0.0657931850675723","0.611250075861857","0.658","0.519","1","SELENOS"
"6916","0.0658238495073366","-3.65902716273142","0.082","0.158","1","CCBE1"
"6917","0.065928848858959","0.642125787537883","0.466","0.359","1","PAQR7"
"6918","0.0659728212027526","-1.036094584462","0.274","0.372","1","TRPC4AP"
"6919","0.0660186703171506","-1.28601555386016","0.973","0.916","1","MARCKS"
"6920","0.06620557829084","-4.71148239390124","0.055","0.125","1","IRAK3"
"6921","0.0662809419979923","-0.779790104249379","0.274","0.382","1","EIF2AK3"
"6922","0.066378873187961","-0.858882131039682","0.192","0.109","1","AC008676.1"
"6923","0.0664105050463665","-1.43324766497338","0.288","0.392","1","TENM4"
"6924","0.0664580793687515","0.688916396124273","0.274","0.181","1","MLST8"
"6925","0.0665064432124585","-0.59202294383194","0.219","0.127","1","MIR548F2"
"6926","0.066607270263184","-1.01214050853258","0.384","0.252","1","OPA3"
"6927","0.0666603399689752","-2.87103863695279","0.274","0.333","1","INTS7"
"6928","0.066925505664054","0.570060633079177","0.329","0.221","1","DDX59"
"6929","0.0670128195029274","0.737735098223303","0.068","0.15","1","ZBTB17"
"6930","0.0670456198385589","-3.05316448059782","0.329","0.191","1","ELF1"
"6931","0.0671192766553748","-0.348243389962091","0.37","0.478","1","DCTN3"
"6932","0.067119734933569","0.530436871715819","0.466","0.336","1","TAF12"
"6933","0.0671763039824747","-0.25325467901262","0.575","0.379","1","NKIRAS1"
"6934","0.0671967682996603","1.36674317684805","0.356","0.254","1","SEC31B"
"6935","0.0673655309039298","-0.658060673388452","0.795","0.751","1","TCEAL4"
"6936","0.0674242136611616","-1.09766483477707","0.205","0.298","1","OLFM3"
"6937","0.0675782777854962","-2.31458694385918","0.068","0.142","1","ST6GALNAC3"
"6938","0.0676163349726825","1.03221564057591","0.507","0.412","1","CCDC84"
"6939","0.0676686403665851","-0.476437034380614","0.425","0.514","1","DEGS1"
"6940","0.0676768309750684","-0.448161600454773","0.685","0.519","1","CHD7"
"6941","0.067762387469362","0.744692226784922","0.411","0.267","1","TMEM25"
"6942","0.067785989793352","-2.85786891784248","0.041","0.107","1","AC019197.1"
"6943","0.067787180392553","-0.931420615620384","0.192","0.282","1","ZCCHC3"
"6944","0.0677919438546666","-2.08418135652744","0.164","0.257","1","KCNIP2"
"6945","0.0678026867398262","-0.306207068716336","0.753","0.618","1","PIK3R1"
"6946","0.0678428545643699","-0.992791247290617","0.534","0.57","1","MRPL20"
"6947","0.0679371356984155","-0.816440377311293","0.151","0.242","1","C1orf216"
"6948","0.0679611457909821","1.54088382230944","0.233","0.145","1","NSMCE4A"
"6949","0.0680409507945608","-1.52209368047522","0.11","0.198","1","AC007878.1"
"6950","0.0680433433958278","0.399543500111303","0.397","0.277","1","GTF2H1"
"6951","0.0680837878337291","-1.51450447289014","0.082","0.168","1","GOLPH3L"
"6952","0.0681772188162284","-1.2790183000923","0.425","0.511","1","ANP32A"
"6953","0.068194553135973","1.13484394257295","0.301","0.209","1","ZNF470"
"6954","0.0682140174378263","-0.89153713945723","0.767","0.774","1","NDFIP1"
"6955","0.0683546223519116","0.792871387508479","0.479","0.366","1","NRF1"
"6956","0.0684088832266526","-1.02801650565351","0.137","0.229","1","EIF5A"
"6957","0.0684104850478308","-1.27174366684761","0.096","0.181","1","EIF4BP6"
"6958","0.0684737119948966","-0.720558017551723","0.164","0.267","1","C6orf48"
"6959","0.0685254908181098","-1.98513384197919","0.315","0.369","1","KIAA1324"
"6960","0.0685903550772846","-1.30187253426447","0.548","0.567","1","LRRTM2"
"6961","0.0686288619821337","-2.5604717208135","0.055","0.13","1","SUSD5"
"6962","0.068639901618693","-0.785283678506611","0.055","0.132","1","MANEA"
"6963","0.0687818620738871","-1.47446064792369","0.068","0.145","1","MIS18A"
"6964","0.0688444751716413","-3.67609116957313","0.041","0.109","1","HELB"
"6965","0.0688444751716413","0.612158617146191","0.041","0.109","1","LINC02327"
"6966","0.0688622868283724","-0.676135690034831","0.507","0.606","1","NAA20"
"6967","0.0689053444072951","-2.05690158893842","0.041","0.107","1","AL354949.1"
"6968","0.0689847070696251","-2.29300598478516","0.068","0.148","1","TRIM32"
"6969","0.0690221214040521","-0.642415416337538","0.041","0.112","1","LINC00266-1"
"6970","0.0691276219289625","-0.648637473446237","0.151","0.079","1","NULL"
"6971","0.0691630942576126","-1.52477732962024","0.068","0.15","1","MID2"
"6972","0.0691875435158431","-0.387919911021043","0.041","0.107","1","RNU7-49P"
"6973","0.0692282142070499","-1.34408092083432","0.068","0.148","1","AC244033.2"
"6974","0.0693589294588673","-1.30346848461581","0.164","0.26","1","CHID1"
"6975","0.0694327286174239","0.824537302418317","0.123","0.064","1","AC009812.1"
"6976","0.0694706912427433","-2.23596612694034","0.041","0.107","1","KCNK3"
"6977","0.0695241656052856","1.83210886743251","0.11","0.053","1","AC008243.1"
"6978","0.0696849167088913","-2.01019491088306","0.041","0.109","1","WFDC2"
"6979","0.0697680598556672","0.593858043945888","0.384","0.249","1","JAK2"
"6980","0.0697712550977417","-0.450824717394501","0.151","0.081","1","FAM66D"
"6981","0.0697833135556052","-0.609612858115108","0.589","0.435","1","DIS3L2"
"6982","0.0699385317766614","0.273922760362294","0.63","0.45","1","RBBP7"
"6983","0.0699669287607418","-1.71551057343687","0.041","0.109","1","IGFBP3"
"6984","0.0700286904706083","1.65799921151086","0.219","0.14","1","ISCA2"
"6985","0.0700463565875319","-0.984498263691127","0.384","0.494","1","AC026271.1"
"6986","0.0700796142711288","1.44645004081474","0.123","0.064","1","SOWAHA"
"6987","0.0701107218682853","-0.328494890440674","0.137","0.219","1","NAP1L1P1"
"6988","0.070111045847306","-1.12903042890338","0.329","0.41","1","INO80"
"6989","0.0701335383753588","-2.93819939662795","0.096","0.176","1","SNX11"
"6990","0.0702247614996725","-1.58543533792697","0.562","0.575","1","SCN3B"
"6991","0.0702900116599337","-0.652729536996448","0.726","0.761","1","TPP2"
"6992","0.0702953400741436","-0.401285860128963","0.767","0.514","1","UBE2A"
"6993","0.0703537912313475","-0.583002972185687","0.781","0.799","1","FUS"
"6994","0.0703615572530501","-2.19462736906156","0.096","0.176","1","ZNF93"
"6995","0.070385542265533","-1.01652112520185","0.479","0.56","1","NUP88"
"6996","0.0704431694024624","-0.842307359502103","0.301","0.415","1","UNC13A"
"6997","0.0705883582756161","-0.467752104672618","0.356","0.471","1","MKRN1"
"6998","0.0706128127460214","-2.7724514511128","0.041","0.107","1","AC005041.1"
"6999","0.070711569511835","-0.799117392728874","0.274","0.359","1","TRMT9B"
"7000","0.070819419687289","-2.79581739132493","0.096","0.176","1","ZNRF2"
"7001","0.070856417730975","-2.8005603978156","0.11","0.191","1","C18orf21"
"7002","0.0709250180881624","0.610380637071962","0.11","0.053","1","AC026202.2"
"7003","0.0709413460747136","-0.910883589160968","0.151","0.081","1","TRIM14"
"7004","0.0709900524745763","-1.65357667208032","0.507","0.562","1","SERPINI1"
"7005","0.071046587677625","-1.34267792699488","0.205","0.303","1","TRIM28"
"7006","0.0710659840709208","-3.12977680621469","0.082","0.163","1","ABCA9"
"7007","0.0711845137450546","-0.980388732293024","0.151","0.254","1","SIGMAR1"
"7008","0.0712177535214845","0.62897224207815","0.603","0.478","1","EZH1"
"7009","0.0712369182590107","-1.06948634167914","0.055","0.13","1","AC021851.1"
"7010","0.0712800958737208","-1.45909930792345","0.301","0.42","1","ATG3"
"7011","0.0712897755042021","-1.19319505039515","0.466","0.547","1","TRIM23"
"7012","0.0713714755562849","0.445168321376126","0.137","0.074","1","LINC02003"
"7013","0.0713882248046792","0.89676033032492","0.123","0.064","1","IGSF22"
"7014","0.0713882248046792","1.09524354027886","0.123","0.064","1","ACBD4"
"7015","0.0714653452595392","0.700011832631388","0.466","0.364","1","P4HB"
"7016","0.0715097506860821","0.723190674125003","0.329","0.206","1","ZNF449"
"7017","0.0715496197315134","-0.398211135602235","0.548","0.611","1","CAMLG"
"7018","0.0716010603124122","-1.15263891395405","0.151","0.262","1","USP12"
"7019","0.0717445240015094","0.315491450895733","0.164","0.094","1","EIF4HP1"
"7020","0.0717840653373023","-0.520398145656766","0.342","0.412","1","RTN3P1"
"7021","0.0718115139420384","-2.32260572488178","0.096","0.173","1","AC010538.1"
"7022","0.0718895017253577","-0.271792551986721","0.356","0.453","1","EIF1AXP1"
"7023","0.0720341226648062","0.252890505962847","0.342","0.237","1","ECSIT"
"7024","0.0720487902613052","-2.19677441633112","0.123","0.211","1","MATN2"
"7025","0.0720500019386537","0.283448884484726","0.123","0.064","1","CEP57L1P1"
"7026","0.0721278578416433","-0.512503913361622","0.123","0.061","1","CA3-AS1"
"7027","0.0721301193825661","0.835596241670599","0.247","0.155","1","HNRNPCP4"
"7028","0.0722717538018544","-2.21749633638803","0.068","0.145","1","LYPD6B"
"7029","0.0723522273927285","0.378388335121341","0.753","0.593","1","PCNT"
"7030","0.0724008116145368","-0.816468320923927","0.082","0.165","1","ZNF480"
"7031","0.0725294498987628","0.34993496488084","0.548","0.656","1","PSMA6"
"7032","0.0725418941239972","-2.24510378943194","0.452","0.277","1","MAST1"
"7033","0.0726210612487748","-0.645530124674886","0.452","0.567","1","MRFAP1L1"
"7034","0.072648560599656","1.1676340819862","0.151","0.087","1","NFKBID"
"7035","0.0726794130630825","-1.87852701815977","0.247","0.326","1","ANKRD13A"
"7036","0.0726964833553285","-1.282036082353","0.041","0.112","1","PEX16"
"7037","0.0727085430732691","2.3482800364241","0.11","0.053","1","AC242842.1"
"7038","0.0727255751033602","-0.532926125593959","0.178","0.277","1","RRN3P1"
"7039","0.0728334942788125","-2.25525879694396","0.055","0.127","1","TMIGD3"
"7040","0.0728334942788125","-1.54055103134892","0.055","0.127","1","FAM151B"
"7041","0.0728605703591348","-3.3692700881994","0.247","0.323","1","SEMA3A"
"7042","0.0729323903898036","0.305836931480237","0.137","0.074","1","FANCG"
"7043","0.0729852783023712","-2.38545755571209","0.644","0.611","1","SQLE"
"7044","0.0729897152770418","1.71482324005777","0.329","0.221","1","SIRT3"
"7045","0.0730141388456343","-1.45099791852001","0.219","0.3","1","ZNRF1"
"7046","0.073062663114581","-0.964575626480268","0.205","0.28","1","NAMPTP1"
"7047","0.0731274476407143","-1.2163073710965","0.397","0.481","1","FBXO7"
"7048","0.0731455179841691","-2.8546006019923","0.096","0.176","1","ZNF669"
"7049","0.0731503574106067","-1.15331211072417","0.11","0.196","1","TTC27"
"7050","0.0731712373036176","-1.74791945316127","0.137","0.071","1","NULL"
"7051","0.0732131323068672","-1.12814747383394","0.082","0.155","1","CD226"
"7052","0.0732389472635255","-1.04235734274535","0.041","0.107","1","SMN2"
"7053","0.073276266407252","-3.41337471205975","0.11","0.051","1","PTAFR"
"7054","0.0733060061674208","1.15340165567727","0.151","0.084","1","AC023509.5"
"7055","0.0733593789203519","-0.944115569763738","0.37","0.461","1","RNF168"
"7056","0.0733788479583272","-0.916615679583383","0.055","0.127","1","EFNA3"
"7057","0.073472139703269","-2.19113878725098","0.11","0.193","1","ATP2B1-AS1"
"7058","0.0734864665354519","-0.556198971186449","0.123","0.061","1","SDHDP6"
"7059","0.073567183510777","-1.44402351745095","0.753","0.715","1","CAMK2D"
"7060","0.0736456837112714","-1.5001528575921","0.11","0.051","1","NULL"
"7061","0.0737474674583019","-0.461786459451673","0.479","0.573","1","CDC27"
"7062","0.0737724861688699","-2.17868479227047","0.356","0.42","1","KIAA1841"
"7063","0.073788342604639","-0.271575187285418","0.877","0.855","1","ARID4A"
"7064","0.0738944775631219","-0.511728687569178","0.055","0.132","1","TUSC1"
"7065","0.07390276773935","-0.33008380700526","0.082","0.158","1","AC012065.5"
"7066","0.0740201231407167","-0.468627878701487","0.219","0.125","1","FER1L4"
"7067","0.0740932923951359","-3.29547360121266","0.096","0.176","1","FIGNL1"
"7068","0.0741657172039529","-0.420808152133456","0.288","0.392","1","KLHDC2"
"7069","0.0742244416361057","-0.780816456133063","0.822","0.822","1","PSMD12"
"7070","0.0744201446506648","-0.900273393050672","0.589","0.616","1","SOBP"
"7071","0.0744660809168888","0.660315616845872","0.219","0.137","1","AL078645.1"
"7072","0.0746954977793632","-1.73324666434793","0.425","0.448","1","NT5DC3"
"7073","0.0746970323391555","-0.741230618614818","0.082","0.168","1","AC090236.2"
"7074","0.0747396679998771","0.882230282401356","0.37","0.288","1","ATRAID"
